bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
HAPLN4,FAM131B,SLC15A5,MTUS2
RPL10A,ALDOA,PIDD1,SRGAP2
LINC02359,HDGF,SLC9A9,INPP5F
SOX12,IER5,RBFOX1,LRRN1
EPHX4,NCS1,LINC00645,PHF20L1
AL158077.2,VEGFA,ADGRL4,CSPP1
AP002370.2,PTCSC2,VWA5A,SHANK2
CCDC85A,EEF1A1,LINC02515,TRIO
SGCZ,POLR2L,VIM-AS1,TMEM14B
CMC2,SHISA4,ANKRD18B,NR3C2
LINC01414,KCNS1,LINC00331,LINC02693
KLHDC3,RPS21,TMEM233,PPFIBP1
GLIS3,ZNF503-AS1,LINC02632,RALGPS1
MIR124-2HG,HAX1,LINC02752,LYST
MTFMT,TCEAL9,RBFOX3,UPP2
LINC01844,ATXN7L3,TSHZ2,GTF2I
P3H2-AS1,PYURF,VCAN,FRMD4A
CFAP221,TMEM151A,LINC02424,SREBF2
SMIM7,KLF13,AC005863.1,GOLGA3
FEZ2,U2AF2,SOHLH1,TRPM2
EPHB1,GSTM3,SEMA5A-AS1,ZNF91
PSG8-AS1,NPR1,CELF2,RBBP6
YPEL4,PEF1,AL132709.7,PHC3
RPL29,LINC00951,AL078590.2,OR2L3
GXYLT2,DDX51,PLB1,CLNS1A
AC007402.1,CDV3,BMS1P14,GNB5
PDE4A,DBN1,CPNE6,TCERG1
EVA1C,IER5L,AL731577.1,PRKCI
ATP6V0E2,ADRM1,LINC01903,AGFG1
PWP2,PDK2,AL033527.4,SND1
PCSK1N,PRKAG2-AS1,AC083795.2,MAP2K5
ARHGAP25,LINC01006,CYP4F11,PLCB1
FAHD2B,RPS15A,AC025431.1,SERPINI1
FAXDC2,MIR22HG,RPA4,NSMCE2
CRADD,LRRC8A,AKAIN1,INO80D
RACK1,RPS25,LINC01931,CCDC136
FZD6,SYT13,CFAP73,PAFAH1B1
BHLHE40,CBWD5,KLK1,KCNQ2
PRKD3,RPS23,HGFAC,NCEH1
WFDC1,REEP5,TTTY13,NSD3
RPS3,MTPN,ADAMTS6,ILDR2
MANBA,CDK16,FAT4,TRA2B
PRDM5,CACNB1,PLEC,BICD1
FN3K,RPL14,CEACAM21,N4BP2L2
CYP4A22-AS1,SLC25A6,PDLIM5,TRPC1
AP004608.1,FGD5-AS1,AC010267.1,ADAM22
FNDC4,RHBDD2,POLR2J2,PRICKLE2
HAR1A,SRSF9,CFAP47,BDP1
HLA-DPB1,RPL15,IQGAP2,CDC42SE2
ITM2A,NACC1,FGF17,CEP95
ATP13A2,COPS9,NPSR1,YWHAZ
DDX11,MYBPHL,PTH1R,SAMD12
FSTL5,UBTF,LINC00383,PAK3
AL158065.1,CRYAB,LINC01194,KIF21A
SNRPA1,RPL10,PDIA2,TSGA10
SLC27A3,RPS17,NCKAP5-AS2,SEMA4D
TECPR1,RPL11,SCNN1D,COX6C
IFFO1,HMGCR,Z68323.1,GAP43
SLC16A6,ATF4,AC021915.1,CTNNB1
DPT,AC093323.1,AC073062.1,WNK1
PPP1R1B,USP2,SUSD4,SLIRP
ARAP3,TBC1D24,AL732314.4,ETV6
NRXN3,FBXO2,AC008056.3,NRG2
PSMG3-AS1,LRPAP1,TRHR,NOP58
DSCAS,TMEM132A,AP001790.1,MORF4L1
NOP53,F12,SIPA1L3,MAST1
AC107464.1,INHBA,STYXL1,LRRTM3
AC130650.1,MAP1LC3B,MZF1,CFAP36
SPCS1,AC009318.1,KCNG2,BMPR2
AC010997.3,AC103855.2,AC009061.2,RPS29
SERTAD4,HNRNPA2B1,LINC00280,LARS
SLC35F1,ENO1,SCT,ACOT7
SUMF1,CRLF1,AL645933.3,PDE2A
OVOL2,RSL1D1,LINC00290,ADD1
ZNF98,UBQLN2,DHX34,CNNM2
PEBP4,EGLN2,AC105180.2,GRM7
TNXB,EIF4A2,AC006581.2,SON
COLGALT2,ANO7,AP006565.1,PCMTD2
MPPE1,PRXL2B,AL096799.1,YTHDC2
CHML,RAB26,MYO16,SMAP2
ZMIZ1-AS1,AQP3,TRPC4,NKTR
IL6ST,PFDN2,OR14J1,DST
KCNQ5,PRRC2A,ANKRD30A,ITGB3BP
NFIX,AC005753.2,AC138904.3,AKAP9
FNDC10,CBX5,ENOSF1,ZFYVE28
C6orf99,RPL7A,AC009081.2,MBP
NTM,DND1,LGALS3BP,CASC4
ATP6V1D,ABHD8,CALB1,ANKRD36B
AC025043.1,UBL4A,AC019257.1,NLK
ZNF714,C11orf68,CASR,RNPC3
LINC02301,KIAA1522,AC016987.1,MED13L
AC093843.1,RPS4X,NOX4,TTBK2
PARVA,HEBP2,AC131009.2,MAP3K5
TUBGCP5,AC104072.1,MYO1E,PAPOLA
SLC11A2,JAKMIP1,INSYN2A,TMEM232
PDE8A,MYADM,PGR-AS1,BASP1-AS1
PRMT7,COX6A1,SOX1,ANKIB1
P2RX6,CEND1,BX255923.2,POR
USF1,SOWAHA,AC007317.1,LINC02798
RASSF5,PNMA6A,CTAG2,DYNLL1
STAC2,ABCA2,POSTN,TXNL4A
STRADA,NECTIN1,DMPK,VPS53
MRI1,LINC01089,AC011815.2,CAMLG
AAMP,TMEM127,MAG,EVL
GALNT2,SLC25A44,AC138932.5,ARIH1
SH3BGRL,STX1B,SLC26A3,GDAP1
EPB41L4A-AS1,PHF24,AC130415.1,UBA6
SELENOH,BAP1,GRM1,PRKCZ
Z94721.3,PGK1,HOTAIRM1,SLC44A5
GIPC1,RAB24,AP006284.1,KIF2A
MRPS25,GPR68,SOX2-OT,ARID4B
SECISBP2,PFN1,FAM230F,KAZN
C20orf203,ADGRG1,AC073578.2,CDH8
ZNF540,PYGB,BX890604.2,TOP2B
FOXN3,ZFHX2-AS1,OR8A1,CELF1
MISP3,PPP1R1B,CROCC,RHEB
IGFBP2,CXCL13,STRA6,RAD9A
PTCHD4,BHLHE41,FAM222B,UBE2O
CTDSPL,MAML2,TACR3,HDAC9
FAU,UAP1L1,AC009120.2,GARS-DT
AC090125.2,GNG10,RECQL4,SLC8A1
RPL10,RPL21,BIN1,CTTN
MPG,TMEM25,AP003715.1,CLVS1
ST5,CYCS,TXLNB,PSD3
OTULINL,EFNB3,HCRT,IBTK
ARHGEF2,THAP11,AL355314.1,RNF144A
FAM162B,PAFAH1B3,ANKRD13B,GNAO1
AC015943.1,MT-ND5,WNT10B,ALS2
ZFP37,SDCBP2,AL450332.1,ST8SIA5
AL591848.2,UBALD1,DNMT3A,MAPT
AC105383.1,SLC6A17,AL121762.2,PLD3
SULT1A1,GABARAPL1,DUSP18,KDM5A
TRPM2,FKBP4,SIRPB1,FBXO11
ARHGAP8,MAP7D1,AC121764.3,BANP
SLC35C2,PSAP,LINC02008,SCN8A
MMS22L,NFKBIA,GHSR,RPL38
MEIS2,HIST1H2BE,SKAP1,NF1
AC022613.1,RNF187,POMC,ANKS1A
UNC80,IP6K2,CARMIL3,POGZ
LRCOL1,DVL1,AC087672.2,VPS13A
MCHR2,AMZ2,FOLH1,EXTL3
SYNM,CAPNS1,SLCO1A2,NAP1L4
PCMTD1,EPB41L4A-AS1,FP236315.1,FOXK2
PCSK1,CRABP2,AC087500.1,ATP5MG
LINC00626,MOGS,TUSC7,ST3GAL5
DNAJC17,EIF4G2,LINC02470,TMEM161B-AS1
H3F3B,SSU72,AC068787.5,CARNMT1
CASZ1,GPR55,AL132796.2,AC024901.1
AL445242.1,EIF4B,AL590399.3,ZCCHC2
MTG1,ERVK3-1,AC106795.5,AC006504.5
CRLF3,BAD,AP000915.2,NBEAL1
AADACL2-AS1,ARAP3,DNM2,CACNG3
SCN5A,APBB1,ANKRD20A2,SPATS2
GAB1,RPL32,AC016730.1,YWHAB
ZNF248,CBX7,LINC02370,XKR4
DPY19L1,NPAS4,MAGI2-AS1,NACA
ZNF385B,UBL5,AL691447.2,NCALD
TMEM132C,RPL29,LINC02204,ZNF451
MX1,FAM27C,CASTOR3,DOP1A
IPCEF1,GRPEL1,COL18A1,ATXN2
PRIM2,ELOF1,FKBP1C,FAM120A
Z94721.1,UQCR10,PNMA5,MARCH6
AC008731.1,APEX1,LINC01014,INPP4A
CDK11A,ZNF503,LINC01706,ACTL6B
GLB1L3,RPL36,MCOLN3,MTMR12
AMOT,EXOSC6,CCDC33,FAM13B
LCNL1,NAP1L2,AC098969.2,CYTH3
AL355472.2,BCAP31,AC060834.2,CXADR
CC2D1A,ADAD2,TDRD6,POM121
STMN3,PJA1,ITPRID1,ATG2B
ASAP2,CYC1,ONECUT1,TMOD2
RARG,AC245407.2,AL591518.1,ZNF586
NUBPL,BCL7B,AC103591.3,CDC40
SATB2-AS1,YIPF3,IGLL1,NORAD
HDDC2,USP22,OR3A1,RABGAP1
SRSF11,ASB8,LINC00706,LGMN
SNN,YWHAB,AC092125.1,SAFB2
LINC01748,NAGPA-AS1,AC140847.2,OXNAD1
PIF1,TRAPPC2,LINC01277,ZFR2
U2AF1L4,SURF4,HDAC10,PRRC2C
AL035530.2,PDZD4,KIAA0930,DIP2B
STARD4-AS1,SS18L2,AC092162.2,NUMB
NECAB1,SARAF,AC087627.1,PIKFYVE
NDST3,RAP1GAP,C1QL3,CSRNP3
CPLX1,LZTS3,PLPPR1,PUS7L
NMD3,C19orf53,MUSTN1,TMSB4X
DALRD3,IGFBP5,AC104781.1,DNAJC7
AC012404.1,TBCB,AL138997.1,IFRD1
AL360015.1,TMED9,AC079380.1,SEZ6L
SCRG1,CCDC106,LINC00964,SVOP
PLD1,TMED2,AVP,STYXL1
SETBP1,SERF2,CCDC159,NCOR1
IDH2,PLEKHO1,AC079949.1,SETD3
RGS4,BCL9L,AP005380.1,CNNM1
CDYL2,HIGD1A,MTRNR2L10,SNX32
NAB1,AC005726.1,AC078905.1,PHLPP1
MERTK,MEPCE,POTEM,APLP2
PCDH11X,PHB2,VARS2,RORA
AL162231.2,FBXO21,COLEC11,OSBP2
FAM53B,AUXG01000058.1,MMP23B,ST3GAL3
BTN3A2,PLCH2,SEL1L2,SNX9
AC090241.2,RPL35A,LINC02769,TIAM2
TUBA4A,ROS1,LAT,PKN2
ST3GAL6,MIF,ASPA,NAE1
APPL2,NBL1,LOXL1,JAKMIP2
PDZD7,UBQLN4,AC011990.1,AC092835.1
TRHDE-AS1,YWHAG,AL353604.1,PCMT1
KCNK10,RUNDC3A,RXFP1,UBL3
ZNF883,PDGFRB,SNED1,TTF2
TRIM7,MUC1,AC092490.2,MON2
RNF34,TIMM44,AL096709.1,PICALM
HS3ST5,AL805961.1,AC005280.2,PPARG
PSMA5,AL121929.2,ANO4,SETX
MTG2,AC087369.2,ARNT2,DSTN
AC008992.1,MLX,ZNF257,C11orf80
SCRN3,RACK1,AC097375.2,EVI5
AC026116.1,AC007686.4,OR10K1,MAP2
MAP2K6,SVIP,AP000688.2,C1orf61
HLA-F,C16orf91,TBX19,RAB21
TMEM243,ECI1,PLGLB1,RPLP2
PHKB,FAU,AC010230.1,ZFYVE16
WIPI1,AL583785.1,DOK6,MARCH7
HIVEP1,PAK6,ASAP1-IT2,BEX1
BCAR3,LAMB3,AC106795.2,MGAT5B
PPIL3,SHMT2,AL035467.2,C2CD5
UBXN1,BNIP3,EFS,GLG1
LINC01503,POMT1,PNKP,TMEM38A
PREP,TCP1,RARRES2,MCU
AC127521.1,RBM22,TEAD1,GPR135
MIF4GD,AC007686.2,CHKB,NDFIP2
PRPF8,GNL1,AC103853.1,TYW1
PICK1,EDF1,ZNF846,SPIN1
PIP4K2C,OST4,AC106895.2,PACSIN1
UBAC2,FBXO44,C1orf158,EML6
AC024614.4,GTF3C1,NEUROG2,C11orf87
FAM106C,RPL8,CCDC78,ANKRD11
PDZRN4,MAGEE1,DLG1-AS1,PDXDC1
RSRP1,GFAP,P2RX2,CRY2
TMEM191C,INAFM2,PSPH,AKAP6
RSAD2,SEPTIN9,RNPC3,NFAT5
CHRM3-AS2,DGCR6L,AC104984.2,TSPYL1
SHB,HIGD2A,APOA1,TRAPPC9
SCRT1,DAGLB,SHISA8,ZNF875
SHF,ZDHHC22,COX10-AS1,RPS14
MAP6D1,GATD3B,AL390860.1,MINDY3
LINC02340,NARS,LINC01597,DMXL1
AP000943.2,TMEM115,TMEM200A,MARCH4
CBWD5,AHDC1,TAF7L,TRA2A
FXYD7,CX3CL1,IL1RL2,PTPRJ
ARSG,MAPRE3,GDPD3,ADCY1
AC116534.1,AC108673.3,AC021088.1,MLF1
AC005165.1,GAL3ST3,FSCB,CERS5
TCEA2,EPHB6,LINC02283,NUDC
KLHL29,CHST3,TRIM5,RB1
MIR3976HG,TPT1,AC011603.2,SH3RF1
ABHD14A,CHRM1,TMEM235,PDCD7
MCOLN2,TCEAL1,AL008582.1,IGFBP2
AC124854.1,BIN1,PRKX,HERC2
NRN1,ADH5,OR2V1,ANKRD36C
CAPN1,CCT6B,AP000462.2,DYNC2H1
AC011379.2,DUSP1,AL160314.2,MPRIP
STX1B,FOXRED2,BASP1-AS1,AEBP2
USP46,RPS16,KLHL22,RELCH
CEP57,C1orf112,TPM2,YWHAQ
AGL,SNU13,MOG,ITSN1
THAP9-AS1,TUBB4B,FRMD4A,ELMOD1
RRM2,MBOAT7,LRRC4C,CCK
TM6SF1,NOLC1,AC090791.1,PEBP1
ABO,OGFRL1,MIR4422HG,ZBTB38
HLTF,WDR64,AC009432.2,FAM126B
ATXN1,TMPRSS7,RD3L,UBR3
FAM163A,KIAA1191,HLA-DMB,PJA2
HAPLN2,GLRX,AP000547.3,C17orf67
AC009522.1,PCBP2,CHAD,TPM1
FGF1,EEF1G,AC105031.2,ATP1A1
ALOX15B,CYHR1,AL355574.1,BMPR1A
SLC6A1-AS1,CNDP2,ZNF90,COG7
TRAPPC9,PIM1,AC107204.1,CCDC62
DOCK6,TMEM106C,HSFY2,MOB3B
MICU1,NPAS1,BHLHE22,TXNDC16
SCRN2,SPOCK3,VMO1,RPL6
FAM131B,HYI,DAB1-AS1,TPT1
EID2B,NDN,ARHGAP33,PLPPR5
AC007785.1,LDOC1,SOX1-OT,SUB1
AC073968.2,RCBTB2,VWA5B2,U2SURP
AC009041.2,ATP6AP2,FAM227A,PPP3CA
EMILIN3,SQSTM1,LINC02848,MAP4K3
LINC01695,PEBP1,PRR30,RAPH1
C3orf18,RSAD1,NUPR1,MALT1
PAAF1,TMEM145,AL391832.2,RBM25
LINC02427,MAP1A,LINC01608,ANKH
PITPNM3,ZNF395,AL590814.1,TOGARAM1
RNF213,LGALSL,HNRNPL,RAP1GDS1
NLRP3,DUSP7,AL080273.1,BOD1L1
MGLL,ARFIP2,LINC01323,SOGA3
ATG14,MFSD10,PTHLH,CUL1
ACTG1,C1orf35,AP005210.1,OSBPL1A
DHRS3,SEMA7A,LINC00345,OXSR1
RPL8,NRN1,AP003392.3,LINC01950
NNT,CELSR3,AL645937.2,SLC4A5
RFLNA,ARPC4,SLC5A12,AUXG01000058.1
AC015849.3,ENO2,AC096736.3,FAM219A
AC008534.1,PURB,NRP2,SCARB1
SNX30,BAG6,CARNS1,PPP2R5E
EIF2S3,RPL17,CA10,UCHL1
LRRC4,TOMM22,CPT1C,MAP7
CCNI,AL022313.4,ZNF816,AGO3
FOXRED1,METTL26,NBPF26,MARK4
CEP68,PPA1,IFT140,APBA1
PTGES2,MSMO1,AC138761.1,OAZ1
NASP,CACYBP,C20orf194,PILRB
AC107072.2,BSCL2,AC025265.1,BEX2
GPCPD1,NGB,AL049647.1,RBM39
AP001266.2,TTC12,SYTL4,TMED8
CFAP410,CD59,LINC02742,ERGIC1
NUDT7,RPL19,PGBD5,DIAPH1
CDHR3,RAB3A,AC025183.2,DIP2C
KCNA1,ZNF664,PANX3,TMEM59L
COPS7A,AC103758.1,AL731533.1,NCOR2
GP1BB,CKS2,EME1,EPHB1
SPATA20,SLC12A5,FLT4,RFLNA
TLCD4,HDHD3,AC140912.1,RPL22
RHD,PFN2,CD8A,MDH1
AC078883.1,SLC25A39,FAM193A,CSNK1A1
TTC21A,ANAPC13,LINC01099,RB1CC1
ACAD11,ATP5MF,AC010251.1,TSHZ3
CAMKK1,PTDSS1,CYP39A1,HDAC3
AC007364.1,IGSF22,STK32A,RPL13A
ADHFE1,AC024560.1,MAN2C1,RPL31
TNIP1,TOMM6,POTEC,FYN
AC092338.3,TFEB,KCNJ1,CPSF6
STXBP5L,IL6ST,AC007681.1,GDA
FUT8,LONRF2,SPRED3,SULT4A1
TMEM107,CDKN2D,AP000561.1,THUMPD3-AS1
HDHD5-AS1,VDAC1,DMRTA1,SECISBP2L
MCCC2,TMEM198,ASDURF,VCL
CRYL1,PCBD1,AC104012.1,KCND2
TRIM14,DUSP26,AL390800.1,MAP3K9
FBXO22,CABCOCO1,SNRNP70,KLHL42
POMGNT1,MTRNR2L12,FAM85B,KNDC1
LDB1,GMFB,GNG8,MRPS5
CDH13,CHMP1B,ZBTB20-AS3,INTS3
TSC22D4,LINC02054,PADI2,ACTN1
WDR11-AS1,NPIPB5,LCN15,GPR155
JAK2,B4GALNT3,AC008969.2,HNRNPH1
SYT2,POLR2C,AP003419.3,ARMCX5-GPRASP2
DHRS7B,CBX3,SLC27A2,RNF150
BTNL9,AL133247.1,KL,TASOR2
KRAS,AC109927.1,AC007953.2,SLMAP
ZNF787,MIEN1,BOC,HSP90AA1
TMED4,SERINC3,LY86-AS1,RPL9
AC108452.1,BRD3OS,AC008610.1,RGS7BP
HAGHL,CCDC85B,SCN9A,ANKRD24
DLGAP2,CTDNEP1,NPTXR,RIMS1
POMGNT2,NLRP1,AL008718.2,FHIT
MARCH2,UBC,AC117945.1,MRTFA
MIAT,GPR88,SMPD4,ATP5F1B
ARHGAP26,TCEAL6,LINC01358,LINC00894
BOC,COL16A1,PKP2,HNRNPM
WDR90,GALNT9,AC092448.1,CFAP43
NEURL2,ABHD17A,AC012653.2,CRLF3
ASB13,RPS6,ASMTL-AS1,TRIM9
IL10RB,PWWP2B,APOA2,DNM3
AC105942.1,UCK1,AC090816.1,CELF5
CD302,DNASE1L1,AC100844.1,PDE1C
CLEC2L,NRGN,CUBN,ARHGAP35
SATB1,ITGA10,HCRTR2,BX890604.2
TMEM134,HSPE1,LINC00333,PSME4
ZRANB3,AC003991.1,AC078851.1,NPEPPS
TSC2,PNRC2,C22orf34,GSTA4
ZNF446,C5orf24,TEKT2,PPP3CB
USP43,UQCRB,AC105213.1,SLIT2
WDR75,SELENOH,CPNE2,NUFIP2
RAD21L1,RIN1,AC011479.2,GRIN2A
AC068446.2,BUD31,LINC00865,BRAF
FTX,ATXN2L,AC245884.10,CTNND1
CCDC39,TOMM5,PREX2,MALAT1
RIC1,ZNF337-AS1,C10orf90,APP
CACNG8,ARL8A,AC079052.1,SORBS1
LINC02609,CCDC189,LINC01711,TOR1AIP2
MLIP,SEMA6B,AP003400.1,ERC1
AC004982.2,GSTT2B,AC245884.8,COX16
PIP4K2A,RPL10A,RFX1,HNRNPC
SCN1A,SI,PLXNB1,DNAJB1
PEX11B,PLXNB2,AL355361.1,ADCY2
LINC00923,NPM1,FAM25G,VPS9D1
MAGED2,ATMIN,AL355310.1,CLTC
CRIPAK,CCN3,COL6A3,ZBTB11
AC009228.1,CTNNA1,GPX8,LMO4
HR,GPR83,AF305872.2,NIM1K
B3GAT3,TAF9,AL137140.1,NUDCD3
SUMF2,ZFAND5,POLR2J3,CMTM4
GTDC1,ANKRD65,SH3TC2,VPS13C
IFIT3,SSNA1,MET,MAPK9
C11orf95,GIT1,AC008946.1,SNX25
FAM78B,RPS6KA4,AL161629.1,CCDC30
PTPN18,CIAO2B,RIPOR2,CHD6
PLEKHA1,AC140125.2,LINC00276,CHCHD6
TOGARAM2,AC138123.1,BX284668.2,POM121C
AL590807.1,TNFSF12,AC010982.2,SPIRE1
SNRNP200,IRF2BP1,AC012593.1,VTI1A
CHKB,RPL38,LINC02154,ATP5MD
AC132872.5,CLDND1,AL020997.3,CDK13
RAD23A,NUMBL,PRR16,VPS37B
RFC3,PSMD2,FRMD6,ATP5F1A
FGFR2,AC005726.3,AC073864.1,ARNTL
DLST,TNFRSF1A,NRXN3,ATP6V0A4
TTC5,ATP6V0D1,DAB2,LINC00882
RORB,SSTR1,LINC01524,PDE7A
AC010884.2,RNF6,AKR1C2,LVRN
TMEM132B,CHPF2,NMU,SLC25A25
MDC1,LINC00271,AL096854.1,PDE10A
QPCT,TRIR,CMTM5,NRGN
OARD1,ATG9A,C21orf62-AS1,ADNP
COA1,SAPCD2,NEK5,RIF1
MRVI1-AS1,MAN2A2,NKX6-2,DCUN1D1
AC005237.1,P4HB,AL024495.1,MFHAS1
MTMR4,RIMS3,AC128709.3,ABCB9
ESYT1,DDX18,LINC01164,ITGA9-AS1
KLF12,UBE2I,COL6A1,KIF5A
BTN3A3,NPIPB6,IQCN,TPD52
PCED1B,AL355836.2,AC012322.1,ORC4
AL117372.1,FXR2,GLIDR,ADNP2
USP54,BTG1,AL391704.1,KRTAP5-AS1
LINC00342,SYNE3,AC007920.2,APC
HSD11B1L,CCT8,AC093458.1,NDUFV3
CORO2B,USP19,AC022360.2,CENPC
GOLGA7B,NECAP1,AC093765.2,JPH4
LINC02614,AC021683.5,AC004160.1,ITM2B
TSHZ3,SPATA2,IGKV3D-7,UQCRC2
SERPINB9P1,LAMP1,DAZ4,CRMP1
NUDT5,BAG1,BIRC7,RPS20
AL445438.1,AKT1,AC124290.1,MTCL1
SLC26A8,DNM1,AL139220.2,KCNT1
CHURC1,CDK2AP2,TCTEX1D1,PHLPP2
AR,WDR1,AC099517.1,NREP
AC092574.2,RAB11B,AC097724.1,TOP1
CFAP298,WDR74,RSPO3,ADARB1
PNMA2,ISCA1,AC012414.3,ACTN4
LINC01138,CTSF,AC092801.1,PARM1
MOGS,TRABD,ERMN,DNAJC9
STX3,NINJ1,AC092756.1,EPHB2
GATAD1,HRAS,FASTK,GLB1
AP003086.1,ICMT,SFT2D2,ATP5PF
HLA-B,KLC2,AC012447.1,SRRM2
IRF9,ABCC3,AC097359.3,SMC5
EGFL7,PMVK,LINC02839,SORBS2
AC090115.1,MYOM2,NOG,ARFGEF1
GPATCH8,ATXN7L3B,LINC01813,PPP1R13B
AP1G2,ILF2,RAD51-AS1,SERP1
BEX3,MORF4L1,EYS,APBB2
QTRT1,UQCRH,AC027335.1,TERF1
NPY1R,CHRNB2,NSMCE1-DT,AL391807.1
AL445433.2,SRP14,XG,SUGT1
BCL2L2,NUDT10,MT-CYB,SPATS2L
TMC3-AS1,TNFRSF6B,PPEF1,SORL1
PCAT7,RPS9,AC010722.1,NDUFAF6
RNH1,SNHG29,LINC01927,RAB11FIP1
KLHDC10,RPL36A,AC025164.2,MAATS1
CDC37,BRK1,AC069234.2,CYP46A1
ASAH2B,TMEM246,AC009468.1,HOPX
PPP3CC,PRELID1,LRRC63,SOD1
AJ009632.2,ZNF436,AC113346.2,PRR14L
HOOK2,HP1BP3,MYZAP,NCOA7
AL049569.1,SH3GLB2,AC112220.2,SS18L1
CCDC192,RNASEK,RYR2,FGD4
SLC20A1,TMEM183A,ADAMTS16,TNPO3
KAT5,RPS18,LRMP,ANAPC4
AC090630.1,NLGN2,TMEM100,IWS1
CCDC102B,PRPF4B,CYP2S1,LRRC8D
AC034195.1,ZCCHC3,TEX15,DDRGK1
L2HGDH,MRPS34,AL162458.1,MED12L
DCAF8,ULK3,AC122138.1,DLG3
PAQR4,GADD45A,AC005482.1,ARHGAP44
GAREM1,GUCY1B1,MSC-AS1,AZIN1
AL445222.1,PAFAH1B2,SBSPON,ZSCAN18
PARD6A,AUP1,TP53I13,CARS2
AKR1A1,E2F4,PSMA8,HERC3
ZNF136,NUDT3,AC078950.1,SOS2
AL031710.2,DAZAP2,AL159156.1,PER2
FAXC,NFYB,LINC01739,SEC31A
NPHP4,PDPK1,DCC,NCAN
GFPT2,USP11,ZNF692,SEZ6L2
RPP25,CAPN15,PEX6,FRAS1
LINC02666,MFSD2A,AC104459.1,MPZL1
PEG13,NFIX,AC074051.5,HMGCR
ABLIM1,PPP1R37,LINC02339,PDE4DIP
AL353194.1,ARL16,PXN,IFT57
MFF,LSS,LINC02740,TSPAN5
LINC01234,BCAS2,TTTY18,VPS50
ITGA2B,NUP42,LINC01844,AC008269.1
DNPH1,CLTA,AC069285.2,SIPA1L1
KCNN1,NPDC1,AC017037.5,UBE3C
NFKBIA,TAF6,AL356259.1,C7orf50
FTL,FAM89B,LUZP2,HSP90B1
MRGBP,GNB3,IZUMO4,FUBP3
SCN4B,WASHC3,AC015818.2,NBAS
DDT,EDC4,AC110597.3,IGF1R
GPM6B,SRSF2,AC016687.2,TMEM131L
SCARA3,ATAD3C,AC104257.1,PCM1
GSTT2B,SNRPF,AL513303.1,AC006115.2
NCBP2AS2,TOB1,AC128707.1,UNC80
SMIM24,NRXN2,AC118344.1,GPR137C
CD99L2,NDUFAF4,HBB,UQCRH
ANKK1,CRKL,AC244102.4,SERINC5
TCERG1L,C1orf52,COL7A1,TFDP2
TMEM64,BOLA2,NEK3,KCNJ6
AL606807.1,SYT5,TTTY22,DMXL2
COL9A3,CYSTM1,MIB2,SHISA9
RNF14,PRPS1,AC109472.1,GABBR2
COX4I1,USP5,AIRE,RPL23A
RAD51D,SAP30,GCOM1,TGS1
MDH1B,KRT10,AC073848.1,MALSU1
MCAM,DHCR24,AC108136.1,TCF20
MYL6B,RPL7L1,AC027088.5,PI4KA
GALK1,CNOT7,RAPSN,EPS15
AIFM3,PPP6R1,LINC01566,NOL4L
MRPS11,RHBDL1,GAS2L2,TTC17
THEMIS,TUBB2A,AC107208.1,AP001825.1
AMDHD2,DDX5,PHACTR1,RBM14
PRKAA1,TMEM160,AC140125.3,RC3H1
AC005906.2,HR,LINC00589,RPS6KC1
ANKRD35,CHMP5,STH,ANO10
AC096677.1,CHST1,VTN,AHCYL1
CYP2R1,WFIKKN1,RHOXF1-AS1,AKAP12
AL589645.1,CYGB,NPAS2,NGRN
KCNC1,PHF23,AC007317.2,USP48
CDKN2B-AS1,LSM4,AC092384.2,KIF3B
ENTPD1-AS1,PAXX,RMI2,EFR3A
AL132709.7,CHMP1A,ZBTB8OS,FAM49B
AC099850.1,SLC9A3R2,PIK3C2G,OPA1
MS4A8,DUSP5,AC068787.2,RUFY2
COMMD3,NAPA,DSC3,DCLK1
GPR161,SEMA4A,AC010834.3,RPL7
ZNF268,PANK4,TCAP,CTTNBP2
LINC01202,CETN2,LINC00972,LPIN1
RANBP17,THSD4-AS1,DCN,PKIG
GABARAP,TTC9B,AC093627.4,PDIA6
AC004522.3,FBXL6,LY6L,ZDHHC14
AC097522.2,APMAP,MATN2,ZSWIM5
ZBTB24,RPL12,AC004704.1,GRAMD1B
CPNE4,KMT5A,AC114930.1,STS
NOS1AP,AC091826.2,UBQLNL,SRRM1
FAM198B-AS1,CIPC,PTPRK,ZFAND3
F11-AS1,EIF4A1,PCF11-AS1,CBFA2T2
AMT,FAM171A2,CDHR3,VDAC3
ULK3,RPL3,QRICH2,FXYD6
SEMA4C,ARPC5,MT-CO1,CARMIL1
PDLIM7,SLC39A3,NRG1,RPL17
AL691432.4,GLRX5,GREB1L,MAST4
SAP30L,AC051619.6,LINC01033,JMY
PRKAG1,HAPLN4,MCTP2,PHTF2
DSCC1,PDHB,WASHC1,RBM6
LRRC9,DCTN6,AC117481.1,SLC12A2
LINC01920,SNX17,RSPO4,ROCK1
STX10,TMEM151B,MSRA,MAPK4
LINC01003,AL358937.1,ARHGEF40,ZBTB18
FAM155A-IT1,GADD45G,KERA,SETD2
ALS2CL,COX7A2L,AFDN-DT,BRWD1
ZNF727,LINC02268,GRP,PCNX2
TNS2,PIP4P1,AC137894.3,GRIN2B
KCNAB3,MYL12B,IZUMO2,ZNF292
HCG24,CLSTN1,ZGLP1,SAMD4A
