bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
ESPNL,Z97056.1,TRAPPC3,LINC01523
ATP2B4,AL031779.1,MORC2-AS1,AC011718.1
FALEC,AP003396.1,TPCN2,AC023490.5
AL513365.2,AL592464.3,AC211433.1,OR5K4
IGF2BP2,AC138028.3,NRP2,LINC02722
TMBIM1,OR6N2,NEDD4,AC132216.1
LINC01089,TRIM51GP,AC010789.2,AC083977.1
ATF7,AC078865.1,ELOVL1,AC013286.1
AF127936.2,KRTAP5-2,AC008764.8,AC007991.2
POU2F1,LINC02179,PCBP1,AC010745.3
LINC01116,OR5A2,AC240274.1,AC016820.1
EIF3K,AC092275.1,AC092683.1,AC124067.1
AC245452.1,AC113410.2,GABPA,AL357558.1
ANKRD20A2,AC148477.4,PES1,VN1R4
CLPSL2,ZNF705B,DUOX1,AC005050.2
AC087721.1,HTR1B,PPCS,SSU72P3
AC100797.1,AC126768.2,TSNAXIP1,AL133232.1
AP002505.1,AL137005.1,DUS4L,AC034238.3
AC060814.5,AP006621.2,PCNX3,AC100826.1
KCTD1,AC092138.2,FGF12,OR5AC2
KRT83,AP001330.5,HMG20B,OR5H15
PRELID2,AL445207.1,SPCS1,OR5H6
SMCR8,AC079210.1,BOK-AS1,OR5H2
MUTYH,AL357833.1,SGO1-AS1,AC124301.1
LINC02062,PRLHR,AL160291.1,AC090099.2
HELB,AC022509.2,ZNF496,OR11H1
TMEM170A,AC108463.3,HDX,AL133387.2
HMOX2,GKN2,GBE1,AC003070.1
AC025165.2,AC083806.3,RPP40,OR51F2
POTEG,AC026469.1,ZNF586,OR51T1
AC096996.3,AC025918.1,CCNK,SSU72P5
AL356804.1,LINC00352,AC006041.2,AC107882.1
MYOCOS,AC097375.2,PPP1R17,RNF225
LINC00500,UCN3,CELF4,FGFBP1
TSHZ3,AP002528.1,P4HA1,AF233439.2
VEGFD,AL512380.1,NFE2L3,FANK1-AS1
MRPL54,NIPAL1,SMNDC1,AL359094.2
CCAR2,AL121749.2,CAMKK2,AL359508.1
MOB3A,AC005845.1,C8orf33,AP000431.2
SRPRB,LY6G6F,PTPN7,AL109763.1
MORF4L2-AS1,CALCA,PAPOLG,FTMT
KAT6B,KCNH1-IT1,ZBTB11-AS1,AC008669.1
METTL8,PTCHD1-AS,IL17RA,AP001999.1
ZNF213,LINC01581,MRPL16,AC005256.1
CCDC73,FAM3D,AC008537.4,TRBV5-2
KCNV2,CES1,LINC02268,KRTAP13-2
IRF2BP1,LINC02681,RCVRN,AC026414.1
AL683813.1,AC100791.3,LRRC27,NKX1-1
CZIB,PRLR,FLII,AC074325.1
VASP,ASAP1-IT2,FLVCR1,CYP11B1
GRAMD1A,AC100830.3,EHMT2-AS1,CYP11B2
PRMT5,AC008957.1,FBXO34,AC020914.1
SFRP4,H1FOO,C10orf88,AP000474.1
AC012313.1,STAR,FGFRL1,AC100791.1
AL355574.1,ZNF84-DT,AC093206.1,LINC02171
NCAPH2,PCAT5,AC104117.3,AC245128.3
NGB,AC093484.3,FSIP2,AC245036.5
AC021851.1,CCDC183-AS1,CCT7,AC233992.1
AP000229.1,AEN,HPF1,KRTAP23-1
FYCO1,TOPAZ1,ECSIT,AL390294.1
PPP1R3B,AC145207.1,AC007001.1,RFPL4AL1
SZT2,U52112.1,AP003049.2,AL157387.1
ZFYVE21,LINC00879,AC107871.2,GPR32
PBX3,AC007325.2,MARCH2,AC016550.1
NFYC,AC062021.1,CASKIN2,AC093871.1
PROS1,MTUS2-AS2,RIOK2,AL355803.1
EML6,ZAN,BX890604.2,AC114808.2
MCM7,LINC01375,SH3BP2,LINC01939
STRIP1,LINC02355,POLR2E,AC108448.1
MINK1,SOX1,OXSM,OR52J3
POLB,PGGHG,JMJD8,OR51B6
CCDC168,AL109933.5,ZBED5-AS1,OR52D1
ANKRD9,TRBV26OR9-2,PARD6B,OR52M1
FOXK1,CUBN,NPEPL1,AC084121.11
AL133480.1,LINC02586,HIKESHI,AC084121.6
LINC01221,AC093519.2,FP565260.1,OR8B12
CLUH,AC011467.1,AC005332.4,LINC02571
LACC1,LINC02168,SLC39A13,AC083841.3
ZNF222,CALHM5,RUVBL2,LINC01056
EDC3,SPN,TWISTNB,LINC01957
ULK2,AC011287.2,AL662844.4,MCTP1-AS1
BCKDK,FCGRT,TMEM91,AC084121.7
AC091563.1,AC026462.5,ZNF704,AC084121.5
MFSD14C,BISPR,SCOC-AS1,AC084121.13
ITPRIP,KLK10,RMND5A,FAM99A
SOCS5,LINC00606,SLC9A1,LINC02708
NCOA7,AC137561.1,PPOX,AC051649.1
PER2,AL121885.2,AC244033.2,FAM187A
NLRP1,AC120194.1,PCGF6,DEFB105B
AC093157.1,RGS13,LMBR1L,IGHV1OR21-1
SH3BP5-AS1,AP001972.3,ZNF200,AC111182.2
AL139330.1,AC011603.1,BCAS2,AC010486.2
TXN2,ALPL,AC008443.1,CU639417.1
CRTC1,AC073316.3,GRPEL2-AS1,CU639417.5
LINC00393,AC048380.1,DUSP12,AL355376.1
POMGNT2,AL357832.1,RASSF3,OAZ3
AL589702.1,SLC25A43,FP565260.3,GBP7
RNF139,AC135166.1,LSM6,OR8J3
AP001372.2,AL031663.2,STAG3,AC008894.1
HIST4H4,AC007599.2,RABGGTA,AC026774.1
MAS1,COL9A3,GRM5,CCL14
AC006547.1,AC005050.3,MIR100HG,AC099845.1
FBXO22,AC009567.1,GTF2H2C,AC108063.2
ANAPC2,AC103726.2,ING4,OR10AD1
C1D,LOXL1-AS1,RPP14,AL591806.1
AC090204.1,AL356752.1,KHDRBS2-OT,HIST3H3
AC078846.1,AC006148.2,SEMA4A,C12orf80
SNHG30,MRPL23-AS1,LYPLA1,CLYBL-AS2
CHKB,SERPINA9,STRN4,LINC02544
FAM217A,AL135937.1,AC015845.2,FAM138D
C1orf109,AP000459.1,U2AF2,XIRP2-AS1
AC114781.2,AC103996.2,ATG4A,SIGLEC12
PRDM16,AC009088.2,IFFO1,AL132875.3
NPM2,LIPI,CYP4F11,C15orf56
TMC3-AS1,KANK2,RETREG1,LINC02498
AC097534.1,DPYD-AS2,EBPL,AL355537.1
ZNF513,AL133467.1,AC132872.5,AL139811.3
AL031121.3,AC023300.2,LINC01118,AC010255.2
TRIM25,AC107220.1,RAG2,LINC00283
MARS2,AC007496.1,TMEM9B,AC129926.1
AC114971.1,AC026427.1,CYB561A3,HTN3
STK11,AC010834.3,GSKIP,AL049833.1
ROR1-AS1,AL033530.1,TMEM39B,AL590027.1
LUZP1,AL360175.1,AC012065.3,MLIP-IT1
SYCE2,C8A,ZFHX4-AS1,AL358876.2
GLB1,AC073359.2,PFDN5,LINC02747
PLCE1,C2CD4A,CABCOCO1,LINC01423
LINC02391,NR2F2-AS1,AC018628.2,LINC01400
MAPRE1,LINC01568,STK19,TPRG1-AS2
SNHG20,Z82243.1,MFSD4A,RXFP3
TXNDC17,BX255923.2,TRUB1,AC008063.2
WAC-AS1,AC010271.2,STPG1,ANXA8L1
CADM4,AC023161.1,GCNT4,AC008708.1
MIR4453HG,AL121899.1,MPLKIP,OR4C3
ZNF7,PIK3C2G,NKIRAS1,SBK3
AC025580.3,NOBOX,PCSK6-AS1,AL590648.2
ZNF805,AC245052.4,FAM90A1,OR51E1
FNBP1L,AC017028.2,GRIK1,CALML3
WIZ,IL6,HAUS6,RPS6KA2-AS1
NUP35,AC011495.2,CLCN5,PPIAL4C
AP000424.1,AL132775.1,BYSL,AC211486.8
AC007496.2,GPX8,PLEKHH3,AC005592.2
ANKRD34A,AC011726.3,AL391261.2,AC092070.1
AVIL,AC104072.1,AC007681.1,HSFX4
IQCH-AS1,PRSS54,DPP3,AL590483.4
PIWIL2,LRRC26,SPTY2D1,AL035258.1
PCDHGA5,AC007099.2,ZNF461,AL354714.3
MRPL16,CATIP,CDIPT,LINC02409
AC022167.2,AC007406.3,DNAJA3,CXCR3
COA7,AC010834.2,HECTD2,NTN3
ZXDC,GALR1,AC026803.3,FAM47C
EXOC3-AS1,IGFBPL1,NME4,TNR-IT1
AC120193.1,ELOVL6,AC090115.1,AC008764.5
LINC01806,CYTH4,THAP1,AC106876.1
AL445209.1,AL117353.1,RWDD2B,SPATA19
AC005180.2,AC114284.1,AC245140.2,MAGEA4
AC084375.1,FP325335.1,AP002381.2,AL731575.1
ADGRF2,SIGLEC8,SLBP,AC110769.1
AC005342.1,AC011322.1,TOR1A,AC008083.4
ZNF25,BCL3,ZBTB2,AC107302.2
AC132872.1,SALL4,FAM182A,LINC01847
OBI1,AC073254.1,EEF1AKNMT,LINC00901
CDIPT,LINC01237,ZNF347,AP002428.1
PRKAR2A,C6orf141,ATXN1L,LINC02543
PLIN3,AC105020.2,NBPF9,AL512356.4
SCYL3,TXNDC8,ZNF22,AC104453.1
GLDC,LINC02452,ZNF48,AL357874.1
AC007405.3,AF250324.1,ARMC3,AC068898.1
LINC01090,AL512590.3,ALG11,AL356234.3
DIP2C,RBM12,CLDN9,LINC01892
OXLD1,LINC01361,AC004253.1,AL161731.1
EVI2B,AL391650.1,LINC01128,GTF2A1L
SLC39A7,AL035415.1,ADAMTS1,LINC01419
CITED4,SMIM35,MIR137HG,FOXI3
NCMAP,TRPM5,SOX8,AC011196.1
MINDY4,RASSF9,OCLN,AL096828.2
AC009315.1,AL034422.1,ZNF440,LINC00442
SRP68,AC135178.5,NEMP2,AC023128.1
TIMM17B,AP003900.1,SEMA3A,AC004692.2
GORAB,AC119396.1,AL365361.1,AC090587.2
DLGAP1-AS1,SLC12A9-AS1,KAT6A,AC092296.1
LINC01351,APOC2,EZH1,OR8B8
AC107214.1,AL359313.1,ZNF41,LINC01626
XRCC1,CRTC3-AS1,AL138733.1,AL512785.1
SLFNL1,MIR7-3HG,LEPROT,HIST1H1B
IGHMBP2,LINC01169,FABP5,AGXT
PRTFDC1,AC092757.3,ACAT2,AC018521.3
ERVK3-1,PCDHGC4,SWSAP1,AL512631.2
FRY-AS1,AL357793.2,METTL9,AC108681.1
AL162231.2,PHKA2-AS1,AC011455.6,ZIC2
AC108050.1,TAS2R39,ARF4,KCNJ4
TBCEL,PCBP2-OT1,KCTD18,AC123768.2
RPS6KA4,AC016877.1,SUCLA2-AS1,LIPM
MRPL23,AC090409.2,SAMD13,AL596442.4
SETD1A,PRB4,ATG16L2,AL157932.1
TNFAIP8L1,ARID3C,GTPBP2,AP000439.1
MYPOP,AC114296.1,SH3BP5L,AC053545.1
ILKAP,LINC02290,NR3C1,AL589986.1
HEATR9,WNT10B,CHMP4B,AC003098.1
PRKACA,AP002001.3,POU5F2,LINC00280
AL109838.1,SRARP,SNHG3,LINC01928
DGUOK-AS1,AL133445.3,SLC25A33,BPIFB3
CDK5RAP3,AL160237.1,TAF13,AP000722.1
FDX2,AC024028.1,GXYLT1,CTSE
AC018462.1,AC010157.2,BAIAP2-DT,LINC00408
VMP1,EDN1,PPL,ENPP7
NSMCE1,AC010680.1,AL356417.3,RAET1L
AK1,DMKN,AC017002.6,AC006455.1
AC015871.1,AL359258.2,CACTIN,AL161782.1
RIN2,KLK5,ZSWIM5,AC090200.1
AC012066.2,DDX39B-AS1,VAMP7,APOA2
AF038458.3,TBXT,MVB12A,PRDM13
TUBGCP6,LINC01782,AC007878.1,LINC01883
TSPO,Z99756.1,ZNF385D,OR2T10
AC011092.2,BTBD9-AS1,ZNF90,AC025187.1
TOM1L2,TNFRSF10A-AS1,AP4B1,LINC01668
SCNM1,LINC02783,TNFAIP6,CLEC20A
N4BP3,GFOD1-AS1,MYO1D,FAM230F
RUFY1,AC099344.2,STT3A,AC022596.2
HIGD1C,AP001542.3,THSD4,AC103996.2
SCD,CDH5,EPB41L4A-AS1,AL359511.2
TNFSF9,AC092667.1,CASP2,AL359552.1
GNG12,AL121928.1,ELOA,AP000428.2
MTMR14,LINC01215,TUBGCP6,LINC01124
DCTPP1,CECR3,TMCC1-AS1,AC119424.1
LINC00636,AL021155.5,GOLM1,SBK2
PUS3,ANP32D,SLC38A9,AC011495.3
ZSWIM3,AC027045.3,RXRB,AC140658.1
TRIM41,PTGDS,AC073046.3,AC007663.2
AC009975.1,IL5,SLC24A1,VGLL2
ORC5,ANXA8,COMT,OR8H1
PFAS,AC117509.1,SLITRK2,AP003555.1
ARHGEF10L,LITAF,AC005253.1,REG4
C5orf22,TMEM100,PROSER3,AP001363.2
FIG4,AL121757.3,AL158068.2,AC012363.2
MSRB3,AL138479.2,RBM12B,SLC39A2
AL137779.2,RP1L1,MFSD1,AC123786.3
EFNA3,AC093894.2,TMX2,TGFA-IT1
RAP2B,ACTC1,C6orf120,AC027682.3
CGN,TRAV8-5,ZNF260,DSCAM-IT1
APEX2,AC090376.1,TMEM138,AC027129.1
DDX39B,ZBTB20-AS4,ZNF579,AL356310.1
GOT2,AL161938.1,MAN1C1,LCN1
CCSAP,C20orf85,ZDHHC9,AL445931.1
ANTXR2,AC022535.1,GABRB2,LINC02273
YKT6,LINC01987,STK11,AC010136.1
ZNF501,NKILA,WDR1,LINC02827
ZNF69,RAB34,AC021660.4,AC104088.3
MRPL58,DDC,CYP51A1,BCL6B
LINC00115,AC068880.3,MFHAS1,IRGC
SRSF5,AC103982.1,LRP10,AL731559.1
LINC02365,AC106796.1,CTNS,ZBTB40-IT1
FAM216A,AP003498.2,MRPL15,OPCML-IT2
KIF16B,AC026320.3,GSTO2,LINC02489
AL161640.3,AC067930.1,CYP4F26P,AC108134.1
ZNF195,OTOG,ARV1,CLDN23
ITPKC,PLAC4,SOCS5,LINC02650
DENND11,HCG15,DEPDC1B,LINC02212
AC132192.2,C5orf49,SARS2,AL391844.1
PRAF2,AC017116.1,AC008825.1,AC024337.1
DNASE1L2,FAM189A2,TMEM68,OR13C4
DZIP3,GBGT1,EIF3I,AL606970.3
AL034405.1,MIR5689HG,CWC27,AC008273.1
IRAK4,Z93403.1,MEF2C-AS1,KIAA0087
AP000317.1,AL354863.1,LINC00599,AL133279.1
AC114930.1,AL079304.1,THOP1,AC034229.2
CFAP97,AL157896.1,NCKAP5-AS2,AL022238.3
CDH26,AC121493.1,AC080162.1,RBMS3-AS1
SNTA1,AC073534.2,NELL1,AL645634.2
NEB,GPSM3,CRYGS,AL022344.1
SETDB1,LINC02004,HARS2,AL135908.1
PSPC1,AC022168.1,ADI1,AC019193.4
AP002856.3,LINC02801,AL731577.2,AC018716.2
C10orf113,KCNA1,AC023282.1,AL359636.1
AL022332.1,AC020704.1,NT5M,AL137002.1
LINC02682,CCDC39-AS1,AC092939.1,AP001350.1
EPS8L3,IL32,FLRT1,ZP1
PLCL2-AS1,NCBP2L,FRA10AC1,LMOD2
SNHG16,CD33,THAP4,AC078878.2
ATG4D,ARMC4,ACAA1,AC092436.3
FKTN,ASPA,HMGCR,AC023302.2
HINFP,AC004263.2,ZNF32-AS3,AL049829.2
AC099850.1,AL645608.2,PPP1R37,AC007405.2
GTF3C6,AC099535.2,AC068286.2,AC108449.3
SNIP1,GPR183,CLK3,AP003086.2
RAB6A,AP001207.3,RAB8A,C1orf158
AC036176.1,OR56A3,AC011483.1,PNLIP
FAM234B,AC104695.4,CERS6,TMPRSS4
TTLL13P,AP000786.1,ADGRF3,CSF2RB
COX20,AC099796.2,GMEB1,AC137695.3
IP6K1,AC027688.2,DNAJC1,AC108879.1
RPS12,GPR137C,C12orf65,LINC01720
C17orf49,MUC13,TAB2,AL157871.1
CEP170B,AC104024.4,AC011477.9,TUSC3
AC142472.1,SLC17A2,AC027801.3,AC010547.3
AP004609.3,GFRA3,STK11IP,PRB3
ZFP14,AC018647.3,EMC1,WNT16
AL049838.1,AC007595.1,VMA21,LINC00608
FRMD3,MLANA,HNRNPH2,LY96
WDR83,AC079354.3,PFDN6,AL133153.2
ZYX,FGF13,HCFC1,SRPX2
AC022098.1,AC097487.1,RWDD2A,GPRC5D
LINC01889,VNN2,AC132153.1,AL008718.3
TRIM9,NCCRP1,ZNF135,AC022655.1
CEP89,AL133390.1,CETN3,C19orf33
NPAS1,LINC01450,STXBP5L,AL031186.1
KXD1,AL158058.1,AC092111.1,AL121917.2
WRN,AC226118.1,BTBD3,TMEM184A
GPR141,Z70719.1,SH3GL1,AC080013.5
WASF2,AC009145.1,BECN1,LINC02548
TMEM127,MIR3150BHG,KRBA1,AC090164.5
LRRC8D,AC087286.4,MTRES1,AC006116.11
ATP7A,AC007325.1,AL390957.1,CNFN
UBE2Q2,AL355602.1,SUMO1,ARL5C
P4HA3,AC091435.2,AC104699.1,ALOX12B
HSD17B10,AL121899.4,IDH3B,KIF24
ACSM6,TSSK2,ERAP2,AC113167.1
AL135925.1,AL033381.3,SNX12,Z70719.1
AL590807.1,CFC1B,FGD6,KCNAB1-AS1
NOMO1,AC010524.1,RPS24,LINC01819
NR1D2,AC079460.2,THBS3,AC068492.1
AC109587.1,AC007529.1,AC092839.1,DCT
PDCD1LG2,CCL23,SNAP47,AL450992.3
PCNX3,SPATA8-AS1,AC018647.1,COL13A1
AL109946.1,AC091819.2,AC093249.6,TMEM81
C1orf226,AC087341.1,VASH1-AS1,SMAD6
CENPT,KLHL38,IFT57,AC068254.1
AC022498.1,AC087672.1,AC068631.1,SCGB1D2
SKIL,AC012507.3,GALNT7,MAGEB3
AP001001.1,AC055716.3,PIWIL2,AL109917.1
AC007569.1,AC090181.1,HECTD3,C1QL1
TRIAP1,OR4N5,GTF2H5,AC091534.1
B4GALT4-AS1,AL157359.2,BLOC1S2,AC100797.5
KCTD17,HOXA9,VAMP8,PTGFR
RPS14,SPDYE4,FRG1-DT,AC112206.2
BATF3,ETDB,TTR,NAALADL2-AS3
BRF2,KIR3DL1,LINC02803,CLMP
AC025917.1,OR8B3,PUF60,MGST2
AC005332.6,LINC00524,UHRF1BP1L,AC079313.2
DENR,AC093520.1,AC005153.1,AC008738.1
AGBL5,AC011893.1,AC087521.3,LINC01338
SNX11,AC012433.2,TMEM258,AL157831.3
PSEN2,OR12D2,METTL5,SOS1-IT1
KRBOX4,AC099518.6,AC131568.1,AC079949.3
RAB35,KBTBD13,NUDCD2,CYSLTR1
ZSWIM4,AC087045.2,ZNF277,LINC02547
HEATR4,AC241644.2,LINC00276,AC104423.1
ACO1,OR6C2,RPS6KA4,AC011043.2
TTC7B,AL355483.1,TMSB15B-AS1,CACNG6
AC005532.1,PRICKLE2-DT,ZNF236-DT,TRIM72
SLC15A2,HSFX2,FBXO45,AL157896.1
TMEM116,AC012456.1,TMED3,SPEGNB
SLC25A42,LINC00437,NUP50,RASSF10
FLVCR1,AP000696.2,ALDH16A1,ARHGAP40
STON1,AP005062.1,NCKAP5-AS1,GNA14-AS1
AOPEP,LINC01723,PCDH17,MMP16
KYAT1,AC008127.1,PEX16,CD6
IRAK1,AKR1C1,ALG12,GLRA3
SLC4A2,WDFY4,GGPS1,AC022276.1
WDR4,MANCR,ST3GAL1,AC009095.1
IGBP1,AC110772.2,ARAF,YAP1
CDC123,CCDC153,AL157786.1,AL137018.1
NELFA,AC007091.1,KRI1,C4orf50
YBEY,ETV3L,AP000254.2,LINC01324
ARSK,CDC14C,SFXN2,GLRA4
HLA-A,STEAP2-AS1,KIAA1217,AL160262.1
FAM111A-DT,AC067945.3,ATP5F1A,AL031674.1
GZF1,OR52A1,AC023983.2,AC005837.4
C4orf19,GPC3,REELD1,LINC01100
RCOR1,YAP1,SELENOS,AC135279.4
ATG16L2,UBTD1,FAM161B,CPNE8
FAM110C,ENC1,PCYT2,ANXA8
CCDC71,ATP2B1,AC138649.1,MYO16-AS1
TRIM8,AC104389.5,TMBIM6,BPIFB2
GATD3B,AC016650.1,NME5,AC010503.4
AL731566.3,SULT2B1,ZNF181,THBS1
CENPO,AC107918.5,ITSN2,SPOCK2
SLC19A1,E2F7,CNNM2,CASQ1
PDGFRL,AL161757.4,CEP76,ITGB7
GPC1,SYNJ2-IT1,C14orf178,STAC
F3,AC090220.1,FEZF1-AS1,AP003469.3
AC021979.3,CHODL-AS1,EDEM2,AC091180.5
ZNF573,SHANK2-AS1,MIR646HG,DSG1
AL451062.1,H19,APH1A,AC016825.1
AC011346.1,WT1,AC022819.1,TMEM61
HAUS1,PSD2-AS1,PLEKHB1,AC020663.2
FARP2,AC011407.1,CYTH2,CCR10
AP000302.1,LINC01290,NRL,GJA3
FBXL17,AL596330.1,PRKAB1,LINC00922
PHKA2,AC111170.1,RPP38,AC138207.4
JUP,AC100788.1,PI4K2A,GABRA1
AL157373.2,LINC00368,OPCML,RRAD
HMMR-AS1,OR2T10,TARID,AL353770.4
AC244394.2,AC122719.2,ARSG,AC109471.1
TMEM97,AC053545.1,NIPA2,AL645940.1
CHAC2,LINC01928,UPK3BL1,OCLM
PGAM5,AL035661.1,ZNF609,AC100847.1
UPK1B,LINC01883,C7orf31,NUDT15
ALAS1,AC091044.1,LINC01189,AC113143.1
FBF1,LINC00280,ROCK2,MS4A18
KCTD2,AL596442.4,CYREN,AC007952.4
PPCS,LINC00408,TMEM70,AC078860.2
AC245140.2,BPIFB3,CLEC4A,AP002992.1
AC009403.1,AL357140.1,BAG2,AC073111.1
KDM2B-DT,AC074389.1,DLGAP1,AC003077.1
ASB4,AL391056.1,AGO4,AL512791.1
SUOX,AC117944.1,EME2,SLC49A3
DRC3,AL139801.1,THOC3,PDE3A
CEP104,AC116351.1,CLCC1,AC048338.2
AC002101.1,AL161662.1,AL133523.1,AC243830.1
KRCC1,AIG1,PLEKHM2,AC073176.2
AL035078.1,KCNJ11,YKT6,TRIM31-AS1
CWF19L1,DGAT2,JADE1,ARTN
SHMT2,SOX18,EPCAM-DT,LINC02074
TIGD2,F13A1,NFYA,AC012301.2
CRCP,AC025508.1,SDE2,LINC00994
AC005400.1,AC009185.1,CTF1,AC019211.1
AC091607.2,HSD17B3-AS1,IL17D,AC108863.2
RHOG,MYBPC3,HERC5,AC010883.3
TMPRSS9,AC073651.1,PIK3CB,Z98885.3
RAB11FIP3,LMOD2,ESD,GAS2L3
CDC42SE2,LINC01055,OR2T6,SERPINA5
PRDX3,CYP2C9,GNA13,AL353751.1
SEC14L2,HMMR-AS1,ACVR1B,LINC00317
HSPA14,OR2A14,AC010542.2,AC064843.1
PPT2,AP001453.2,NUDT13,C6orf99
AL031428.1,WNT2,AL353743.2,AC096531.2
C12orf65,LINC02842,MED21,AP002961.1
TEX43,LTF,RNF138,AC068768.1
ATP13A4,YBEY,STAM2,AL450345.2
RGPD2,AP006219.3,SPAG7,CMBL
AL354919.1,AC013549.1,CCDC142,AL606807.1
ZNF486,AC005096.1,RPL37A,AC073657.1
NDUFA7,LINC00366,FAM214B,AL122034.1
RBM15B,AC096639.1,KHK,CHRND
AC092683.1,TMPRSS7,AL163541.1,ILDR1
JADE3,AL671883.3,UBLCP1,FCN3
ZNF140,LINC00331,BVES,AL356753.1
DNM1L,AC083964.1,AC117383.1,ZNF735
PTENP1-AS,AC040173.1,POP5,MAST1
PFKFB4,AL359636.1,PRTFDC1,METTL27
THBS2,LINC01007,DNAJC19,AC187653.1
SLC37A3,TFPI,TNFSF13B,LINC00921
OCIAD1-AS1,SULT1E1,AC026202.2,BRWD1-AS2
SSR4,PHIP,ZKSCAN2-DT,LINC01331
CCZ1,LINC02832,MAFG-DT,AL158828.1
AC008443.1,AC013270.1,L2HGDH,AC016292.1
UBE2E1,KREMEN2,MYCN,AC026369.1
SUPT7L,LINC01046,EIF3K,AC024940.6
HTATSF1,AC023449.2,AL355999.1,ERVH-1
HIC2,AC099568.1,GALE,CHST15
PPIL1,LRRC72,FBXO42,AC117500.1
PAN3,AC004816.1,ZNF789,AC026116.1
AL035071.1,KLHL14,R3HCC1,LINC01243
SYCE1L,LINC02759,TMEM150A,AC090159.1
SBF2-AS1,LINC02127,FAM155A,AC008522.1
THOC5,GDA,PASK,ARHGAP8
PHACTR4,AP000648.9,AL049569.1,AC119428.2
FAM102A,ATP1B4,RAP1B,S100A11
AC023024.1,AC079612.1,ZNF664,AC008992.1
HIGD2A,MNX1-AS1,ATP5ME,LINC01724
NCOA6,LINC01885,FTSJ3,AFAP1L1
KHNYN,KCNH2,NHEJ1,OR8J1
MPC2,PNLIPRP1,KCNAB3,AC144450.1
OTUD3,AC010722.1,IQCE,KLK5
CEP128,AC091965.4,ANKRA2,AL354861.3
ABHD15-AS1,ASB11,PDC,DSCAM-AS1
PHTF2,GPR160,FHOD1,AC078955.1
COQ2,AC100768.1,TAF9,ARL4C
DGAT1,AL356277.3,ZNF771,LINC00652
UBE2E3,RERGL,DMGDH,AC106795.5
SCAP,TEAD2,IGFBP2,AP001107.8
PRELID3A,ARHGEF26,SLCO1B1,PSMG3-AS1
IL10RB,LINC00433,TM9SF1,AC023787.3
DUSP5,SPAST,PODXL2,AC139491.3
WWC3,AC021134.2,SLC35G1,EN2
CMSS1,AP003718.1,ZNF74,TERB2
SPDL1,AL356413.1,RRM1,AC073539.1
TAOK1,TNFSF13,TIE1,ADAD1
SLC31A1,AC012404.2,PRC1-AS1,KLHL14
EIF2B2,MYOF,AC104041.1,ENAM
LINC02141,ELF5,C2orf27A,SULT1A4
GDNF,DEUP1,AC018450.1,AC040169.1
ZNF417,TRAF5,RHOT2,AC113385.1
CCDC15-DT,TBX21,ZNF786,CHRNA1
MVB12A,AC022140.1,MMAA,DDX39B-AS1
SPIN1,AP002505.1,MBIP,EIF4EBP3
CRLS1,AC121334.3,LINC01389,TPSD1
CCDC130,AC104024.1,DLAT,AC091138.1
NFIX,AC011511.5,PLB1,LYST-AS1
AC009137.1,CLPSL2,C2CD2,OR2AG1
VLDLR-AS1,AL352979.2,DCAF11,GOLGA7B
ZNF93,AC068418.3,PIGA,AL139384.1
LSM12,AC087501.4,MOCS1,Z97353.2
AC092661.1,GLT6D1,RPL13A,CASC9
LINC01982,LINC02208,GALNT1,AL021392.1
SAMD13,AC027804.1,STAP2,CHIA
LINC00672,AC036103.1,NUBP1,SLAMF1
AC016910.1,AP003390.1,AC018647.2,MAP1LC3B2
MINAR1,C1orf137,KRAS,AC078788.1
GSDME,AL137798.2,TRABD2A,NFE4
UBOX5,Z82196.2,SNAPC4,AL161851.1
BCLAF3,TRIM21,AC004160.1,PTGS1
PSMD13,LINC02645,ALK,RGS18
ZNF781,AP003065.2,DNAH14,AC092604.1
PLCB3,DLGAP1-AS5,RFXAP,AC002383.1
HOGA1,LINC00466,AL359504.2,AP000426.1
MED27,AL121936.1,AC009309.1,AL359894.1
C9orf147,LINC00508,PSMD8,AC018552.3
LRIG2-DT,PDE8B,AP003464.1,AL360175.1
AC011447.3,AFMID,ARL16,LINGO4
NR4A3,ZNF157,ZKSCAN5,AC132872.3
MTF1,TRHDE-AS1,ZNF850,GOLGA6L2
FAM104A,AC104472.4,HDAC4-AS1,PVRIG
SLC25A44,AC078795.1,C12orf76,AL845331.2
LINC01686,AC022762.1,LINC02715,AC244453.1
DAZ1,AC012078.2,AL603839.3,RPL8
AC079226.1,AC010307.4,REXO2,CLEC17A
PIP5K1C,C3orf67-AS1,MSTO1,AC083809.1
AC010809.2,TCEA3,LINC02788,AC004908.2
MAP2K7,AC092809.4,HMSD,AC011303.1
CBL,PRDM1,ZBTB6,U91328.2
LINC02473,AC107464.1,BRIX1,LRRC74B
LINC00324,AC009554.2,GRPEL1,PRSS38
AC022210.2,AL589642.2,SLFNL1-AS1,AL512274.1
P2RY11,CLEC4C,MGME1,ADGRG4
AC005393.1,AL031432.5,BLOC1S4,AL592156.2
SLC25A22,AL135878.1,FZD4,TSPAN33
AC019186.1,AC093281.2,SMARCB1,LINC02231
AGBL3,AC079779.1,MAMDC2-AS1,LINC00393
INTS2,CEACAM20,DUSP9,CDA
SNX12,SMIM34B,AL512634.1,OR4N2
AL356481.1,AC005100.2,SH3TC2-DT,AL009179.1
MYBPHL,AC100800.1,AC009060.1,CLEC3B
