bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AD000090.1,AC122685.1,AC013643.2,AC090376.1
C3orf18,AC145285.2,AL358944.1,MYBPC3
PRRC2C,TAFA4,ETNK1,SUSD3
SF3B1,AGR2,ATG16L2,LINC01730
AC011754.2,VNN2,TRIM56,TUBAL3
MEIS1-AS3,REEP5,AC073343.2,PCDHB3
AC009878.2,AC112482.2,E2F5,AC060809.1
OGFR,ERICH5,CD8B2,AL133516.1
ZBTB37,ST8SIA6-AS1,AC113167.1,AC090912.3
GAREM1,PLCXD3,LINC01376,LINC01323
CMC1,TBX1,AC096741.1,FAM230J
TXNDC16,CR381670.2,IRAK4,AC068700.1
ETFDH,AL354824.1,PPP1R18,RD3L
DENND6A,AC017050.1,FAM41C,LINC02033
SAMD8,AL662797.1,C2orf91,AL035706.1
CPB2-AS1,FUT10,AP006284.1,FAM245A
GANAB,DCHS2,KDM3A,AC022447.2
TSPYL2,GALR1,AL603840.1,LYZL6
AC005394.1,AC021739.4,PMPCA,AC021739.5
AC137561.1,ALOX15,AL138740.1,AL135937.1
AP001626.1,AC021074.3,LINC01544,PRDM12
C2-AS1,CDK2AP2,FSIP2-AS2,PADI3
AC007431.1,SRGAP2C,AL157369.1,TRPC7-AS1
EPB41L4A,AL390962.1,AC002064.1,ULBP1
ARHGEF6,TLX1NB,FNDC11,AC073316.3
ZNF423,AC239860.4,CKLF,TMEM229A
SPTY2D1OS,AC025259.3,RAP1GDS1,FCAR
ACTR3,LINC02516,LINC02757,AC003102.1
MARCH3,GAL3ST1,AC074050.3,SPP2
AC006449.6,ABCA7,AP005900.1,LINC02136
SMCO4,C1orf195,MRPL35,AL096870.8
IL21-AS1,AC137735.3,AC092118.2,DOCK8
AL359555.1,AC113137.1,AC008738.2,CELF4
GGA3,AP000873.4,LSM3,FAM53B-AS1
PILRA,PPP1R13L,MIEF2,AL355076.2
ZFAS1,MRPL28,FZR1,CDRT1
STK3,AC103563.9,CCL4L2,TMEM252-DT
PRSS51,LINC01570,AC145285.6,LINC01331
AC107072.2,SCAT8,SLC9A7,SKAP2
CATSPERB,AL034397.2,AC104135.1,FAM230C
MRPL3,RNF2,CDK4,ALKBH3
ANKRD46,TMEM92,RAB3C,AL117350.1
AC110992.1,KCNC4,GPR62,AC078962.3
AC103726.2,ERCC2,AL138966.2,AC006213.4
GNG2,AC079296.1,LINGO1,GPRC5A
LINC01497,LINC01209,DRAIC,LINC02525
AL132780.1,JADE3,TRAK2,CRYBA4
FGFRL1,PYCARD,LINC02715,EDAR
PPOX,PEMT,AC098818.2,GABRA5
MCFD2,SEPTIN14,LYVE1,HCRTR1
PCNP,IBA57,TMEM273,CASP5
AC069294.1,AL731575.1,LINC01608,LSMEM2
AC055839.2,LINC02758,IER3-AS1,TGFBR2
ELMO2,SOWAHD,JPT1,CH25H
PMS2,AL354984.2,AC016831.5,KIF22
GGNBP2,AC108467.1,NEU4,AC092953.2
AC027020.2,AP003122.2,AC008608.2,EXOSC10-AS1
CASR,AC006449.1,C1orf229,GRM7-AS3
AL807776.1,AC025524.1,AC020978.3,VIL1
CCDC80,GOLGA6L1,TMEM155,AC091939.1
TMEM185A,KLK2,LRRC49,ACOT12
RPLP0,AC084864.2,NEK3,ESRP1
KCNMA1-AS3,AL365205.4,MTCH1,AC109630.1
RPL24,AC010983.1,ZBTB22,AC110809.1
KLK10,AL359538.4,LUADT1,AL583829.1
PLK5,AC099684.3,CDC42EP3,OTOF
PRSS48,AC079313.1,AC026803.3,AL355482.1
LINC00665,AL512658.1,AC005632.3,AC093496.1
AP000866.1,HOXB-AS3,FRMD6-AS2,MYADML2
C14orf132,AC015688.6,AC012511.1,RNF207
EGLN3,AC025674.2,AP000759.1,CCNB3
RECQL5,ZSCAN10,GPX2,ZNF662
AZIN2,OR1L6,PHLDA2,GJB7
PSMG2,AL606534.2,CDC34,SLC15A1
INSR,TAAR2,AC090907.1,KMO
AP000345.1,AL354694.1,PMVK,AC093772.2
AC093583.1,AL590560.5,MPG,AC018809.1
LINC00683,CCL16,Z94721.1,AC130466.1
YBEY,UGT2B11,RMND5A,AL035694.1
AKT3,AL390037.1,DPY30,ACSM2A
KCTD3,AP005202.1,KCNK17,AC012442.1
AP000462.3,OOSP4A,NANOS1,BHLHB9
BANK1,AL355361.1,ELOF1,AC092966.1
ZIC4,AL050349.1,JUN,CCDC36
KLHL29,AC106796.1,PACERR,LINC02734
ELOA-AS1,AL359979.1,SLC14A2-AS1,OR6A2
GLRB,ARMS2,AC026304.1,AC087752.3
LINC01572,LINC01327,EGFR-AS1,HDC
FAXC,AC012555.2,ETV1,E2F1
ERCC8,AC023468.1,FAM66A,AC093627.4
AL450267.2,AC005160.1,AC074286.1,AC079943.2
PAXBP1-AS1,AC011139.1,OSTF1,ACSM5
C16orf89,AC012038.2,AKR7A3,LINC00574
CERT1,LINCMD1,LINC01128,LINC01232
DYRK1B,AL669841.1,GRM7,LDHAL6A
ADH1B,SPERT,AC092119.3,ZBTB14
TTBK1,AC009055.2,FAM243B,POSTN
AC108066.2,AC011005.1,AC078828.1,AC073968.2
ERC2,AC092902.2,AL008635.1,AC006372.3
ZSCAN4,RETNLB,AL139390.1,LINC00599
CRLS1,GCSAM,LINC00479,AL355472.3
AC093274.1,AC127894.1,AL161645.1,AC138696.2
AL121885.2,IQCA1L,SLC34A3,AP001469.1
ZNF891,AC128709.2,LNCSRLR,AC019171.1
AC100788.1,CSDE1,ASF1A,AC073842.1
CDR1,AL158212.1,PLXNB3,TRIML2
AC012574.2,AC072022.1,AL445309.1,F3
AP003170.3,CREBBP,LINC01572,PANO1
MYBPC3,AC090771.2,ZNRF3,AC023906.5
AL354977.1,LINC00836,SEMA4G,AC090241.3
OXT,CHIT1,MTNR1B,CCDC134
AC141424.1,ANKRD13B,CALHM5,ZNF831
TRIM31-AS1,KCNMB3,AC007608.3,GGT1
WAC-AS1,AL805961.1,NGLY1,TNIP3
ANKRD62,CRLF2,PIGZ,SARDH
MCM3AP-AS1,UPK1A,AL359317.2,CYP2C8
DHFR,MAJIN,AC025171.4,ESR1
PPIC,THUMPD3,VSTM2L,AL359313.1
NUP205,CARNMT1,AL137802.2,AC004865.2
ELF3,RAB19,APOBEC4,AC009119.1
FOXK2,ZNF284,EIF3J-DT,AC091074.2
GSK3B,BLMH,USHBP1,AL031123.5
PRSS12,RPS11,NT5M,PYDC1
STK17A,AC005264.1,FERMT1,LINC01685
AC068672.2,DPH1,GLA,AL157769.1
RPL36A,PTX3,PBLD,AC087620.1
AP005131.6,AL157893.2,LINC01431,LINC01502
HADHA,AC104370.1,STK10,AC008572.1
GPR87,HAR1B,AP002439.1,AC007066.2
CAPN1,AF129075.1,LINC02123,FOXA1
MINK1,USP15,AC104237.1,AL359644.1
IP6K2,AC135507.1,FAM177B,CD6
PDZD9,AC015712.2,AL391097.1,LINC01674
UBE2V1,AC027128.1,HIST1H1C,LINC01415
AC078788.1,EXOC2,TMEM14C,AC097521.1
CDH1,CYP39A1,GOLGA1,ASPM
ZNF793,ZNF404,CRIPT,MS4A4E
JTB,C1QTNF1,RAB34,AC005082.1
ERMN,AGER,KIAA0895L,AC106821.2
CDC42BPA,THSD4-AS1,AP001029.1,AC233263.6
INTS7,UBQLN2,SDHAF4,AL512427.2
CLNK,GRAMD1A,RNPEPL1,LY6G5C
CHIC2,NTRK3-AS1,BCDIN3D-AS1,AC093702.1
CSNK1G2,ASZ1,PABPC1L2B,AC025470.2
AC004884.2,KLHL10,FCGR2A,AC008434.1
LINC01996,AC092979.2,AC108863.2,OOEP-AS1
OR52I1,AC022424.2,FAM155A,AC106037.2
AC008894.2,AC013402.3,PODNL1,AC093677.2
AC234031.1,GNAQ,AC079031.1,C8G
KDM4A-AS1,LINC02099,ZNF710-AS1,C18orf21
RPL31,CACNA2D4,VSTM2A-OT1,AC005252.4
NUDT12,STMN2,BNIP2,AC098820.2
DMAC2L,POMK,AL356019.1,DSG1
HDAC8,LINC01799,LINC01524,GLP1R
EEF1D,FEM1B,AL591242.1,AC007292.2
PURA,AC005040.2,OLFM4,TDRD1
CEP250,Z69706.1,AL162394.1,AP001994.2
PGM5P4-AS1,RPL39L,AL731533.2,AC044839.3
TRIM67,AC067817.1,LPP-AS1,AC093849.4
AC090348.1,CYP2R1,SMC2,AC010654.1
LAMP3,CHRNA4,PGK1,AC130324.3
DEC1,AC092691.3,HAP1,AC005096.1
CSGALNACT2,AC092809.4,AL365181.2,FLG2
HIVEP3,HNRNPR,CCDC89,GCSAML
SPG7,AC073288.2,TMEM70,AL589765.4
TSNAX,GRXCR1,AC008764.2,AC010463.3
CLBA1,Z94277.1,AC103702.1,NHS-AS1
ZNF587B,LINC01781,B4GALT3,AP002954.2
AC138356.3,AC005865.2,LINC01137,AP002755.1
AL390866.1,FAM111A,AC018653.3,FAM230A
JAM2,AC020656.1,CYB561A3,PTOV1-AS2
AC092353.2,C2orf42,UBE2T,AL391834.1
C17orf97,AC104248.1,SF3B4,AP001604.1
TMEM26,LINC02274,AL133372.3,AL121672.3
AP005229.1,ARPIN,AP001363.2,AC015967.1
RBFOX1,KIF3C,CHAC1,AC097641.2
GRK7,ERN1,ADIPOR1,SAGE1
MIEF2,TMEM87A,ADRA2C,AC008147.1
STON1,SRBD1,AL450998.2,LINC01358
WBP4,PHF10,DCT,ADAMTS10
ARHGEF18,AC067930.3,SATL1,AC007686.4
Z97832.2,CCT5,AC090644.1,AP001970.1
DCDC2B,MYL4,AL163541.1,AC027796.1
DGKZ,HELLPAR,AC009063.1,BOK-AS1
LINC02220,LINC00514,AC022730.3,AC069133.1
AC136777.1,AC009035.1,C17orf102,C1RL-AS1
LINC02280,LINC02608,CLDN22,SH3PXD2B
MIR378D2HG,AP001453.2,ERVK-28,SCN2A
AC007728.2,OR5AS1,ELP5,AL445584.2
RDH12,AP001267.4,APRT,AC026726.1
CDC42BPB,CASP14,SLC6A1-AS1,CDH22
LIMS1,AL161896.1,AC121154.1,USP26
CLOCK,KLHL34,DNASE2,LINC02387
HEATR6,MYH1,SPTAN1,AC095057.4
CXCL17,AC079336.2,LYPD2,C17orf99
ZC3H4,AC019254.1,CR1L,AL157884.2
RPL21,AL512356.5,RAB15,TEDC2
AC004837.4,AL138799.4,CNTNAP4,AC002128.1
LINC01014,PEX13,MYLK2,GRM6
CYB5R4,PLPPR2,AP001029.2,AL512330.1
ZIC2,AC130895.1,LRRC2,ZHX3
RNF138,AC099332.1,SMAD1-AS2,RAMAC
VWA5A,SDR16C5,CAPS2,JSRP1
AC025580.3,AL139317.5,CDH19,AC105290.1
LINC01266,AC117465.1,AC074044.1,SERPINC1
AGBL3,MAGI3,ARHGEF40,PKMYT1
TAPBP,AL139384.1,ARSK,CCDC63
PLOD3,Z99289.3,AL020995.1,ATP10D
PLA2G5,MLXIPL,TNFSF9,AL117339.4
JPX,WFDC1,BORCS8,AL355306.2
TFE3,TMEM140,PLVAP,LINC02347
DCP1B,TMEM200C,ASAP1-IT2,ZNF117
DENND4C,DDIAS,ARHGAP12,SLC22A9
OR12D2,LINC01208,AC026347.1,REXO5
ARRDC5,KHDRBS1,LINC01323,TMPRSS12
AP001604.1,SMIM10L2B-AS1,AC100835.2,WNT7B
MTHFSD,AC005772.1,AC073575.2,AL358134.1
MEGF8,AC025031.3,AL357873.1,AL158071.5
STAU1,AL929472.2,AL353708.3,HJV
LRRC61,PSG9,EHMT2-AS1,CRYGD
NCAPD2,SMIM38,AC005695.1,AL591504.2
NRDE2,AL356259.1,PLEKHG5,HIST1H1B
AC005562.1,LINC01746,ACAT1,TLE7
TUBGCP3,AL109910.2,ZBTB20-AS3,AC005392.3
TAPT1,AL022324.3,NPIPB8,AL593844.1
OSTM1-AS1,LINC02831,TRMT10A,CCKAR
FAM107A,NFKB2,TTLL10-AS1,LINC00160
AAMDC,PRKCD,AL357141.1,AC103808.2
PRUNE2,C10orf113,SH2B2,AC115618.1
SNX6,TATDN1,AC253576.2,AC104066.3
ZDHHC3,LINC01340,HAPLN2,AL359962.3
TM9SF3,IMPG1,AC104211.4,IRX2
PLGRKT,SERPINB3,RASGRF1,P2RY6
CCNL2,CCNT2-AS1,SLC24A4,AC004585.1
B3GNT4,LINC01055,RDH13,AC053513.2
DIAPH2-AS1,AC027277.2,AC129492.4,SH3D19
AC018557.1,LINC02092,RNF14,AC007402.1
SMIM5,AC120194.1,AMOTL1,GML
DPY30,UBQLN3,SPATA7,TLR6
AP1G1,AL391597.1,AMBP,AL512625.1
AC107021.1,AL160411.1,AC005261.1,AC079382.2
TK2,AC106895.2,FADD,GLRA2
ZNF445,AL136099.1,AP000894.4,NMRK2
RPS6KC1,CLEC4M,CYTL1,ZEB2-AS1
ZDHHC11B,OTOP3,ALG1L2,PAPOLB
CDC40,AL391294.1,IL25,EPHA10
RIOX2,MYL1,AC002563.1,AC128685.1
AC008752.1,AL023802.1,AC233723.1,ZNF221
ELMOD3,TMEM207,UCKL1-AS1,HSF4
AC009975.1,LINC01522,AC124242.1,RAB19
RBM4,HMX3,LRRC52-AS1,C10orf71
ZNF585A,LINC02791,SLC32A1,AL133240.1
SELENOT,AP006623.1,FAM53B-AS1,SLCO4C1
ZBTB8B,ESYT3,PNKP,AL449043.1
UHRF2,RGPD3,NUDT10,SPACA7
CCNI,AKR1B10,ZNF687,CIRBP-AS1
SPATA24,PIWIL1,ZNF233,AL139020.1
MLH3,ADGRF1,RPL34,AP003900.1
SFPQ,FENDRR,SARM1,KHDRBS2-OT
ANP32A,RTP4,TRAF7,C8orf89
ABCB7,AC087645.2,CEP131,AC091691.3
LINC00348,AL034417.4,FOXJ3,PCSK6
BCL2L11,SHOX,SECISBP2,AC069224.1
LINC02526,AL021707.7,NPPB,DACH2
GNGT1,AC007406.4,AC007952.9,AP005901.5
BUB1B,LIX1L,SNAP47-AS1,COL6A3
MAEA,LINC00507,AC067942.4,HELLPAR
C6orf89,AC073140.1,AL162591.2,SFXN2
ASPSCR1,ADRB2,AC005726.4,RDH12
C6orf52,ETV3L,SOST,AL670729.2
ANXA7,TBC1D23,LINC01939,AL096794.1
C12orf45,AL162713.2,AC126407.1,AL359813.1
SARNP,CACNA1I,LINC02140,CHRM3-AS2
SETD1B,KLHL35,AC024614.1,LINC02045
DNAJC3-DT,ZNF433-AS1,OR13C9,AC087516.1
ZNF44,PLAC4,AL159158.1,AC011591.1
PAN2,GRID2IP,ZCCHC12,AL034548.1
AC011306.1,GOLT1A,HNRNPAB,SPINK4
CNNM1,EPB41L5,RAMACL,AC096543.1
CPNE1,PSMA6,HTR4,AC007036.1
TRIT1,LINC01163,CDC42EP1,AC115220.1
C1GALT1,PRKAB2,LINC00870,AC023595.1
C11orf54,ADAMTS19,ST20-AS1,AC068722.2
NMD3,LINC01791,ANKRD20A4,AL139124.1
KIF23,POM121C,MMP28,AL356747.1
SLCO1C1,ARHGAP11A,AC004522.5,AC010336.5
GCDH,SCP2,AC103809.1,LINC00939
AC093458.1,PCDHB7,RALGAPA1,AL589743.4
TPT1,BMP8A,BAD,AC027688.2
AL359813.1,ADAM17,DOHH,AC015813.3
PRR12,AC044781.1,OLR1,AL353771.1
PAFAH1B2,LINC01351,AL499604.1,LINC02699
AC068305.2,TPH2,KBTBD4,AC068987.1
NRDC,AL355916.2,AC021979.3,LINC01587
EMC3,AC068931.1,ZFAS1,CLEC4F
AL445259.1,LAMB4,TSPAN1,AC020634.2
MAN2B1,AP000470.1,AGAP9,AC106874.1
LINC02046,LINC02221,AL831784.1,AC011453.1
SEC24C,ZNF492,DCTPP1,OTOP3
C12orf50,C3orf22,ZNF264,AL050404.1
KIAA1614,AC011912.1,SBK1,LINC01189
RIN3,ZNF503-AS2,ATG5,BIRC6-AS1
DERL3,NTSR2,HES1,AC008507.2
RHAG,LINC01720,VDAC1,AL391597.1
AC011752.1,FUT6,PIANP,HTR3C
AL353730.1,AP003071.2,MRPL47,UBASH3A
AC090124.1,FAM120A,AC018926.2,SLC35G6
COPB2,AC114277.1,RASSF4,TBX1
CCDC96,ZSCAN12,AC007496.2,AC083799.1
AC090510.1,AL136418.1,ALDH1A3,HLA-DQB2
C22orf24,KIAA1614,AC091153.2,AC055764.2
LINC02030,HTATIP2,AL021393.1,BX322557.2
OS9,LINC01796,AC002480.1,LINC02108
PIK3R2,AC079949.1,STK33,MTUS2-AS2
CEBPB,PIGR,OSTM1,AC009646.2
ZBED4,CLVS2,ARRDC3-AS1,AC093512.1
EMC10,AC116348.3,AC027243.3,AC073578.2
C1S,TMEM205,NFKBIE,AC009387.1
GTF3C3,EPHB6,CCDC184,AC022832.2
PTPRD,TGFBR3L,Z69666.1,AC011944.1
EEF1B2,OR2A1-AS1,TDRKH-AS1,AC117490.2
UBTD1,CA6,AC092747.1,OR2G6
TIAL1,RC3H2,KRTCAP3,GPC5-IT1
CHRNA6,B4GALT4-AS1,CISH,AC093606.1
SPHK2,TLNRD1,AC138811.1,AC022166.1
AL590652.1,HES5,RAB11B,ACVR1C
CCR6,STARD6,AC010320.3,COL14A1
MPHOSPH6,S100A8,TANC1,RS1
KIF5C,AC021321.2,MPRIP-AS1,AC010931.2
C1QTNF9,AL136962.1,LOH12CR2,SIGLEC9
PRDM9,RAB6A,N4BP3,AL136040.2
AC093732.1,AP001993.1,AL050309.1,AC104982.2
AC079385.2,ZNF681,ALKBH2,PURPL
AC013400.1,GORAB,EVA1A,HSPB2
USPL1,ALDH1L2,PSIP1,MTRNR2L4
FOXRED1,ZNF783,AC069444.1,AC107973.1
SIN3A,FGF5,AC005692.3,SLC6A7
NCOA3,KCTD12,AC109347.2,MROH9
PCYOX1,UNC45B,AC091435.2,TCF19
MIB2,FANCD2,TEX48,AL034347.1
ANAPC4,MINDY4B,RP1,AC093583.1
LINC00635,LINC01007,RGL1,AC073263.1
AC026787.1,MYO18A,CCDC58,AC023158.1
SLC2A13,SPAG4,GRK1,TAFA4
ELAVL1,ZNF570,HPS6,KCNJ15
CD55,AC048382.1,SPATA2,ITGB6
AP002748.6,AL590666.4,MTMR10,LINC01443
AC024257.3,OR1A1,AC079352.1,AC244636.3
C7orf61,AC089987.2,CRACR2B,AL354743.1
OPA1,AL161729.3,AC004974.1,BUB1
CRYGN,FAM9C,LMNTD2,AC079148.3
MARF1,HCCAT5,NIF3L1,HMGA2-AS1
NMT2,PDE8B,PCYT1B,LINC02492
CSF2RA,CD8B2,CISD3,GNAT3
AC008945.2,RAP2C,NOMO2,AC011124.2
CXCL16,NTHL1,DEXI,APCDD1L-DT
ECHS1,C9orf57,G6PC3,AC009093.1
PTX3,LINC01260,GAD2,AC092834.1
CASP8AP2,SPTLC2,EXOSC8,KRTAP10-4
AC022730.4,AC079949.3,ATP6V0D1,SULT1A4
TP53INP2,TYMSOS,COPS5,Z95115.2
AC006064.2,APOA2,AP001961.1,LINC01160
SLC38A1,AL158212.3,AC004834.1,AL121832.3
ZNF839,AP001107.4,AC018628.2,AC024940.6
RCBTB2,AC007952.4,RAET1G,ANXA9
AC010976.1,SPATS2,UNC93B1,SMIM25
SMIM10L2B-AS1,EHD4,CNST,C1QTNF12
APBA2,LINC02764,HIPK1-AS1,LINC02356
UGT3A2,SLC16A5,CDS2,FEN1
CHL1-AS1,BYSL,ZNF672,AC246817.2
AL354950.2,CR1,AC026329.1,AC000099.1
VEPH1,RPS9,AC079385.2,AC090015.1
ZNF556,GSTA2,IGSF3,AC087284.1
BCOR,AC021818.1,TLE1,L3MBTL4-AS1
AC092957.1,LINC00358,DUS4L,ECEL1
SPRYD7,LINC00392,PRR36,OR2M3
MED15,LINC00384,GPX7,DEFB1
MEAF6,CPXCR1,VIP,LINC01123
GTF2A1,HRG,ABCB4,AC012653.2
MAP4K3-DT,LINC00395,ZBED6,AC132217.1
RPL6,AL772363.1,AL022328.4,GSTM1
TRNAU1AP,AL445074.1,NDE1,WSCD2
AC006041.1,AL157996.2,TOLLIP-AS1,LINC00861
ZFP30,SLC17A4,BORCS6,BNC1
DENND5A,G6PC,AC018648.1,AC108066.1
DAP3,TEX51,CTSZ,AL158058.1
KLHDC10,AC104304.3,SOX1,DLGAP1-AS3
ARHGAP15,AC009145.2,PHF6,GDF10
AC092295.2,AC023161.1,ZFPM2-AS1,WDFY4
AC003992.1,LINC00528,BFSP1,AL355102.1
DENR,AGRP,AL355312.3,TMTC1
DDX50,UGT1A1,LINC00562,LINC02726
CHP1,LINC02183,DGKI,AC107071.1
TMC3-AS1,Z99916.3,SSX2IP,AL731559.1
NR2C2,AL121888.1,GPR183,AC080079.2
WDR44,CD79A,AP000676.5,AL031121.2
MAPK8,NT5DC4,AC025180.1,AC006441.4
AC008662.1,BX890604.2,RANGRF,CATSPERB
COQ7,BAG3,UFSP2,AKR1C3
SPG21,THSD7A,PRADC1,GAS6-DT
SHMT1,TFAP2B,AC110611.2,AC083805.2
SH3GLB2,FAM50A,FAM83H,AC127526.5
ZFP91,PDPK1,NOG,LINC02231
AC074099.1,AC008522.1,DECR2,ZNF804A
PRIMPOL,WDR89,NAA30,HAS1
C18orf32,ZNF611,NGB,LINC02765
SWI5,SPRYD3,POLR2A,RPS6KA2-IT1
AC024941.2,AC079210.1,STC2,AC103740.1
MRRF,AC005899.1,CSNK1G1,AC013472.3
PHLPP2,LMAN1,PSMA7,TMEM150B
AC004231.3,AL138820.1,ZNF337-AS1,OXT
AC009120.3,AC020656.2,LTC4S,FOXA3
KLHL10,AP000223.1,BUD13,AP000238.1
EME1,TRPM2-AS,GTSCR1,AC091138.1
AL392089.1,PAQR9,AC011443.1,AC103871.1
AC006076.1,NPFFR2,AL135841.1,TBPL2
A1BG,DCAF1,LINC01995,DCUN1D2-AS
COA6-AS1,AL359551.1,STMN4,NRSN1
MYSM1,AC007106.2,ATG101,AC055714.1
INTS4,WDR76,LINC01159,RNF125
GINM1,AL133395.1,GRIN2C,AC141586.3
GRIK2,AC092634.8,LRRTM2,AAMDC
PKIB,APELA,AC092435.2,RDH10-AS1
CRY1,LINC01353,BCAR1,LINC01111
GPR157,PYY,AC055855.1,CHODL-AS1
RPS28,CACNB3,SOCS2,SALRNA2
AC004834.1,AC090559.2,TMEM191C,AP002852.1
LIMK1,TMOD2,TBC1D2,STAU2-AS1
SALL2,LINC02133,AL162595.1,AC135178.6
TSSK3,AC138969.1,TUBGCP2,AP003117.1
GPA33,ZKSCAN7,ELF1,STPG2-AS1
LRRK2,AC254633.1,IL1RL1,TENM3-AS1
AP1S3,AC073254.1,AC118555.1,AL031123.1
AC099489.1,AC106795.2,KLHDC8A,AL035415.1
PLAAT5,LINC01895,IFNGR2,IRAIN
ZNF605,AP000221.1,HSF1,LCN8
C1QTNF6,HIST4H4,AP000248.1,AC097480.2
LDLRAP1,ZNF609,AC068533.3,AP001531.1
AC106820.3,PKNOX1,AP001830.1,AC233992.3
CREBRF,EFCAB14,MSC,AP002409.1
AC008555.2,AL645465.1,AC024559.1,AC117945.1
LINC00323,GCSAML,MOAP1,LINC01832
AC099050.1,AL357033.4,WDFY1,AL590783.1
TOP1,AL049794.1,TBCEL,C6orf47-AS1
CBR1,AC006013.1,AC090204.1,ELOVL3
NPM1,AC010457.1,AC080089.2,AL021153.1
NR2C1,IQGAP1,AC114802.1,TRIM31
CYP4V2,RELL1,AC004817.3,AL512380.1
UCKL1,AP006565.1,RPL10,AC007948.1
AC011815.2,XDH,SLC6A17,AL080313.1
AC021594.2,COL6A2,TSR2,AC011008.1
NCBP1,CRELD2,AL442128.2,AC136624.2
CPSF2,FUBP1,CAPN7,AC008655.1
SLC44A3,AC011124.2,AL592295.3,AC106743.1
MED28,TMED6,PTENP1-AS,AC011516.1
SNTB1,AL031985.4,AL139423.2,AC006369.2
ZFP64,LINC01541,AC131971.1,OR13A1
FAM110C,AC008739.1,LINC02687,AL136988.1
SLC25A53,AP000997.3,UBTD1,AKR1C4
POLR3A,AC073321.1,AC093151.2,PPP3R2
GPR89A,AC012603.1,EMX1,AC095030.1
RIF1,BX322559.1,TMEM229B,LINC01986
SLC35B4,AC018978.1,FUNDC2,LOR
MKX-AS1,AC011900.1,GTPBP1,LINC00492
GPR19,PROKR1,AL606753.2,AC026427.1
GRTP1-AS1,ZNF705A,AC008474.1,LINC00459
COLGALT1,LINC02461,MRPL4,AL121759.1
AC131953.2,WAKMAR2,AP002892.1,OR5AU1
AC099754.1,ZNF562,LINC00426,AC126768.3
SDHAF3,ARNTL,AC139769.2,AC104758.5
TERF1,AL009178.3,SURF6,TEMN3-AS1
CRHR2,KHDRBS2-OT,RASGEF1C,AL023775.2
AC120498.9,NTF3,LINC02473,AC011523.1
AL671710.1,MASP1,WBP1,AL050331.2
LINC02505,AC046195.2,SNHG10,AC245187.1
MSH2,SLC25A31,STON1,AC002398.2
GPT2,DLEU7,NSMCE3,CFHR5
EIF3E,RAD51C,C8orf82,LINC02446
AGAP5,AL356417.3,TP53BP1,AC004241.4
SLC4A2,SUN2,C15orf41,LINC01918
MCCC2,EFCAB14-AS1,TPM2,CLEC12B
AL354733.3,AC083973.1,LINC02520,AL450426.1
NUDT5,FUT11,PPP1R3F,LAMP5-AS1
HOMER3,MIR9-3HG,TTC5,AL512622.1
ZNF274,CLEC19A,SLC12A9-AS1,MFSD6L
MRPL33,SOCS5,FAR1,AL390719.2
AP001095.1,ZNF593,COL27A1,AC233701.1
SNX5,LINC01721,EML2-AS1,AC021683.1
SIAE,PRPF19,AC008154.2,AL133406.2
CKAP5,AC025810.1,C11orf87,AL137157.1
AL162411.1,AC090181.2,EPN3,LINC01988
KNTC1,LINC01744,AC139493.2,AL160154.1
ZNF444,GRIN2D,VDAC2,AC003950.1
SPTSSA,AC124248.1,RGS1,AC130456.5
RHBDL2,MREG,BTBD6,TMEM82
SOX12,WNK3,ZNF267,PRNT
AC005920.1,SLC22A25,AC005154.4,AC114964.2
LINC02213,DTWD1,THYN1,HAUS7
SMIM7,OGFOD1,AL645608.7,AC018437.3
FBXW7,ACVR1B,AC007431.1,CLRN1
TMEM31,ZFPM1,AC080005.1,LINC02289
CELA2A,ZNF460,TSPAN6,LINC02739
SCAT1,AC018926.2,PEX11G,AC010997.4
AP002439.1,AC010618.2,NAGS,RXRG
SLC39A5,AC034213.1,CARMIL1,AC027228.1
AC145423.3,AC159540.2,AL590101.1,LINC00457
PAX3,MINAR1,AC016722.2,AC011509.2
AFG3L2,UPP1,AC010894.3,SPATA45
ADAMTS13,CPSF2,GOLGA8O,AC004053.1
AL157834.1,SEC23IP,AC093835.1,RAP2C-AS1
AC025465.1,AC007878.1,DLGAP1-AS1,EPN3
DLEU1,TMEM230,MICALL2,LINC01643
MTMR1,AC107918.5,AC007347.1,MYT1L
WASHC3,AC093909.4,WSB2,AC092159.2
YEATS2,CRYBA1,AC108477.1,KIF20B
AL139383.1,AL355075.6,PHF23,ITIH6
LINC01532,WDR82,AC104211.1,AL049795.2
SLBP,PPP1R15B,AC016717.2,AC064807.1
AC064829.1,TACC3,DDX60,AP001372.3
LMCD1,AC010186.3,VSTM2A,FPR2
CABYR,EZH2,AL078581.2,LINC02836
LINC01184,AC064829.1,CASC6,LINC01541
AC010261.2,C4orf17,TMEM183A,AC073321.1
AC123912.4,METTL14,SEMA3E,AC005277.2
AC015983.2,MIR34AHG,FYTTD1,AC011472.3
AC104819.3,PHF3,TMEM147-AS1,LINC00309
ATF1,AC105094.2,ZNF747,AC064799.2
TIA1,LINC02492,LILRB4,AC135048.3
TRPC1,AC008592.1,NOL4L-DT,LINC01182
DOP1A,AC009315.1,SMIM1,AMMECR1
ENKD1,ACTN3,KIAA2013,AL451080.1
CDK7,MGAT5B,LINC02675,AC022001.3
ANKRD23,AL031123.5,AC124312.2,AC069234.1
AL157831.3,TBC1D21,AC138356.1,MEIS3
