bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
ZNF385A,MAGEB2,GMPS,LINC02047
EDA,FAM47C,AC110285.1,AC003986.1
AC008738.2,AC108025.1,CD5,AL591686.1
AC004687.1,AL583859.1,CLCN1,AC138028.3
SLC25A17,AGXT,TPD52L1,PCDHA8
AC124016.1,AC011298.1,AC092068.1,LINC01785
ZBTB48,FAM223B,EPHA4,AP001189.4
AC012184.3,AL121988.1,AC093577.1,AL035706.1
AC093525.6,OR4D5,AL391597.1,AC011362.1
MED25,LINC02483,RABGGTB,SMIM34B
TRIM68,PF4V1,AC079779.3,AC010271.1
PFDN2,KRTAP16-1,AD000671.3,Z98259.3
AL354710.2,MAGEB5,AC015819.1,AC072026.3
FUT4,DMD-AS3,HTR3B,AL645941.1
ERCC8,AL008638.6,AF235103.1,TMEM89
DXO,OPRPN,ZNF442,AP005121.2
F2RL2,CABS1,AC243585.2,AC012531.1
LINC00963,FDCSP,LINC02303,LINC00668
LINC02002,AC005160.1,LINC02089,AP003100.3
GAST,AC010987.1,AC016994.1,AC018359.1
TRAJ14,IGHV1-3,AC068931.1,AL662890.1
LINC00592,GSX1,AC025766.1,ALX1
CREB3L2-AS1,AL365205.3,AC034226.1,AC129510.1
AC078860.2,AC098587.1,LINC01413,AC099795.1
EVPLL,AC009121.4,FATE1,LINC02815
ZC3H4,AC079336.1,LINC02244,LINC02612
BCL11B,KRT28,LINC01714,AL445190.1
PEX16,UGT2B28,RGS9BP,AL391557.1
AC092756.1,OR1N1,KRT5,AC006148.2
PRSS57,AL021026.1,AC022440.1,KLK4
AL137003.2,AC090340.1,AC130651.1,AC024996.1
MGAT2,AC005592.2,AL645634.2,AC078842.2
PHETA1,OBP2B,ADIG,AC021382.1
SPEF2,AC090386.1,AC010336.4,AC068205.1
PRRG2,AC068688.1,AL513317.1,AC020655.1
ADHFE1,AC002386.1,AC007922.1,AC114752.1
TSEN2,AL596223.2,AC115220.1,LINC01973
ABCC1,ERLNC1,FOXD4L6,AC105393.1
AL603832.1,LINC01774,AC232271.3,AC139099.1
CLPTM1L,SCGB1C1,PCDHA7,AC024651.3
CCDC167,AL512785.1,ODF1,PGPEP1L
PHAX,AP005264.1,LINC01139,LINC02527
TFEB,AL354714.3,AC013716.1,Z99756.1
AC100800.1,AC087427.1,AL137027.1,AC141002.1
AL390774.2,AC011396.3,AL158090.1,AC005324.1
ZNF446,OR6P1,AP003785.1,AC083841.2
LINC02046,AC007483.1,ASAP3,S100A5
STEAP3-AS1,AL353614.1,NCMAP,AC244102.3
LIPE,AP001922.2,TMEM30A,AC010735.1
AC020661.3,AC015722.1,ZNF460,AL353780.1
CDRT4,AC112693.1,SEL1L2,LINC01570
AC112484.1,AL136038.2,GPR88,AC011239.1
IFT43,FAM205A,F2RL2,AC011120.1
KDELR2,CCL21,APLN,OR4F6
USP19,AC009558.2,AL161910.1,AL161668.1
TRIM17,DNAJB8,PRDM12,LINC02630
ENTPD7,LINC01400,FAM3D,AL513128.2
HK2,LINC02000,PLCXD1,AC103853.2
ISG20L2,AC109133.1,AC106795.5,LINC02684
EBF3,CLSTN2-AS1,AC099508.1,SYT8
AC027682.6,CACNA1C-IT1,NBL1,AC073348.2
PTP4A1,FAM242E,AC117528.1,TRBJ2-7
ABCF3,AC008894.1,FZD6,AC012615.4
CADM2,BOD1L2,PRSS41,DOCK9-AS1
ELK1,OR9G4,SH3RF1,AP000290.1
DLGAP1-AS1,AC026358.1,TTC39A,AC010457.1
CATSPER3,IGKV1-16,MRPL36,AL590560.5
JOSD2,IGKV1-8,TOLLIP-AS1,AL121935.2
AL442071.1,IGKV1-5,AC032044.1,LINC02317
AL133227.1,IGKJ2,AC079742.1,AL158042.1
RMI1,AC090820.2,FAHD2B,AL031963.2
MIR4458HG,AL445205.1,POGLUT3,FSHB
CDAN1,AC092850.2,AP001341.1,AC022733.2
MRPL43,AC061709.2,THOP1,AC021915.2
PPOX,AC102797.1,DLGAP1-AS3,USH1G
ZNF420,LINC02159,AL049796.1,LINC00374
MSS51,AC091860.2,SLC2A5,RAET1G
GNE,AC113194.1,AL137017.1,LINC02536
AC025741.1,AC091173.1,ERN2,AL355538.1
CASP14,AL592430.2,AL161618.1,AL355999.1
DAZ4,LINC01665,PNKD,AC144836.1
AC079610.2,AP002528.1,AL033519.5,STAC3
LINC01884,REG1B,LZTS3,MAG
AC010528.2,AL133240.2,AC020978.6,RGCC
AL844175.1,AL162400.1,OR6J1,NRM
AC091614.1,OR5M3,KLRF2,AC116424.1
AC080129.1,AC008391.1,ITM2A,HSD11B1L
AL355592.1,AC091073.1,NR2C2AP,AC006511.4
AC245519.1,AC026523.3,PDYN-AS1,FAM178B
AC097537.1,IL9,HS6ST3,LINC01366
AL157935.1,OR6N2,AL627316.1,DNAI1
AC113391.1,OR6K2,AP002833.1,DSCAS
AC003043.1,CD1B,RERGL,AC005064.1
LINC02817,LINC00479,AC067751.1,AL021408.1
AC009955.2,AP001610.3,PIP5K1B,AC012499.1
AC022441.1,AL353680.1,AC005100.2,AC015961.1
PCDHA13,CDX2,AC113137.1,AC079414.1
BX324167.2,CTAGE4,AC010422.7,AC011897.1
MRGPRE,OR6B1,BX005266.2,AC016576.1
AL356022.1,TAS2R39,NPY,ITGB6
OR1M1,AP001180.1,AC004936.1,AC022276.1
AC084116.2,AC009432.1,STARD4,AC106772.1
AL355607.2,AC026108.1,AC073651.1,SMIM23
AC019155.2,AC026991.1,AL133325.3,AL590282.2
AL355053.1,SALRNA1,AC104316.2,MAB21L1
SLN,AC016682.1,CERS6-AS1,AL354897.1
AC013565.3,AC092802.3,AL121906.2,GPR4
AL592528.1,DPP10-AS2,AC080089.2,ZIM3
LINC01649,AC099552.3,AC005086.2,AC079313.1
AL159158.1,OR4F21,MARCH11,SLC16A4
AC010451.1,GCG,AC012494.2,P2RY1
AC136285.1,AC090457.1,LINC02675,HS3ST3B1
AC084782.2,LINC01767,AARD,AC147651.1
RGS21,AL138899.3,AP005901.6,AC005208.1
AL353593.2,PTX4,AL354714.1,CAMKV
S100P,EGFR-AS1,S100A14,S100A16
LINC02855,AC004920.1,TAFA1,PROB1
LINC00677,AC025166.1,COPS6,AC110491.3
LINC02496,AC008736.2,AC104836.1,AL596257.1
AC148476.1,AL442638.1,NEXN-AS1,AL513318.2
AL390955.2,AL360013.4,GDF5,AC004221.1
OR13C3,SPATA17-AS1,PLSCR4,AL355297.2
ASB16-AS1,AC024579.1,SPDYE17,AC007497.1
SELENOM,AC009533.4,LINC00543,LINC01297
AL135925.1,AC063952.4,AC140481.1,AL121845.4
G6PC3,AC116003.2,AC003043.2,PLK2
AC009365.4,SPANXN4,AC006449.5,SREK1IP1
TSN,SPANXB1,AC005301.2,KCNIP4
ANAPC13,AL928921.1,AC087430.1,CRISPLD1
RAB9B,LINC02179,AC117500.1,AL050344.1
ZNF471,MAGEA8,OR2G6,GPSM2
POLR3GL,AL357835.1,AC007496.1,GNRHR
AL136295.2,AC147067.2,AL355075.2,AL109946.1
MIEN1,AC078852.2,AC127526.5,LINC02060
NKIRAS2,PRAMEF10,LINC02720,LINC01260
ZNF672,HNRNPCL1,RNF152,AC138904.3
XRCC3,TRBV30,CD3D,TMEM161B-AS1
ZNF687-AS1,AC010768.1,RNPS1,PAPLN
SREBF2-AS1,AL389889.2,CCDC114,AL096709.1
DNAJC27,AL160410.1,AC008507.4,KIF25-AS1
SCFD2,AL450423.1,AC012066.2,AC005100.2
EDC3,F8A2,DBNL,AC008622.2
LINC01003,AC007333.1,ATAD3C,SHC4
FAM219A,AC023491.2,DNAH6,AL606537.1
LNCTAM34A,AL354897.2,PLD6,AC006116.5
HIRIP3,AL160408.5,AHCTF1,EI24
FAM78B,AL583825.1,AL451080.1,AC055714.1
ZNF713,TAF11L2,LINC01856,AL049796.1
MRPS2,AC022113.1,SLC22A25,HBG1
REC114,LINC02500,ANGPTL3,BX284668.6
AC107993.1,AC010722.1,MFN2,ATAD2
TMEM104,AC018558.7,THTPA,FAM110D
CNIH4,AC018558.6,AL008725.1,SLC13A5
RRAS2,AF274573.1,AC089999.2,ALDH8A1
AC008554.1,AP001972.1,ART1,AC002550.2
LINC01350,AL133387.1,HIST2H4A,SGO1
ZNF649-AS1,AC108046.1,CERNA1,AL136295.7
AC000032.1,AL645924.1,AP001992.2,AC234775.3
BTN3A1,AC097467.1,SSH3,ADIRF
LYPLAL1-DT,FGG,AP003501.1,LINC01678
RSKR,FRG2,SCUBE3,CASTOR2
AIFM1,ALPI,AC079848.1,AC104521.1
PPIL2,FOXL1,CLEC4G,KCNA4
SLC39A3,TEX13C,UBAC2,AC138150.2
FAH,GPR50,AL139234.1,AC068987.1
AP001885.2,AC138625.1,AC006130.1,TRIM55
LINS1,BX005132.1,OR2AJ1,AC073316.1
SLC37A4,AC114808.1,AC098820.2,LINC02150
CFAP36,AC073359.1,IFT52,SFTA1P
CUL4B,IGKV1OR2-108,RAB17,LINC01307
AC211476.6,AC019103.1,AGBL4,CD300LB
AC091887.1,PRSS58,LMCD1,TSPYL2
AL358072.1,AC022486.1,KIAA1191,RSPH14
ZNF214,LINC00602,AC073349.1,AL731533.2
AC108105.1,AC079340.3,TMEM39B,AC131235.2
AL022323.4,AC103740.2,ZIC5,EFCAB2
OXA1L,AL355314.2,AL118523.1,AC079203.2
GCDH,Z99289.2,TCF24,SCAMP5
LINC01137,AC084262.1,ZNF502,GOLGA8M-1
BCL11A,NPY4R2,PRUNE2,ZC3H12A
AC008114.1,AF064860.2,AL049629.1,SH3RF2
UNC119B,AC012101.1,LRRC28,RAB40A
AL021155.5,AC122719.1,DPH6,HHLA1
MRPL46,AC100844.1,ZNF426-DT,ROM1
RTL10,AC023394.2,TTC9B,TRPC6
DENND6B,AC105094.1,HNRNPUL2,AL356019.2
ZNF184,AC027343.3,OPLAH,C18orf63
MAGI1-AS1,AC027584.1,USHBP1,LINC02084
PLA2G5,AC022031.1,AC068722.1,CPEB1-AS1
LINC00997,OR2K2,GRAMD2A,PCDHGA8
AC020594.1,IL31,SYTL4,LRP2BP
AC099778.1,AC104640.1,AC115282.1,AC068389.2
GOLGA8O,AL365214.4,MRNIP,AC060234.2
AL133370.1,COL18A1-AS2,TRAPPC2L,AL356056.2
IMPDH2,PICSAR,LINC01006,AC025887.2
SLC7A9,AL357514.1,AC068413.1,AC145285.6
COQ7,TBATA,AL365356.1,AL353784.1
ATP1A1-AS1,AL445209.1,AC093382.1,LINC02014
GET1,NKX2-5,LINC00582,AL355075.6
SKIV2L,AC010776.2,FSD1,AC074237.1
DLEU1,AC122710.1,PABPC1L2A,AL445985.2
FRMD6,AC036176.3,AC092119.2,FSIP2-AS2
ANXA6,AL138799.2,HCG18,LRRC18
CIAO1,LINC02518,AC104129.1,LEF1-AS1
OR6N1,AL589684.1,ANP32D,XCL1
AL158166.1,AC021613.3,SEPTIN5,OPHN1
FARSA,LINC02534,ANKRD55,RIMS1
FAM98B,AL138830.2,MFSD2A,LINC00160
NT5DC4,AL512484.1,SYPL2,GCKR
ARHGEF9,USP17L2,RBM4,REEP1
AC025040.1,LINC02162,RHBDD3,AC009133.3
ZNF180,TSPAN9-IT1,LGI3,AL441883.1
HDDC2,AC112176.1,CCDC159,LINC01911
C19orf54,PFN3,GALNT15,IQCA1L
HAAO,AL078623.1,LINC00907,LINC02410
AC092490.2,LINC02441,SYP-AS1,AL158834.2
PDE12,LINC02490,AC106738.1,AC100778.4
POLR2A,AC012378.2,AC007950.1,AC022148.1
AC009303.2,AC020916.2,AC005772.2,FATE1
TMCC1-AS1,AC008878.4,FGF14-AS2,OR8D4
MMP26,LINC02411,WDR33,AC021744.1
AC021752.1,AC006065.4,SLC27A6,AL445623.1
AC073641.1,LINC02825,AF001548.2,AL445228.2
LENG8-AS1,AC092944.3,NCBP3,AC018437.2
SERTAD1,AC018695.3,SLC28A2,OTP
AC005329.1,HOXC-AS2,OSTC,FOXD4L6
LILRA2,OR5C1,NSA2,ABHD16B
TLCD3A,AC092958.3,C1orf194,AC007795.1
MANF,LINC02101,AC024075.1,RGS9BP
AL353796.1,OR6M1,AL359697.1,PANCR
IPCEF1,AC020719.1,CCDC190,LINC02687
ZNF347,AC068544.2,LNCSRLR,AC105271.1
WEE1,IL25,ACOXL-AS1,MAST4-AS1
PKD2L1,TRAJ43,SMIM38,FAM71E2
LINC00691,AC012668.1,SLITRK1,AC015969.1
USP31,AL445430.1,OVOL3,OR4E2
AC009309.1,TRBV25-1,ODF2,AL593844.1
AC006064.4,LINC02543,TNFAIP6,AC013716.1
THOC5,AL160391.1,AC125494.1,LINC00703
LINC01560,TRAJ33,AC130456.1,AC009971.1
NT5DC3,AC011933.3,CMTM4,AC063962.1
ECM2,AC021683.6,FOLH1,LINC00928
TDRKH-AS1,C5orf64-AS1,AC112503.2,LINC01887
PLGRKT,LINC02106,AC079052.1,AL137027.1
AC010542.2,KRT76,CLIP1-AS1,AL157832.2
ZNF227,AC034232.2,CCM2L,LINC01139
MTMR8,PISRT1,AC027682.1,MAP1LC3C
NAA40,REG4,ASAP1,KRT73
KCNC3,LINC01165,AC254633.1,LINC02303
AC004908.2,LCAL1,HPN-AS1,AL353752.2
KIAA0556,AP000357.2,AL133551.1,AC106895.1
TMEM107,AL355483.3,LMNB2,AC025766.1
ASB6,AL445183.2,H6PD,C22orf31
RLN2,AC012366.1,AC124864.3,OR2A14
PRR27,AC007308.1,MYRF-AS1,LINC01942
AC004066.2,CCDC201,CR559946.2,OR2V2
H3F3C,AC099654.1,AC006058.3,LINC02632
AP001172.2,MTRNR2L7,AC113382.2,AL355578.1
SMIM33,AL583803.1,AC022535.1,AC115618.2
AC131649.1,AP005137.1,AC090802.1,AC012535.1
ERRFI1,KRT79,AL034546.1,LINC02003
AL390957.1,AP005137.2,RBPJL,AC010163.1
SLC35A2,LINC01332,AC008011.2,GGT1-1
RTEL1,AL391422.3,AC011005.1,MYMK
ZNF417,AC008269.2,AL390038.1,CFHR5
LRP6,AC002057.1,AL050320.1,AC104984.1
ZNF813,PPIAL4C,LINC02063,AL078605.1
GOLGA6L9,AL109924.1,AC017028.2,AL158090.1
AC107952.2,TRAJ7,AC093422.2,LYZL6
Z97989.1,AL138997.1,COL2A1,KRT23
LTK,AL512655.1,AC103853.1,AC114947.2
AC008825.1,Z97205.1,AC004946.2,ODF1
JADE3,LINC02010,AP000477.1,AC108477.1
GUSB,LINC01904,LINC01892,SDR16C5
NOB1,TRAJ40,AC007879.4,HAPLN1
NDUFA6,TRAJ20,LINC00857,AC104964.2
AC009118.2,AC073326.2,AC011465.1,AL450306.1
AC009090.1,AL355537.1,AL136129.1,HBA1
TWF1,KAAG1,AC010976.1,CACNA1B
AC009812.1,LINC00353,AC007390.2,FAM182B
NEU3,AL355390.1,AC022613.1,VPS37D
CCDC33,AC007557.3,AC009731.1,PPDPFL
SLC18A2,TRAJ56,AC020907.1,AL359762.2
SLC39A6,AC004080.1,NAV2-AS3,AC127522.1
PGD,AL133304.2,ALDH1L1,MATN3
AC008629.1,AL139420.2,GNB1L,AC087752.4
MTRR,HOXA11,AL096828.5,C1QL1
ACTN1,LINC02297,AC139769.2,ASGR1
ABCB8,CR383656.10,SLC5A10,BGLAP
TNS1,ARHGEF7-IT1,MET,LNCARSR
KRTAP4-12,AL135902.2,TMC2,AC002429.2
RDH13,AC021534.1,TTPA,DNAAF3
TMEM8A,TEX19,AC073842.2,PHOSPHO2
CLIP4,RBMY1F,WDR54,WWC2-AS2
ORAI1,AC022447.1,ZNF285,AL136169.1
ZNF614,AC104831.1,RBM24,CENPB
SGCB,AC003985.1,AC099568.1,PCDHGA7
SYAP1,TRDJ2,AP005120.1,GRIK2
ITFG2-AS1,OR2M5,AC104002.3,AC005358.2
PAWR,ACTBL2,U47924.2,LINC02027
NUCB1-AS1,PCDHA2,MUCL3,MIOX
IL10RB-DT,BGLT3,TTC36,AL137244.1
DCTN6,OSR2,DLEC1,AL021878.2
AC092835.1,AC027451.1,MAPKAP1,AC096992.3
LEO1,AC016556.1,DIPK1C,AC107982.3
INTS2,ASCL3,AC092839.1,HTT-AS
GPAM,AC104633.1,Z82243.1,AC079145.1
LSM3,AC009806.1,LINC00545,AL137140.1
MCM8,KC877392.1,AL136040.1,AC125611.3
PDIK1L,AC091917.1,CACNA1S,LINC01138
SCUBE1,TRAJ39,XPO4,ZNF154
AC090099.1,AL356361.2,TMPRSS13,CELF2-AS1
CARNMT1-AS1,AF111169.2,PRIMA1,CFAP97D1
RUNDC1,AC011893.1,WARS2-IT1,AC016957.2
NUP58,LINC02342,AL356019.2,PRSS51
HSCB,AC022893.3,LINC01151,CYP2C19
AC034102.4,AC093702.1,KF456478.1,AL031733.2
KIT,AL132719.1,AL121761.1,C19orf54
AC011383.1,AC104012.1,AC087354.1,CNTN5
AC113615.2,AC139426.2,AL360091.1,CPHXL
AC005154.3,AL133335.2,AL589642.2,NOS3
CST6,AL133232.1,AP000866.5,OPN3
AP003469.2,IVL,LINC02628,LINC01309
AC023310.4,AC034228.2,ZIM3,AL035252.5
AC016877.1,TRBJ1-6,AC106772.1,AL442067.3
AC107081.4,TRBJ1-5,SNTG2-AS1,FABP6
FRMD7,AC090409.1,GPR4,FREM3
TERB2,AL034349.1,AL158840.1,AC104982.2
AC025257.1,AC007326.2,AC009318.2,COL8A1
AC034228.1,AL020994.1,AL096803.4,AC005899.6
AC091564.6,AC023490.2,AC006116.5,AC015522.1
AC068768.1,FAM230D,AC108105.1,AC114311.1
AC097499.2,AL355102.1,AC021188.1,AC016727.3
AC090150.1,LINC01797,C1QBP,TBR1
TUBA3C,H2BFS,ABCA2,MFAP4
AC026787.1,AC021979.1,AC087762.1,LINC02275
KREMEN2,AC090200.1,SETD3,AL031587.3
AC011511.3,AC096536.2,PPIAL4G,FGFR3
AC105020.2,AL592182.3,ASTL,ADORA2B
AC136475.4,BMF-AS1,AC092723.5,ENOX1
AADAC,SPZ1,TRBC1,AC254562.3
AC090946.1,AC092825.1,KRT4,DGKI
AL136982.2,AC017015.2,LAG3,AC145207.1
LINC01812,AC090707.2,GALNT6,AC089983.1
SLC7A3,DBX1,AC135178.6,AC007163.1
AC021236.1,AC008885.2,AP001363.2,AL445253.1
AC097520.2,LINC01745,AC084756.1,AC112481.2
AC068580.1,AL049833.1,CLEC2A,AL031123.5
SLC35G4,AL590483.4,AC010880.1,PCDHB12
FAM205C,TRGVB,AL590483.1,AL031658.1
GDF3,AC007652.2,DVL3,FAM222A
AC010186.1,AL109837.2,DRAP1,AL672032.1
AC129926.1,SMIM21,AL596094.1,TNFRSF19
OR4K17,AP005057.1,SNHG29,AC011455.1
AL096678.1,AC120498.1,AC064836.2,AC018521.4
C11orf94,CETN1,AP003170.4,PPP1CB
AP000593.3,AC010424.3,AP001994.2,PIN4
AL157834.2,IQCF2,AC006487.1,LINC01802
AC018521.6,AC068135.2,AC023796.2,AC084083.1
AC016629.2,TRBJ2-2P,AC011899.3,AP000894.3
ARMCX3-AS1,PRSS33,AC127024.6,CAVIN3
AP000959.1,AC010196.1,OSTN-AS1,AC004408.1
LINC02847,LINC00583,MSX1,F7
AC079942.1,IFNA1,PPP6R1,AL137001.2
AC108134.4,AP000722.1,C5orf30,LOXL1
MIGA2,TREX1,AL034351.4,AC104699.1
FUT11,AC078820.1,DPP6,AHCY
ANO8,KRTAP19-7,AC103409.1,NR1I3
SNX8,KRTAP19-1,STOX2,AP005230.1
AC074117.1,KRTAP25-1,AL137025.1,MYPN
KLF10,AL359382.1,MSANTD3,PRXL2B
TCP10L,TRBJ1-4,CAD,TNFRSF6B
AL162497.1,LINC02337,AL035078.1,AC130324.2
TCEA2,AC104445.1,AC004672.1,TOX
BPNT1,AC012433.2,UCHL5,AC138207.1
AC106873.1,AC027338.2,SP4,ZNF157
LINC01505,AL360169.1,AL158077.2,MYT1L
THOP1,TRBV9,KRT86,AC091153.2
AMMECR1L,LINC00462,AC090578.1,AC073325.1
ERG28,AL445288.1,PIGC,STARD6
FALEC,AC241644.1,AC118344.1,GALNT13
DNAAF5,IGKV1OR1-1,MOK,LMCD1
FAM124B,CALML3,AL158196.1,NAPRT
SUMO3,CU633906.1,CERS1,ZNF541
ORAI2,AP002428.1,APEH,TNF
DNAJC9-AS1,PPIAL4D,PCDHB13,WFDC1
MFSD12,AC068633.2,ULBP3,REEP2
HTR2B,AP005242.3,AL356020.1,CYP21A2
AC016831.5,AL358976.2,AC132219.1,LINC00906
TSPAN15,AF186192.3,COQ7,RNF144A-AS1
CR381653.1,AC007529.1,AL157703.1,AL355592.1
EEFSEC,AC026408.1,AC005104.3,DAZ4
PLA2G4B,AC010185.1,C6orf201,AC215522.3
TTC31,AC138057.1,COPZ2,MRGPRE
NUDT14,C15orf54,AL355388.2,AC025366.1
AC090607.5,AC105265.4,SCARA5,OR14A16
AC093866.1,AC134508.1,ZBTB8B,AL844175.1
LRRC59,FOXE1,AC096645.1,AC092040.1
AL050341.2,AL356133.2,CLYBL-AS1,S100A7
MTBP,AP000942.2,KIF13B,LINC00358
C7orf25,AL358215.2,HECA,AC008063.1
AFG1L,AP001595.2,LIG3,ANTXRL
SSSCA1-AS1,TRBV7-6,LINC02012,AC025437.3
IDO1,TRBV6-6,CEBPB-AS1,UGT2B4
HYPK,NKX2-1-AS1,MT1A,AC010273.3
ZNF827,TRBV7-3,AC127522.1,BX324167.2
ARAP1-AS1,TRBV7-2,PCAT5,AC008507.5
ARHGAP1,TRBV4-2,NOBOX,AP004247.2
FBXO16,TRBV6-1,AC100788.1,AC025521.1
FRS3,AL162726.1,MT1M,AL356022.1
IMMP1L,AC104365.2,FILIP1,AL159158.1
TFDP1,AC107302.2,AL353803.4,Z98745.1
LINC00654,CR769776.3,FLG,CASP14
AC016644.1,AC090236.1,LSINCT5,AP003119.3
MST1,AC006305.2,AL121904.1,C10orf53
AL591846.2,AC016550.3,SPINK5,AC007298.1
MAFA,AC093281.2,CFAP77,LINC00661
AC093620.1,LRRC10,TACC2,AC011008.1
SMIM19,AC091868.2,MN1,AC107398.4
TARS2,AC078828.1,OR2A7,AC079610.2
CSTF2,AC116345.4,LINC00383,AC002347.2
TTI2,AL355674.1,DBF4B,SLC22A2
PMPCA,LINC01779,LUADT1,AC009065.8
NANS,MBL2,KIAA1614,INSYN1-AS1
AL139095.4,PRAMEF14,SYMPK,AL138781.1
PPT2,IGLC6,TADA3,AL161785.3
FAM3B,LINC01555,TRAF3IP1,CRYGD
C6orf120,IGLV3-1,AIF1L,PEAK3
AC007378.1,AC021066.1,DNALI1,AL590550.1
SAC3D1,LINC02075,ITGA10,SPATA13-AS1
AL161756.1,LINC01941,LINC02223,NLRP5
DDRGK1,PRR32,RWDD2B,AC067852.2
GPR55,IGKV4-1,AC091729.3,MEN1
AC104984.3,AC007285.1,LINC02466,AL118511.4
AC103719.1,AC109322.2,ARHGAP45,RTBDN
NDUFAF3,SH3RF2,CCDC173,AL139274.2
BAX,AC005089.1,LINC00671,S100A6
ZNF528-AS1,AC068473.1,FAM72A,AC012146.1
SERPIND1,VAV3-AS1,AC011603.2,NECTIN3-AS1
LERFS,WDR64,AC015845.1,MAGI1-AS1
AC004554.2,FNBP1,AC026691.1,RNF165
GALE,HGSNAT,AP3M2,SH2D7
AC092802.2,AP001198.1,AC110285.3,LINC02767
ZHX3,EPO,AC025287.2,TRAPPC2B
HEXIM1,AC107909.1,AL355597.1,LINC01629
AC007601.1,AC004946.1,AF287957.1,EFNA1
AL136320.1,AC091938.1,AC024610.2,AC118757.1
FOXN3-AS1,PCDHGA11,AP000345.2,LINC00934
CBR3,TFAP2A,AC003043.1,AC007370.2
SMCO4,LINC02354,AL592528.1,ZNF563
ATAD3B,WNT9B,AC010273.3,AC132938.6
AP001825.1,AP003117.1,AC005197.1,SRGAP3-AS3
AL139123.1,MTMR6,INSM2,AC009242.1
MKNK1,PYGO1,BX324167.2,LINC00343
SFN,GALR1,C16orf78,AC002347.1
TMEM183A,ZFHX3,AC027514.2,AC087393.2
QPRT,POC1B,PCDHA11,AL590068.4
USP13,AC092813.1,C10orf53,ZNF93
PSRC1,FSHR,AC091614.1,AL355516.1
NUTF2,AC087501.4,AC011473.1,AL138895.1
AC067852.5,AL049539.1,AL031432.1,RAPGEF4-AS1
AC126177.3,VSTM1,AC011008.1,ATP1B2
HIGD1A,AC105760.1,AC025741.1,SMIM1
PRDX4,FAM71D,AL390955.2,TSEN34
AC006001.2,CLDN1,PRSS56,Z93930.3
SERPINB9,MAP3K14,Z98745.1,FAM167A-AS1
GNPNAT1,LINC02645,LINC02044,CTSK
AL139289.2,ZBTB7C,AL355053.1,AC004830.2
GORAB-AS1,TAFA1,USP1,STON1
DDX51,C1orf74,RAD54L2,DNAL1
YIF1A,SH2D2A,AC093426.1,RNF43
TBP,SLC9A3R1,AC022509.4,C1orf146
ANKS6,RORB,ZNF627,MTSS2
AC103876.1,ZNF345,AC078795.2,RPS17
MBNL1-AS1,AC005906.2,MPHOSPH10,DACH1
AL365295.1,OXSR1,AC104458.1,PICART1
AC012078.2,PLG,AL445307.1,LINC02412
TUBB,TK2,TRAPPC5,FAM221B
RITA1,ZNF219,BAZ1B,LINC01985
ASTL,CCDC73,DHX36,FXYD3
AC019130.1,TBPL2,CEP112,AC007349.4
NPRL2,AP001107.9,KHDC4,LINC02464
TMEM51,EPS8L1,AP000688.1,RHPN1
BCL2L14,SDK2,DSCAM-IT1,FBXO32
AC025449.2,NR5A2,NXNL1,AL355353.1
CRYGS,AC016723.1,PNMA6A,FMR1-AS1
KAT14,AC125807.2,AP002518.2,MRM2
HDAC1,LINC00850,TSNAXIP1,SYN3
MCM3,CLCA2,Z92544.2,ABHD1
CCN3,AL391425.1,AF111167.1,AC007383.2
AL096869.2,AL031651.2,COL6A3,AC007533.1
ZNF790-AS1,KCND1,AMPD1,LRCH2
C12orf57,AC022517.1,ZFP69,LINC01481
AC116345.1,TRIM67,AC106037.2,PSPC1-AS2
AC007950.1,EGLN1,EFNA3,AC024909.1
LINC02429,AL590822.2,AL353151.2,GHET1
GJA10,DUSP18,AC009501.3,CHAC2
LINC00566,PRCP,AC092117.1,ENTPD2
AL022238.3,CPA6,AL512424.1,AC010173.1
AC106738.1,FBXO39,AL391538.1,AC007679.1
AC008539.1,LINC00551,AP000755.2,AC022325.2
AP003692.1,AC009754.2,AP002755.1,AL160237.1
NANOS1,FNDC10,AC080005.1,AL355432.1
AL157912.1,OTOF,AL137246.2,AC015878.1
AL135960.1,NRG1,AC013391.3,AC106786.2
MGRN1,TRIP11,AC012339.1,AC011369.1
ARPP21,ADAMTSL4,AC093606.1,AC078962.2
PRKG1-AS1,PSPN,AC005726.2,KIAA0040
ZNF836,GABPA,AC093796.1,METTL14-DT
C12orf42,AL442128.2,AC108019.2,AC011124.1
NOXA1,AC008403.3,PYGO1,FAT4
MATK,CSPG4,ZSCAN20,AC020892.1
STPG2-AS1,BEX2,SBNO2,SMIM32
KLHL11,GUCA1B,LFNG,AL022334.2
ZFP64,AC008440.1,ZNF429,BLID
GYPE,TRAPPC12,AC068643.2,AL391097.1
ADPGK,AC024451.4,PABPC1L2B,AC108517.1
LINC01144,AC013391.2,AP001062.3,AC011591.1
CAMTA2,TBC1D32,AC018618.1,LINC02088
GSKIP,AC073325.1,PHF5A,AL512622.1
MORF4L2-AS1,GEN1,AC023906.5,AL033539.2
TOR1A,DNMBP-AS1,BATF2,AP000255.1
ATRNL1,LINC02378,GJC1,AC011523.1
ITPKB-AS1,ATP12A,USP50,LINC00460
PSMB3,LINC01483,AL139289.1,AC080068.1
ZFP2,OCA2,SRFBP1,AP000356.1
SERPINB1,GNPDA1,FMN2,AC093893.1
C1S,AC008035.1,LINC00943,SLC22A7
