earlyAD,lateAD
USP50,AC018695.4
AC012103.1,LINC01766
Z97056.2,AC103955.1
HSD17B14,AC055736.1
AC013472.3,LINC00398
AC093534.2,ZNF589
AC092896.2,OR6A2
FUT5,RAB6C
C3AR1,CHRNA9
RRAS2,AC120024.1
AP003783.1,C2-AS1
SOCS2-AS1,AC022167.3
SCRT2,AC048382.6
ZDHHC20-IT1,LINC00898
MYCNUT,AC009019.2
AL162872.1,AP003469.3
AL844908.1,LINC02547
SHCBP1L,LINC01986
AL049775.1,BPIFB4
GPR88,CAPS
TSPAN16,PLBD2
ADTRP,CDHR2
AC096588.1,EXOC1
AL390816.2,OR2A1-AS1
RNASE11,PGBD1
C8orf87,LINC01352
AC005828.3,AP000763.4
GPR12,MCM4
PEBP4,AL138828.1
SPEGNB,C8orf74
LOXL4,AL132639.2
AC004241.4,C1orf127
CRYGA,SP9
AC004817.3,AC007222.2
SCX,MSC
PTGFR,AL589794.2
AC063965.2,LKAAEAR1
ZSCAN5B,ST3GAL4
TAS2R20,AC010422.7
LINC01480,AC009812.1
NRARP,AC084018.4
AL355297.4,ANKRD45
AC022079.2,AP005328.1
C16orf97,GP9
AC073130.1,PRAMEF17
AL591043.2,AC009970.1
AC244453.2,IGKV1D-27
LINC02105,AL442638.1
LINC01873,AC007403.1
ADGB,LINC01187
PON3,AC012531.1
DPYS,AF064858.2
AC079331.3,CD1C
AC110760.2,LINC01867
Z82196.1,FERD3L
AC022486.1,AC008799.2
LINC01282,IGHV3-29
HLA-DQB2,AL008733.1
C17orf50,AC012615.3
AL121992.3,AC108097.1
AC096666.1,IGLV5-48
CFHR5,FAM9A
AC025475.2,AC007848.2
C1orf137,IGKV3-11
AL136304.1,TAAR9
LILRA1,AL023693.1
AC092933.2,OR5F1
LINC01693,AC119428.1
AC005632.6,AC134684.8
PRKAG3,AC013509.1
AC012170.2,AC010967.2
SERPINB10,POTEB
AC005234.1,AC092159.3
FRMD1,AC113607.1
AL133279.2,GRM7-AS2
AC064843.1,DEFB113
TES,AC113146.1
CXorf21,AC044798.2
AC009171.2,AL355990.2
PGM2L1,AC004147.1
AC024270.5,OR8H2
AC021134.2,AL713866.1
SIAH3,KRTAP3-3
LINC00381,OR5K3
AC090589.3,AC010745.4
LINC01894,PRAMEF33
PTPRD-AS2,AL160408.4
AC091819.2,AC010608.1
AL353680.1,PPP4R3C
AC105328.1,IQCF5
AC013564.1,AC245088.2
AL079307.2,TRBV5-3
AC018706.1,AL359979.2
AC092296.1,AC012317.1
AC016968.1,AF067845.4
AP006621.2,AC103925.1
AL354811.1,AC104237.2
AC007749.2,AL451067.1
AL353658.1,REG1A
KIR2DL4,AC012506.1
AC024270.2,AC022523.3
AL139420.2,AL021940.1
LINC02838,AC020636.1
AL590490.1,AL390961.1
AC213203.1,AC079943.1
AL645941.3,AC026688.2
AL512785.1,KRTAP10-1
AC018558.2,KRTAP10-5
AL589745.2,CALML5
AP003027.1,AL732437.3
LINC02120,LINC01332
LINC02205,TRBV20OR9-2
ZNRF4,CU638689.1
OR9G4,IFNA14
TMEM190,LINC00564
AL031593.1,RFPL4A
ASCL4,OBP2B
AL731769.1,AC132825.2
AKR1C4,AC091173.1
AC148477.4,KRTAP1-5
WFDC10A,KRT36
AL590068.3,LINC00974
CELF2-AS1,AC068672.1
Z99943.1,AC007923.1
GSC,CCL7
SERPINA11,AC078851.1
AC002057.1,AP001924.2
FAM215A,MIR1-1HG
AL353803.4,AL592164.2
AL139349.1,AC103855.1
AC098657.2,GAGE2E
SCGB1D4,GAGE12C
ZNF705B,PRR30
LINC01096,AC139712.3
AC093639.2,SPATA31D4
AC091588.3,OR4C6
AC002386.1,FDCSP
AC103993.1,AP000821.1
SHANK2-AS3,SEMG1
SIGLECL1,AC138907.7
AC123768.4,AL159990.2
AC009682.1,LINC01582
OR4P4,AL133457.1
AC115618.2,AP000439.3
NHLRC4,AL031429.1
PRORY,LINC02285
AP001363.2,AC246787.2
LINC00448,AL353651.1
AC021860.1,PLA2G2E
SFRP5,AC112176.1
CYBA,LINC02677
ZNF714,AC027449.1
SIGLEC1,LINC00543
PKN3,MT1B
AC091057.2,LINC00554
IGLON5,AF111169.2
MS4A4E,TRAV39
LINC01499,OR8B2
NLRP2,AC097535.1
AP001120.5,TRAV26-2
AP001547.1,TTTY1
LINC02139,SPATA31E1
AC145423.2,AC096711.1
AL158840.1,LINC01897
AC008581.1,AL031676.1
AC108472.1,OR4K14
AL391650.1,OR4D6
SPEM1,AC079349.1
TAB3-AS1,HNRNPCL3
OR6C1,AC074389.3
LINC01813,AL031283.3
PRR23A,FAM160A1-DT
AL034380.1,AC066595.1
AC018437.2,FAM197Y6
ADGRF4,AC105343.1
SNRK-AS1,IGLVI-42
PDE4C,AC005789.1
DNAJC5G,OR10H4
AC103858.3,AL022314.1
LINC02749,IGLV3-21
CACNB1,GPR50-AS1
AF121898.1,PRR20C
AC023790.2,AC132217.1
GP5,PRAMEF25
OR2B6,AC015922.2
AC008760.1,AC171558.1
AC093523.1,LINC00563
AC008781.2,AL138962.1
NGF,LINC02230
CLEC19A,AC108142.1
LINC00385,RBMY1F
NCF4-AS1,TMEM174
AL160153.1,AL354984.1
AP003119.3,AC096677.2
AC113615.1,LINC00052
NEURL1B,OR51Q1
AL162464.2,TRAJ50
AC090457.1,TRAV30
ZNF716,FAM41AY1
AC011481.2,SCGB1C2
CENPH,AC090707.1
AC079610.1,AC021594.1
TTC9,HOXC11
TACR3,HIST1H3F
CRPPA-AS1,AC213203.2
LINC00559,AC136616.3
AR,TRAV13-1
SLC7A4,AC117462.1
AC104024.3,AC024614.2
AL121757.1,AC005549.1
LINC01307,TRAV24
AP002765.1,TRAJ47
AC083855.2,AC084121.12
AC005746.1,DEFB106A
CCDC105,MBD3L3
AC093912.1,LINC02349
AL356966.1,LINC00307
OPN1LW,AC006305.2
APOBEC3B-AS1,TRGV2
AC006369.2,AC126323.5
AC007391.2,AC002460.1
AC078880.1,OR51S1
LINC01077,IGKV1D-8
TTLL10-AS1,AC092660.1
GDF1,CR559946.1
AC122138.1,AC133681.1
AC008464.1,IGLV6-57
PRSS56,IGLV9-49
AC022101.1,LBX1
AL139351.3,AC068228.1
LINC02587,AC021035.1
LINC02419,AC106739.1
STK32A-AS1,AC040936.1
EHD4-AS1,HIST1H4L
TDRD10,AC007278.2
AL133304.1,AC007278.1
AL137025.1,PLCB2-AS1
AC108718.1,AP006287.3
AC005104.3,IGHV3-7
AC060234.2,AC105445.1
EBF2,AC009487.3
AL591926.2,AC100860.1
AMIGO3,AC024651.2
AL513523.3,TRBJ2-2P
RSPO1,TRBJ2-3
SLAMF6,AC016987.2
SPATA20,AC048382.4
LINC01205,DDX53
AFAP1-AS1,MAGEB18
AP005210.1,AC136475.3
LINC01202,OR14K1
IRF5,TEX50
AC124804.1,HOXA13
RRAD,PRR23D1
AC115989.1,AC074389.2
MMRN2,DEFB4A
AL031985.4,LINC00556
AC188617.1,C4B-AS1
TGFB2-AS1,IL36A
AL109954.1,AC068580.2
MOGAT2,AC096732.1
AC078922.1,C4A-AS1
AC018714.2,AC138969.3
ERVH-1,BGLT3
HOXD-AS2,UBD
AC103718.1,AC098680.1
NRG1-IT1,FRG2B
AC004771.1,OR10A4
Z98259.3,MAGEA9
LIPK,AC104561.3
LINC02485,MAGEA2
AP002505.1,AC109136.1
LINC01494,Z85994.1
LGALS4,LINC01656
PAK6,DPP10-AS2
TMEM202,LINC00677
AGRP,AC005999.1
AL022329.2,AC051618.1
AC007529.2,AL683887.1
AL121761.1,OR1N1
SPOCK2,LINC01815
NBPF15,IGKV1-9
AC096921.2,PPIAL4A
LINC01289,AC024681.2
F10-AS1,AC113145.1
R3HDML,AL033527.2
KHDC1,TRAV5
MIR548A1HG,KRT73
AC105219.4,KRT4
LHFPL3-AS2,AC018761.4
AC010504.1,KRT7-AS
AL136322.1,ACTRT1
LINC00929,C3orf56
SNX20,AL592464.2
AC083864.3,IFNL2
L3MBTL4-AS1,AC103833.2
ICAM3,AC016074.1
AL009179.1,AC093074.1
PKP4-AS1,AC034148.1
LIN28B-AS1,CCDC185
AL121750.1,AL162727.1
AC114977.1,LCE6A
AC073957.1,AC090821.2
LUARIS,AC099681.3
ABO,OR13J1
AC005358.1,CTAGE9
ARRDC5,AP001189.1
AC005323.1,BX005040.3
AL355306.2,AP003043.1
FAM220A,AC016550.2
AL121897.1,KRTAP2-3
RBP2,AL390038.1
AC025154.2,AL450468.2
LINC01952,KRTAP10-10
AL121749.2,AP001046.1
AC093772.1,AC139834.1
LINC01900,AC096536.1
LINC01862,CSN2
EGOT,AL158154.2
AL390037.1,HOXB5
AC022098.4,OR10G8
OR1N2,AL008626.1
AP000471.1,AC069079.1
AC215217.1,AC116612.1
AC007663.2,AC016683.1
AP005436.1,TRBV23-1
AC005996.1,AC005722.4
LINC00837,APOBEC3B
AC097491.1,DEFA4
AC084149.1,DEFB130A
AC092839.2,FOXR2
TERT,AC004837.3
AC022517.1,NPY4R
AC087500.1,AC104333.4
RGS19,IGLJCOR18
SLC6A2,AL358176.4
UGT2B17,LRRC10
AC133565.1,TRGV3
LPP-AS2,AL356130.1
LRRC43,TRBV17
SMCO1,AC068135.2
AC008897.2,OR5H1
BUB1,AC090386.1
SMKR1,AC090340.1
LINC02053,LINC00380
LINC00836,RNF113B
AL021154.1,AP003119.1
AC010680.1,AL133499.1
AL356123.1,AP005899.2
USP29,TEX54
AC034102.8,RNASE8
C1orf167,CNGA2
AL590093.1,IGHV3-48
ITPR3,AL606519.1
AC012076.1,OR5T1
CABP4,CTAG1A
IGSF10,AC011005.4
AC079336.2,AC013733.2
AC025280.3,HOXD9
AC111194.2,AP003465.2
AC007649.1,AC129492.2
AL590068.4,MFSD6L
SHISAL2A,AC064799.2
AL158070.1,C7orf66
AC084876.1,AC215522.3
CYP11A1,AC022081.1
AC003973.1,TRBV18
RBMS3-AS3,AC087667.1
AL512274.1,AL049646.3
AC005632.5,LINC02059
CALY,TRBV6-8
LINC02294,CAPZA3
AC011472.4,OR5D3P
AC022809.1,TRAV9-1
LINC01323,AP005121.2
AL080316.1,AC091027.1
AC008403.3,AL117382.2
AL512791.1,IL36RN
OR11G2,PANDAR
KIF17,IL1F10
AC025419.1,U47924.1
TMC3,OR13F1
LRRC74B,AC091564.3
AP002748.2,AC093642.1
CLCNKA,AC022537.1
OR2L5,AC107308.1
LINC00609,AC138305.2
AP000550.1,AC032019.2
AL451069.2,AC022100.1
NUTM2D,AL592146.1
AC134312.5,TEX13A
LINC02805,AC005344.1
LZTS1,AC073862.1
HSBP1L1,AC010181.2
AC005162.1,AC027419.2
AC026202.2,SPRR2A
AC082651.1,LINC02667
BDNF-AS,AP005137.1
LINC00992,HCAR3
AC074194.1,KRT75
AC106782.5,AC099677.4
AC018558.7,AC025754.1
LGSN,AP000552.4
PRLHR,AC016595.1
AC027811.1,AC010451.2
AF131215.7,LINC02116
FPR2,NEUROG3
AC024559.2,SSX2
CLEC5A,IFITM5
LINC02174,AL358333.2
DOK4,TRBV29OR9-2
AL078582.1,AL606490.3
AC004000.1,FAM24A
OR52A5,AL360295.1
AC023905.1,PRR23B
AC027575.2,AC006970.3
ANHX,AL138885.3
AL136985.2,AP001042.3
AMTN,AP000851.2
AC004408.1,AP001048.1
MUC15,AC027315.1
GOLGA6L6,CRYAA2
LHX8,LINC02459
AC099520.2,AC093763.1
SCGB2A1,LGALS7
BX072579.2,IGLV8OR8-1
AL049548.1,TAF11L11
AC015819.1,AC092818.1
AC025475.1,MAGEC2
AC133530.1,AL157402.1
AL031710.1,DIRC1
C1orf141,AC006055.1
AL390839.2,IL3
GALNTL5,OR52B6
AC004233.3,AC106754.1
NAGPA-AS1,AC008494.2
NLRP14,SPANXN2
AP003071.1,AC018685.1
AC138305.1,IGKV2-30
AL606760.1,TRIM43B
VSTM1,AC020891.3
AC103957.2,AC091117.1
AC084335.1,AL513542.1
AC092192.1,BECN2
LINC00621,AC138854.1
AL365205.4,AC009248.2
AC003092.1,MRGPRX4
ADD2,TRBV12-1
AC126283.1,AL713965.1
LINC00370,AC025437.2
GRAP,AC007527.2
CREB3L4,AC011899.3
PRKAG2-AS1,AC011410.1
CCR3,AC013457.1
AC105230.1,CETN1
MSX2,TCP11X1
UNC45B,AC016999.1
AC087565.2,AC114814.1
ERVMER34-1,AL731684.1
SEPTIN14,TMEM252
SLC25A21,AC064853.1
AC073487.1,AL357936.1
AC110792.4,AL358972.1
CNTNAP3C,AL096869.3
CRISP2,SPRR2D
AC006042.4,AC136475.4
TMEM92-AS1,AL355314.1
IL18RAP,LINC02103
Z83745.1,AC106821.1
C8orf89,AC139497.1
TMEM255B,CU104787.1
GIMAP1,KRTAP19-1
AL512356.5,KRTAP12-1
LINC02108,DDI1
LAMA1,RPTN
AC012625.1,AL121935.3
LINC00994,CRNN
AC008026.3,AL391422.3
AC009093.6,KPRP
LINC01980,AC083864.4
LINC00529,HIST1H2BA
AC068733.3,LINC01593
AL590723.1,SPRR3
AC010451.1,PRAMEF6
AL442067.2,LINC00919
AC104066.3,AP001471.1
AL691447.2,FAM243A
C1orf195,AP001021.2
SLC66A1L,AC104389.2
TMEM151B,AL356361.3
MIR217HG,AL121929.1
CDSN,ACTL7A
MGAT4D,FOXA2
AC079466.2,AL772284.2
AL606534.2,HOXA10-AS
OSTN,AL390730.1
AC091231.1,CXCL9
NYNRIN,PRR32
AL390774.2,IGHA1
SI,LINC01424
ALOX5AP,NUTM2A
VWA5B2,AC007368.1
AC243654.1,GSTM5
AL118505.1,AC090844.3
CRTAM,AC109133.1
RWDD2B,AL451140.1
LINC01375,RASA3-IT1
AC117509.1,KRTAP5-9
LINC01704,ATXN8OS
LINC02661,AL122125.1
AL133372.2,Z98742.4
ITIH4-AS1,AC005343.4
LINC01695,NCLN
AL731574.1,BAALC-AS2
LINC02267,AC090365.1
LINC01150,RGS10
Z80897.1,PLEKHG1
CES3,AL023802.1
AP001595.1,AC039056.2
LINC02820,AC114546.2
ADRA2C,AL157396.1
AC068946.3,ZSWIM2
LINC02613,AP001591.1
CNTFR-AS1,LINC02815
HNF1A-AS1,AC107023.1
AC104653.1,AP001057.1
FGF5,LINC01858
ULBP2,ZFP28
AC009630.3,AC009107.1
INSRR,AC073352.2
PYGM,TRPC3
AC027117.1,LINC02663
APOF,LINC02433
LINC02096,AC129915.3
ZNF578,AC099681.1
AP002954.2,AP003355.2
GLIDR,CCNA1
AC096746.1,AC015878.2
TEX35,AL672310.1
AC040173.1,AC040169.3
AC116651.1,AC017007.5
AP002892.2,AC011841.1
AC092070.4,AL139393.1
POTEB2,AP002802.1
LINC02554,AL807757.1
AC073188.2,AP001062.3
AC023043.4,AC092687.3
SPEM2,DOCK3
OR8D1,PAX2
AC074124.1,LINC00683
AC234772.2,AC012404.2
AL157932.1,AC097625.1
AC108025.1,ATP5MGL
AL132642.1,LINC01338
LCN6,AC012313.8
AC005261.3,TSEN34
AL451042.1,LINC02242
AC006566.2,ARF5
Z73495.1,TEX35
AL161447.2,C1orf158
LINC01706,LINC02548
HCFC1-AS1,AC087498.1
OR4K1,AATBC
FAM237A,AC015522.1
AP000470.1,AC105415.1
ZNF346-IT1,AC073342.2
AC024909.1,AL669970.1
AGAP6,AC009119.1
TRIM31,AC021573.1
CCL22,LY6H
AGR2,PNPLA5
AL590989.1,MGAT5B
LINC02091,AC096996.2
Z98745.1,FGFBP2
OR2V2,AC131649.1
C4orf54,AC096708.2
AL589794.2,ADGRF2
AC084398.2,LINC02719
AC046129.1,AC104777.2
PSMB11,MTSS1
THOC7-AS1,ST6GALNAC1
FAM230A,AL662791.1
ZNF564,Z95114.1
FZD10,AC012485.2
KLHL25,BLOC1S2
AL357315.1,AC011369.1
TUBA3C,AC021097.2
CPNE6,HECW2-AS1
LINC02739,MICB
KCNG3,AL390955.2
OVOL1-AS1,LINC02572
AC024614.4,ZC3H12D
AC099795.1,BX640515.1
PPIAL4H,LINC00841
TNF,ATP13A5-AS1
AC069360.1,GBP6
CDS1,AL121885.2
RFX8,BFSP2-AS1
AL022476.1,AC010609.1
AC107204.1,IGFBPL1
AC008115.2,LINC02474
OR2H2,IL11RA
OR6C4,DOP1A
AL162388.2,LINC02855
AC016737.2,ESYT1
NLRP8,LCN10
AC024337.1,AC083841.1
AC008543.4,AC092535.2
BACE2-IT1,AL356123.1
LINC02136,PLD4
AC069549.1,FAM174A
AL512358.1,LINC01585
CCDC42,AC009413.2
SIM1,TMEM173
MGAM2,AC009955.4
SLC22A25,AC103681.2
ACY3,LINC02694
AC012404.2,AGPAT2
LINC02437,MCHR1
AL355836.2,GASK1A
FGF12-AS1,VCX
LINC01625,LINC01646
NECAB1,AP001269.1
AC020978.5,NCR2
CEACAM6,AC023043.4
AC007362.1,FARP1-AS1
AC106895.1,AC105227.1
PGM5-AS1,AC017048.1
AC092604.1,AC079340.3
CLEC1A,GRIFIN
LAG3,AC092746.1
SH2D1B,MIR1302-2HG
PPEF1,AC234772.2
CTXN2,CACNA1C-IT3
MOCOS,AC016722.1
IL36G,AL391097.3
AP003174.1,AC008878.4
AL139385.1,LINC02783
PISRT1,AC073188.2
AL158065.1,AL133279.3
AL121820.1,LINC01998
AF127936.1,AL357140.1
AL118506.1,CDKN2A-DT
AC130456.2,AL161782.1
CLCA1,AC004946.1
AC022915.2,AC079174.1
LINC01701,SLC22A25
AF131215.3,AC138028.2
LINC02723,SEL1L2
WNT10A,LINC01704
AC122710.1,WDR90
LINC01966,SULT2B1
AC013452.2,RXFP1
AC016382.1,AL445259.1
AC013448.1,IL27RA
MSMB,RPS5
AL353753.1,AC118754.2
AC078795.1,AP000439.2
AC009065.3,AL133163.3
AC023302.2,LITAFD
AC005840.4,LINC01785
AL049637.2,BBOX1-AS1
MRAP2,PLPPR4
MORC1-AS1,AC004884.2
BORA,AC011477.8
SLC52A3,LINC02752
AL133396.2,TTLL13P
AC090771.2,LINC02330
RNF212,LINC02321
AC010834.2,OSCAR
SSC5D,ZEB2
UGT2A1,RFC2
AL109976.1,AP002856.4
AC087289.5,SCT
AL118508.1,P2RY13
CD8B2,LTB
AL354813.1,TRIL
PGA5,AP000593.3
AP001351.1,AP006547.1
LINC02332,HTR2A-AS1
GZMA,AL356289.1
AC105020.2,AC092580.4
TDRG1,AC006042.1
AL031289.1,AL023877.1
AC079915.1,AL136369.2
SH2D3C,AL157831.2
AC009035.1,LINC01046
AC022166.1,MMRN1
AC135279.4,LINC02813
LINC02228,AL359852.2
AC008734.2,GOLGA6A
OR1A1,AL034374.1
AC108125.1,SEPTIN12
AC084114.1,AC245187.1
UPK2,AC092620.2
LIF,AL365184.1
INHBC,UBE2E2-AS1
AC003093.1,COTL1
CCDC153,RBP4
LINC02252,DPYSL3
AC090936.1,AL024497.1
AC099654.1,CFB
HOXA3,LINC02428
OR4M2,SMIM36
AP001363.1,HLA-DQB1
AC022898.1,SVIL
AC011193.1,AC110760.1
TBC1D3E,CLEC4D
AL157359.2,AL592114.3
AC023813.4,FLG
AL121748.1,AC006557.3
AC096920.1,TNNT3
AC008708.1,AC011899.4
AC002368.1,LINC02418
AL133481.3,AC021739.4
AC108451.2,AL132775.2
AL132981.1,MPV17L2
AC114752.2,PCDHGB4
ANXA8L1,ANXA1
AC145141.1,TBC1D10C
LINC01834,AC008750.4
AL391987.2,KHDC1L
MOS,AL020998.1
OR56B1,AL353795.2
AL441943.1,AC003044.1
AL731533.1,EZR-AS1
AC108733.1,LINC02598
AC023394.2,TSGA10IP
AL353747.3,NDUFA7
AC004448.5,AC087430.1
AL035258.1,AL035696.4
OR2T27,HOXA9
AC026355.3,AC008680.1
FAM30A,AC015911.9
BX284668.1,AL096828.2
PABPC4L,AC091814.1
LINC02469,AC018643.1
LINC02443,AC094108.1
LINC02075,AC093277.1
AL035694.1,POTED
AP001085.1,AL513348.1
AC015921.1,AC024958.1
SPATA19,AC023128.1
LINC02829,AL356489.1
LINC01423,AC233702.5
AC027243.1,AGXT
AC007483.1,AC004692.2
AL139811.3,AC018553.1
AC082650.1,AC005906.3
AC008738.6,AC009134.1
RXFP3,LINC00602
SIGLEC12,AC084212.1
AC053503.4,NMBR-AS1
AC241644.2,AC021979.2
AC010547.2,AL158042.1
MCEMP1,AL133465.1
AL035604.1,CCDC70
AC012668.1,CEBPE
AC136944.4,AC087761.1
AL139420.1,MIR4307HG
AL590027.1,AL844892.1
AC011524.1,AC025572.1
AC099066.2,IGHV1OR15-6
SCN10A,PGLYRP4
AC091117.2,HNF4A-AS1
AC092745.4,PDE6H
SLC14A1,AC022469.1
AC107031.1,GJB3
AC010307.2,LINC00426
AL451054.4,SMCR5
AC092168.3,TGM6
AP000696.2,AC108721.1
AC090541.1,AC079174.2
AP001255.1,KCNK13
COL4A2-AS1,C17orf58
BX005040.1,LINC01655
AL450344.2,AL022329.2
IL17F,BTN1A1
AC113615.2,CCDC15
AC009432.2,NFS1
AL157394.3,IRF5
SPDYE9P,AJ239322.2
AC091096.1,SPDEF
AC090948.3,RHOV
GOLGA6B,AC026369.1
AC127540.2,CCNYL1
GLT1D1,SMIM32
AC243830.2,CRYBA4
AC084871.3,AL161910.1
AC092747.1,ANXA3
AL359732.1,ANKK1
DAO,AC007240.3
AC097641.2,LINC01479
AL451137.2,DSCAM-AS1
ATP5MGL,AC113349.1
AL441883.1,LINC01806
MYH13,LINC01698
GLYCTK,AL390755.3
RBMS3-AS2,AC079768.2
AL109837.3,EXOC1L
LCAT,LINC01124
AL138686.1,FABP4
LINC02249,AC012050.1
WFDC8,LINC00895
AC006004.1,CHRND
NKAIN3-IT1,AC027698.1
AC105940.1,AP001150.1
LST1,LINC01054
AC090559.1,AC135178.6
AC083836.1,AL110115.1
AC068787.4,LINC02778
GLTPD2,AP002001.3
MYO1H,AC239860.4
MAGEB17,FAM153CP
AL136419.2,AL592528.1
AC008964.1,TCHH
THEM5,PSD
AC012100.2,CCDC120
ZNF729,MYBL2
SYNGR3,AC106820.6
AC087565.1,BHMT2
PRICKLE2-AS2,AC024941.2
IL1R1-AS1,RAB6A
AL137220.1,PLAU
AC009152.1,LINC01681
SPRR2G,AL590640.1
AC005746.3,CAPN3
AL161616.2,CADM3
AL357793.2,AP001922.6
LINC02304,CASQ1
LINC01638,AC090116.1
AC007673.1,AC011472.2
AP005273.2,CACNA1C-IT1
AC005550.1,LINC02355
AC098850.2,LUC7L
FSHB,MDC1
AC016831.6,AC006004.1
AC145350.4,PGPEP1L
AL449983.1,DMRT3
AL132671.1,AP005264.4
PITX1,SCGB3A1
ZBED9,LTK
AC009975.2,VIM-AS1
SLC7A14-AS1,GSG1L
LY86,AL160163.1
AC104472.4,BAMBI
AC069281.1,PAPPA-AS1
AL391422.2,MEF2C-AS1
PRDM9,GNAI2
SULT1C4,AP000640.2
AC009032.1,AL445207.1
AC092894.1,AF130359.1
PTPN6,GNG3
C5orf52,CYP7A1
COL6A5,C1orf195
AC005264.1,AC005722.3
AL133383.1,LINC01838
AL360169.2,AC107074.1
AL031008.1,PRKAR1B
ECRG4,AC005342.2
LYPLAL1-AS1,LINC02613
OR2B11,BAIAP2L2
AC011294.1,LINC02478
AC091057.6,DNAI1
AC069294.1,RETNLB
AC104564.2,WFDC10B
KIF24,HTR1A
AKR1C1,SRL
AC055874.1,ABCC9
AC080013.3,LINC02700
IL22RA1,LEMD1-AS1
ACMSD,LINC02046
AC073176.2,AQP6
AC008105.1,NECAB3
VSIG1,TYSND1
AC091965.4,TSPAN18-AS1
FGF13-AS1,SPNS3
VIP,RHOXF2
CLLU1,AC009955.1
TMEM95,AL683807.2
CACNA2D4,AL035665.1
AL513164.1,SLC39A2
PEX5L-AS2,AC115618.2
AL512343.2,AL359853.2
NUDT18,HSFY2
AC022511.1,AL391121.1
LRRIQ4,AL136419.2
AC099328.2,AL591848.2
AC011825.2,PAX6
AC091614.1,ACP2
AC079030.1,HHLA1
ROS1,AC104002.3
TUB,NPAS4
LINC02725,SEPTIN5
AC006206.1,AL357054.3
AC003992.1,KIF12
AL512643.2,CDH15
AC145098.1,CELF3
DLG3-AS1,GPR132
AC105046.2,AC004832.1
AC009055.2,PLK5
AL445074.1,MUC22
VGLL2,KLK11
OR1L8,AL138690.1
PKIA-AS1,LINC02032
IGFBPL1,FAM156B
U95743.1,AC006112.1
AC018695.4,LINC01629
FAM83A-AS1,TMEM35A
SLC8A2,AC073569.1
CDHR4,MMP11
LINC01709,DNMT3B
AC046168.1,FAM149A
AC087855.2,AC018545.1
IL4R,L3MBTL1
LINC01436,AC135166.1
DHRS11,AC114284.1
AC084809.2,OR4F6
LDB3,LINC01994
TDRD5,ADCY6-DT
LINC01447,AP001053.1
FUOM,CD300LB
AL122023.1,FCGRT
MTRNR2L4,LINC01220
IMPACT,EXOSC7
DGCR10,YTHDF3-AS1
PRRT4,DUSP8
AC009560.1,AC116667.1
TMEM210,AC009961.1
AC011491.3,OR2AJ1
AP002490.1,CLEC17A
LINC02548,KCNQ2
AL352979.4,AL133383.1
AC095059.1,AL353768.1
SLC13A5,AP003469.1
VANGL1,AL731577.1
AL121768.1,AF131216.4
AC104459.1,OR9A2
HCN4,RSF1-IT1
TAF7L,AC073270.1
LINC00471,AL157400.3
LINC01366,AL022328.1
AC005165.1,AC092954.1
AC004835.1,AC084809.2
LINC01843,KNDC1
MIR3681HG,AC138123.2
AC020656.2,AC089998.1
AP000959.1,AC009396.2
AP003065.2,AC055874.1
AL591167.1,AL033527.3
RETNLB,MIATNB
AL031663.2,FAM76A
AC023510.1,MIS12
LINC01055,AC091074.3
AP003472.2,GABRP
ADAD1,MARCKS
MMP9,IGHG1
AC091891.1,AC011933.2
AL109935.1,AC008549.2
AC069540.2,AC020663.2
AC017074.2,AL031283.2
TEX51,AL035665.2
ELANE,AC005014.3
LINC01592,PCAT7
OR1M1,GDF3
AL079304.1,CSMD2-AS1
SUN5,AL162385.1
NPHS2,LINC01836
AC011313.1,AC138965.1
AC008250.1,AC116361.1
FOXB1,CYP26B1
PLCB2,ETFBKMT
NR1H4,MIR378D2HG
SYCE3,AP000550.1
AL645608.1,AC084864.2
AL354953.1,MIR1915HG
Z98752.1,AC100843.1
AC006063.4,TAS2R43
AC097528.1,AC104472.4
AC103760.1,VKORC1L1
AC000085.1,AC136469.1
AC005034.6,LINC02300
AL445668.1,AC073389.3
LINC01227,INTS3
AC091027.2,ERGIC3
GFRA4,AL357127.2
AL713923.1,SOX15
AC145207.8,LINC02759
LINC02828,OOEP
AL135926.2,AC009242.1
AFP,RESP18
AL161665.2,LINC02642
AC018978.1,AC090589.3
LINC00661,AP001033.3
AC083864.5,TMEM234
CERS6,AF287957.1
AL672032.1,PAUPAR
HHIPL1,CHRM3
SPTSSB,SLN
AC130415.1,ABCG4
TRG-AS1,AC023669.1
PARP15,AL356387.1
MRPL53,GPR20
AC025539.1,AC134312.3
SLC18A1,OR2J2
LACTBL1,AC007652.1
AC009118.1,AL136309.4
C22orf24,AC091730.1
LINC01712,ZNF280A
AC002074.1,AC005888.1
AC073046.4,GLI2
AC068756.1,OPCML
DCTN1-AS1,AL355922.4
AC016705.1,AC087289.2
AC123768.2,AC004156.1
AC108134.2,EEF1A2
AC092376.1,AC004494.1
KCNMB1,AC013643.2
ADGRD2,AC096649.1
AC112187.3,AL589986.1
AC105219.3,AC090283.1
BSN-AS1,AP002340.1
AC091053.2,OR4D10
AL161431.1,AC114684.1
AC000124.1,RNASE13
AL139289.3,AC025265.2
HNF4A,AL513324.1
AC026470.2,AL109810.2
HORMAD2,AC093827.4
SHISA3,AP000757.1
AC087241.2,AL161740.1
CFAP99,AC110792.4
AP003692.1,AC026765.3
CD40LG,AC133550.3
SLC22A16,GPR35
TMEM275,ATP12A
MRPS30-DT,IGLC2
