bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
MFN1,AKT1,AVP,CLSTN1
SORL1,LTBP3,AC026474.1,FRA10AC1
AL109615.3,NFE2L1,AC055822.1,RIMBP2
GUK1,SLC7A5,AL121827.1,RPL38
RNF175,UBAC1,P2RY13,DLX6-AS1
RAB37,DNAJB12,AC092042.1,OAZ1
H6PD,PDE1B,AL390800.1,SCARB1
CYFIP1,CROCC,HCG22,TMEM14B
CXXC4-AS1,H2AFX,AC245884.9,CYTH3
AC068587.4,HCN3,IL2RA,MPRIP
APLP2,PFKL,FAM224B,RAPH1
AP2M1,SMARCC2,BX664727.3,GNB5
ATP5MC2,VSTM2L,GFY,FGD4
PLAGL1,COG1,HUNK-AS1,TPM1
EVA1C,CD27-AS1,TACSTD2,NBEAL1
USP2-AS1,HP1BP3,LINC01470,BICD1
TUBB3,OGFR,CCER2,TSPAN9
GABPB1-AS1,PDK2,AC093535.1,ZBTB4
SLC7A6,SLC30A5,APOE,ZBTB11
TRPM4,CTSD,RGS12,CDRT1
SPCS1,RUSC2,AL627316.1,MAIP1
SCN1A,NRSN1,AC246817.2,SHTN1
BPHL,PI4KB,VWC2L-IT1,ZCCHC2
BBS7,SNRNP200,AC107208.1,AGPAT4
VPS13D,E2F4,SCAANT1,WDR47
LINC02614,PDE4DIP,AGBL1-AS1,GRK4
ARF1,ERVK3-1,MAPK15,NEMF
H2AFZ,WDR6,LINC01899,UBR4
QTRT1,AC105052.4,HABP2,RBM14
GABARAPL2,RAB24,AC123912.1,WSCD2
MCRIP2,KIN,AC063938.1,DCUN1D4
GRIK3,UPF3A,AC026191.1,NOS1AP
CREBZF,AZI2,AC020909.2,RCAN2
C6orf136,TIMM44,AC008655.2,KMT2C
ARHGAP12,MOAP1,TNFSF13,ZCCHC7
AL096865.1,ERCC5,SMAD5-AS1,CLASP2
LINC01619,ITM2C,MIR663AHG,SETX
RPS15,C8orf33,AC016252.1,MIGA1
STAG3,TMEM259,AC123777.1,CXADR
TRIM7,AC087369.2,AL161725.2,RTN4
MPHOSPH8,AMZ2,RASD1,SYNJ1
CBX6,VPS4A,AL136501.1,SCLT1
ACTR2,SS18L2,AC087521.1,OIP5-AS1
KLHL5,MVK,REG1A,RPL6
TMX4,MORF4L2,AC011247.1,TRIO
ZFP14,PCBP2,CARD6,NUMB
HDHD5-AS1,SEPTIN3,AC097359.3,EPB41L1
TATDN3,CCNG2,AL359091.4,RB1CC1
AC046134.2,ELK1,SLC35D3,CPSF6
CRLF3,SRSF7,LINC01533,DICER1
RIC3,KIAA1191,PRORY,PACS1
LPGAT1,PSAP,AC087289.1,POR
RAD50,RNF34,SIM1,SHPRH
AC026495.2,ARPC3,AC016526.4,DPY19L2
SERINC1,TUBB4A,AL157371.2,SON
MRRF,HS1BP3,BMPR1B-DT,HACD3
FNDC10,SCX,TTC16,PTPN1
RAD23A,EDC4,AC145098.1,GOLM1
RPS2,CIAO2B,LINC01980,INPP5A
AC012404.1,VEGFA,PLEK2,ESRRG
ATP6V1D,PTDSS1,AL391294.1,THUMPD3-AS1
TNS2,PRRC2B,AL033397.2,HULC
NRSN2,FANCI,AL133482.1,ARMC2
EIF1AX,ATP6V0C,KRTDAP,CEP192
CCM2,CBX3,AL033384.2,PICALM
ATP6V1B2,TTC21B,COLEC11,ATP6V1A
IQSEC1,USP19,LINC01608,PPP6R2
SELENOM,INSYN1,FABP2,CHSY1
RFLNA,EIF4G2,AP001625.3,EIF2AK2
LRRC37A2,LY6H,AL929601.1,SPIRE2
JARID2,EIF4B,HOMER3,LINC02112
ANKRD13A,USP22,AC127002.2,TBC1D9
APBB2,RPS8,ART3,MACF1
AKAP1,CTNND1,Z97192.1,FAM126B
AGBL4,ZMYM3,TMSB4Y,FGFR1
BEND6,TIAL1,AL359853.2,SVOP
PRKAA1,NDN,AC012494.1,CAB39
DIPK1A,KTN1,AC017091.1,MRTFA
CACNG2,UNC45A,FGF17,TNPO3
GRIPAP1,ACTL6B,AL008720.1,ZNF875
PGAP2,SRCIN1,AL355483.3,ZNF451
SGSM2,LZTS2,AC005842.1,EFR3B
L2HGDH,RPL13,AC105345.2,PHF14
WAC-AS1,COPRS,AC116667.1,EPS15L1
NEFM,HSPA9,AC023300.2,FHIT
C3orf18,SHFL,AP000893.2,HSPA5
NUDT5,AP003469.4,AL359198.1,AC079296.1
GABBR1,MAN2C1,AC067945.2,IQSEC3
CAMLG,CKB,AC055758.1,RAB39A
COX15,PRMT1,AL662864.1,IFT43
EIF2S3,SSU72,AC016877.3,RAB11FIP4
PREPL,MKRN1,NBPF6,ZNF83
NRBP2,PTOV1,AC109462.3,SNHG29
AP001972.3,RBFOX3,AC100791.2,GNG7
SESTD1,PRPF38B,AL358613.1,RNF149
PIAS2,TRIM8,AF001548.1,MAPK14
DCTN2,GPS2,GPC5-AS1,TSGA10
FN3K,TDG,CSNK2A3,TNRC6B
KCNA1,STK31,AC106053.1,GABBR2
SLC8A3,CYB5B,AC055714.1,DNAJC6
KANTR,DPP7,CXCL11,ABCC5
RPS3,HNRNPH1,TEX47,SHC3
AC079142.1,OAZ1,LINC01922,ARHGEF9
RUNX2,SHANK3,ARHGEF7-AS1,BASP1
CTSF,FBLL1,AL357033.4,USP49
TMEM130,ZNF718,AC007611.1,GOLGA3
MYO1B,NR1D1,TTTY2B,SLAIN1
C2CD5,SRSF2,AC011491.2,SMARCA4
CEND1,BCAR1,AL359644.1,KIAA0319
RPLP0,PRKCI,AC008539.1,SCN8A
RPS6KA2,LRRC4B,LMO7DN-IT1,URGCP
LETMD1,RPS25,AL353708.1,FNBP1
SYT12,ATCAY,AC074033.1,VPS53
TTC7B,SLC25A23,OPRM1,TLN2
COX5A,CCNL2,TTC34,HNRNPC
IMMT,PSMC6,AC010183.2,FAM168A
RNASEK,DDX46,DANT1,BDP1
AOPEP,FP325335.1,VWA5B1,ITSN1
VEGFA,CTDNEP1,HAND2,BNIP3L
RETREG2,LRFN4,AC073651.1,TMEM181
ENO2,DIPK1B,AC005280.2,NMT2
CLCN3,NSG1,AC108721.2,GRIN1
HLA-A,XRRA1,KRT34,SCUBE2
KIAA1841,RBM4,BIRC7,EPS15
CKMT2-AS1,PPFIA4,AC103831.1,WNK1
ITGA9,MAST1,RHOXF1-AS1,RABGEF1
AC007364.1,SUPT6H,Z97200.1,NCOA2
ARHGAP8,SLC25A3,AL358333.3,PDE4DIP
COQ8A,NPTXR,MMP12,B4GALT5
AC008014.1,TFAP2E,OR4M1,CACNB4
SLC11A2,SRSF8,AL354811.2,GRIN2B
EPB41L4A-AS1,MEIS2,AC005692.2,APTX
SLC35B4,PLEKHO1,TRIP10,GP6
STRADA,CARMIL2,TRIP6,MYH10
MAGED2,KCTD17,TMC5,KIAA1549L
TSC22D1,TUBB2A,TAT,YEATS2
RBFOX1,HS6ST1,CEACAM16,MGA
UBE2O,LINC01924,AC008088.1,TMEFF1
ALDH5A1,RPLP1,OXER1,AGFG1
SIDT1,RPL14,C19orf85,FLNB
ACSL6,BTBD6,AC104781.1,NKRF
PCMTD1,VCP,OPALIN,ST13
SNED1,MSL1,ASAP1-IT2,USP33
PGK1,RAB6B,AL499602.1,EIF4G2
GRK4,DNAJB2,HTR2C,MTRNR2L12
PNMA8B,MBD6,AL020997.3,MED13L
OSBPL2,EZH1,C1QL4,THY1
ABHD14A,ATP6V1G2,AC007126.1,SPATA6L
KAT2A,ARL16,LINC01857,ARL4C
TMEM132B,PFDN5,AL133163.3,UQCRB
CNNM1,SON,LINC00683,PLSCR2
COPS7A,MLLT6,LINC02178,NAV1
ACYP2,PKM,TRAJ31,AC074032.1
CLIP4,SREK1,AL356019.1,RPL13A
SNCG,DEF8,LINC02322,NRIP1
RHOBTB3,VSTM2B,AQP10,DISC1
FAM106C,CTSF,QRFP,RPH3A
TNIK,MTSS2,CAT,TSPYL1
AJAP1,SRP9,XIRP2-AS1,KHDRBS1
VPS45,SNCB,AC103702.1,DLG3
ETFDH,ZER1,LINC00905,ASAH1
HINT1,BEX2,KC877982.1,CNNM1
ARMCX3,KMT2B,KRTAP19-3,SEMA4D
TPK1,UPK3BL1,IGKV3-20,RPL37
OGFR,GOLGA8B,AC034238.2,GRIP2
AMIGO1,RHBDL1,LINC01593,DRAIC
SFPQ,RABL6,AC100858.4,PJA2
RLF,SELENOH,AC211486.8,WSB1
MIR9-3HG,TUBA1B,AL158154.3,ANKRD24
CBR3-AS1,SUGP2,TEX26,CARS
TMEM145,SFI1,AXL,FZD3
NDUFS2,ADAM12,AC004063.1,MED12L
GOLGB1,GRIPAP1,AC005538.3,DIRAS2
TFB1M,SEC61A1,HIST1H2BB,JARID2
HK1,P2RY11,AC016383.3,TRA2A
KCNMB4,MTMR4,LGALS9B,BPTF
LRRC4B,DVL1,PIWIL1,ATRX
TAF15,EIF5B,AC017116.1,SNX10
AC024257.3,DISP3,AL355075.4,PITPNA
GFPT2,RIN1,AC007603.1,SYT16
CLUAP1,TMEM43,AL121612.2,FAM66C
ENDOG,MARCKSL1,CTAGE9,MORF4L1
TUBA1A,RPL4,AC022150.3,NFASC
TMOD2,LY6G5C,HIST1H3G,LUC7L3
SLC29A1,GALNT9,AL669970.2,HDAC9
STXBP6,TSPAN31,AC068135.2,KNOP1
MRPS25,CACNA2D2,BNC2-AS1,GOSR1
MALAT1,SPPL2B,CYP11A1,COL26A1
FLOT1,RPL41,AC023794.3,DTNB
LAMP2,PHEX,AC100778.3,CPD
INHA,FLNA,AL136129.1,DAP3
NPM1,CEBPZ,AC118344.1,PPP2R5E
C2orf27A,PPP1R7,LINCMD1,AGO3
AC040168.1,ART3,DAZL,OSBP2
SATB1,DDX3X,AC092596.1,RPS20
MYO5B,AP2M1,AP000462.2,OSBPL9
RWDD1,QSOX1,PLP1,ANKRD11
CFAP410,AC027031.2,MTRNR2L6,LINC00894
RPL10A,RNPS1,AC084871.3,SH3GL2
MMP24,EIF4A2,AC106820.5,U2SURP
NAP1L1,EMC10,AC115100.1,FAM13B
MRI1,NACC1,AL358292.1,STAU2
HDDC2,SEMA4A,AC068473.2,ZNF706
DPP7,CEACAM19,RIMBP3,GRK3
CHD6,VSTM4,AC137056.1,ATP9A
SLC16A6,FLCN,AC007349.3,FAM184B
SPPL2B,BHLHE41,AC138894.2,UBA6
SLC2A11,COX8A,ZFP36L1,ACBD3
MXI1,CYSTM1,TERC,PDIA3
GPS1,RUNDC3A,AL449403.2,PRKD2
CABCOCO1,MAP1LC3B,LINC02761,CCDC148
HMGN3,NOL7,MS4A6A,TTC37
CERK,ATP5MF,AP001269.2,ZC3H15
FGGY,CLCN7,AL137002.1,NKTR
PIN1,CRTC2,AC083795.2,WNK2
GSTT2B,CHPF2,AL590434.1,MALSU1
GRIN2D,RGS2,CD200R1L,TPT1
SNRPA1,PDIA2,C4A,RAB11FIP3
SPSB3,PYURF,AC084212.1,FEZ2
SETBP1,BAHCC1,AC090206.1,CCDC138
AL118516.1,RPS5,APOD,KCNB1
PEX11B,N4BP2L2,LINC02433,SERINC1
GALNT2,UBE2I,LINC02058,KIDINS220
MFF,H3F3B,AL031429.1,PLEKHB2
ANKFN1,CD55,AL357172.1,CAMK2B
TMEM246,HID1,AL049612.1,RPL22
NDRG4,HINT1,GPT,CLASP1
POMGNT2,SERINC1,AC007922.2,CSRNP3
SYNM,CCDC47,CCBE1,OTULIN
FRRS1L,NDUFAF8,AC109635.6,ATXN1
SERINC5,FURIN,AC093627.22,LGI1
AC034195.1,GFAP,AL121917.2,NAPB
AC007619.1,ITGA10,AC114296.1,IWS1
SLC7A8,POLR1A,AL109933.5,KTN1
AC116565.1,APPL2,AC119674.1,HERC2
MTURN,PSMB4,AP000459.2,CYB561
DNAJC18,ATG16L2,AC026746.1,C12orf45
B3GAT3,BAD,AC011351.1,ABI2
SUN3,C1QBP,PAEP,ANKFY1
RAB5B,LRCH4,AC108050.1,RAB3IP
RCL1,WIPI2,AC073348.2,VTI1A
RPS14,CELSR3,HIST1H4J,PKN2
EHMT2,AC005237.1,AC026458.2,ADCY5
VWA5B2,WASHC3,LST1,TRAPPC9
NEAT1,GRK2,LINC00261,TTBK2
WIPF3,APEX1,AC138028.1,FMNL2
TRERF1,CD200,DSCR4-IT1,ENAH
NAALAD2,SERINC3,AC083902.1,USP36
SLIT1,CUL4A,MPZL2,RSKR
SCLY,SEPTIN9,AL353780.1,AC078923.1
COA1,TMEM41B,LINC00283,SLC7A8
CDKL5,MUC1,AC099552.2,UBQLN1
FAU,CYTH2,HOXA7,VPS13C
WDR60,RABL3,AL355297.2,SLC38A1
IFFO1,TMEM126B,AC023787.3,EPB41L3
COX5B,HAGHL,AC079385.3,LIMK2
HIBADH,WDR60,EXOC1L,DTD1
ANO1,PTPRF,AC093326.1,KSR1
CNTNAP3,MTURN,AL136322.1,CNTN1
ARHGEF10L,PTCSC2,SH2D2A,AP2B1
JPH1,PCNX4,PPP1R14A,AFAP1
HECTD1,EIF5A,LINC00588,CNIH3
HSF4,PAXX,LINC02621,UBN2
SSBP3,SHISAL1,AC093388.1,RPL7
SH2D3C,SNHG25,AL357552.2,ERO1B
LYSMD4,C19orf18,AL121908.1,SRRM2
BCL2L1,KMT5A,AL109954.1,KIF2A
IL6ST,RPL18,LRRC31,AP2A2
ST8SIA1,ABHD5,ERVV-2,JAK2
PWP1,PAXBP1,AL590235.1,HECTD4
GABARAPL1,FTH1,AQP4,LINC01411
TRIM37,ERG28,OR13G1,TERF1
NRG2,ITFG2,DNAJB2,RPL23A
TTC12,TNK2,AC104758.5,RALGAPA1
ABHD2,MGRN1,FYCO1,MPZL1
FNDC4,JTB,AC127540.2,PPP2R5C
CA9,THEM4,AC018511.5,FBXW7
CFAP36,TANGO2,ERG,MARCH7
PCYOX1L,ACTG1,AC010834.2,MARCH6
UPF3A,SCML1,OLIG3,FAM177A1
FBXO2,NEIL1,BSPRY,ZNF462
TRANK1,MAPK3,AC007649.1,TAOK1
PCP4L1,REEP3,AC009468.1,REEP1
SLC45A1,ZBTB44,AC116351.1,AMPH
CCDC115,SHLD2,GAS2L2,NDUFV3
GALNT11,CHRD,CRYZ,RND3
SYT11,HNRNPA3,AL121935.3,MAPK9
MTG2,PRKDC,AC239585.2,UNC79
SLC23A2,RPS21,TRIM56,TTLL11
AC004946.1,DVL3,LINC01675,ASAP2
AMOTL1,ACIN1,AC244517.9,PTPN9
MROH1,KCNAB3,M1AP,RPL9
NEIL1,SARS,LINC02848,HLTF
SLC22A17,SH3BGRL3,AL109910.2,NSF
ASAH1,RIMS3,AL355310.1,WDR37
STAC2,RNF40,LINC02538,RAB30
NACC2,SLC35A3,EVA1B,SILC1
RPL17,DMTN,AC125421.1,SELENOW
INPP5J,GABARAPL2,DSCAM-IT1,DGKI
BRI3,MEIS3,TNFRSF10C,GGA2
FBXL4,SLC36A4,ABCA8,ZNF131
MRPS11,RAB11B,CEMP1,KDM4C
MMP24OS,DDHD2,AC013402.1,ZNF544
KPNB1,MAP7D1,AP000692.1,KIF3C
DSCAS,SSBP1,HOXA10,CCT3
ARHGEF2,SAMD1,AC022150.2,NUP98
SOX12,ATP5MD,AC007952.9,HNRNPA3
TAFA5,NDFIP1,AC093772.1,TENT4A
URI1,DISP2,PLEKHB1,GMCL1
RILP,UHRF1BP1L,FIBIN,SUB1
TMEM191C,RASD2,OR14A16,DNHD1
CALCOCO1,TLN1,AC111152.2,CAMK2N1
PRDM1,SRP14,CD33,ABLIM2
CBWD5,VPS35,SMIM2-IT1,DUSP10
OGDHL,ATF4,AC010547.2,HECW1
RABEPK,ENTR1,AL161717.1,SRP54
LINC00599,RNF103,DPEP2NB,ZFHX2
UQCRH,ZNF451,FGF10-AS1,APP
RNF34,DPF2,SH2D3A,OFD1
COL4A2,YIPF4,SERPINB2,ATP6AP2
LDB1,TBRG1,NCCRP1,HP1BP3
PICK1,RPL27,AC009365.3,JOSD1
LPIN2,GAD1,AP004247.2,PPP1R12B
NMD3,ELAVL3,AL162384.1,SEZ6L2
RPL12,CPSF7,MAGEA4-AS1,ANKRD7
RPL10,DDX49,AL139035.1,KIAA1109
CLMP,GNA11,AC008741.1,PNMA8A
DDIT4,ECE2,AC060766.4,GBF1
CYP46A1,KNDC1,PDLIM3,RPS23
ABHD6,SNN,ITGA4,SNRNP40
PTPRM,PNISR,RHOJ,IQCE
HFM1,ZDHHC11B,ARR3,EBPL
HAGH,SPG21,LINC01293,ATP13A3
FOXRED1,UPF1,MUCL3,KIF3B
PHKB,USP14,DLK1,CABIN1
DGCR2,LYNX1,ANTXRL,AP001528.1
CDCA7,ZSCAN18,ACSF2,ATXN2
NRIR,CLNS1A,AC093903.1,ATP5F1A
LINC00294,DAZAP2,AC130307.1,KDM4B
PITPNM3,BRD1,KLK6,MTMR6
ATP5MC3,SCG2,RAD21-AS1,GCC2
TUBB4B,AC024560.1,SNTG2-AS1,DDX39B
PPP1R3E,NSMAF,LIPF,TIAM1
SLITRK2,MEF2D,AL133268.4,RPS27
NCK2,DAB2IP,AC026108.1,AL354822.1
SCML1,NEAT1,AC104459.1,SEC31A
UBE2M,CD46,C10orf105,UBB
LINC02245,AC091826.2,POTEG,SERINC5
UQCRC1,FOXP2,LINC00606,RPS6
PGBD1,OS9,LINC02117,CALR
RPS3A,RPS16,AC103993.1,ANKRD6
MLXIP,ADD2,AC093725.1,TPD52
SLC25A27,FLII,AL445588.1,HNRNPD
SEMA4B,ABCA9,LINC01633,LEPROTL1
CD99L2,MADD,FAM230C,UBE2G2
UGP2,GRIA3,AC021016.3,SLIRP
MPPE1,CDK16,HIST1H2BF,UQCRC2
DSTYK,HSPA1B,TNFAIP6,EDRF1
FAM153B,HABP4,LINC00448,PUM3
BICDL1,SRSF9,AL035665.1,CYB5R4
ANO4,SCRT1,DCD,COLQ
LAMC1,NUMA1,AC079598.1,AL451070.1
CHCHD2,ANTKMT,AC024940.1,AC139100.1
DIRAS1,RPSA,TCF21,ARL15
MPG,MRPS26,AC113608.2,ZNF717
CCDC91,PIK3R2,LINC01455,YLPM1
ABCC5,OTUD6B-AS1,AL135784.1,CRK
GAS2,RPS13,AC104472.1,DCUN1D1
ATP6V1A,KIAA1522,CYP2S1,MARK4
MISP3,MBOAT7,LINC02578,KIAA1841
GRID1,ATP2B3,AC093639.3,ATP1B1
IL10RB,CPNE6,HOXB7,MPDZ
PPARA,PDE9A,AC025062.3,SCFD1
MTFR1L,SYVN1,AC104634.2,SOD1
SLC25A24,INTS10,RNASE1,RYBP
POLR3A,AP006621.3,U91328.2,CLIP1
LINC02340,TMEM132A,NCBP2L,PTPN5
AMDHD2,FAM171A2,GJA3,CHST11
ZNF821,EBP,ITPKA,PRKCE
SRGAP2B,ZNF432,AL109837.2,MAST1
MT-CO2,PSIP1,AC090970.2,INTS3
PIGX,HNRNPK,HOXD3,CPNE3
DIXDC1,SOD2,GPR35,LVRN
SERPINI1,EEF1A1,AC009570.2,AUXG01000058.1
ZDHHC22,HDDC2,AC090971.1,SLC23A2
SCRN1,SUPT16H,HOXA3,RBM6
SCG5,PLK2,EPO,CDK5RAP2
PNKD,MIR100HG,CD48,BSN
PSAP,RNF7,AC128709.3,NSD2
SRSF10,PDE4A,AC010735.1,LYRM2
KCNS3,ZNF197,MS4A6E,CTDSPL
PINK1,ARHGEF25,AL391840.1,RBX1
SLC39A13,CEP57,AL049795.2,SCN3B
RPL6,ALKBH6,ABI3BP,GTF2I
CCDC84,LY6E,TPSB2,EPHB1
LGI2,CDKN2D,NKX2-2-AS1,EPB41L5
SHTN1,OGT,AL592301.1,SHANK1
TRIM2,KLC2,FAM74A7,TSPAN13
STOX2,ARL6IP1,MBD3L2B,MXD1
PRPF8,AMIGO1,MAGEA1,PPFIA1
GLRX5,FADS3,AC114798.1,LINC00382
CHURC1,ARPC5L,AC006007.1,ATP5MG
AL357054.2,CCT6A,CALML5,CCDC62
LINC00970,SLITRK3,OR12D3,SIPA1L3
PJVK,BSDC1,TRBJ2-6,TMF1
CA5B,KLHDC2,AC024603.1,ORC4
TSC2,ATP6AP1,TRBJ2-5,APTR
MEF2A,HAX1,AC104564.1,ZRANB2
HAR1A,VPS9D1,AC016074.1,ABCA5
RIMKLA,SPRYD3,EGFLAM-AS2,ZNF37A
CHGA,NUDT16L1,AL137078.1,ALDH7A1
DBNDD2,BRD3OS,AC098657.2,TAX1BP1
CATSPER2,TTR,OR6C70,AGO2
AC007368.1,KIAA1211L,SCYGR2,TXNDC16
CPEB1,IPO9,TRAJ29,TOMM7
AC008269.1,MNT,IGLCOR22-1,CDC42BPB
ACER3,AL513166.1,IGLV7-35,ELP1
MRPL57,PRKACA,AC107892.1,SLC6A1
NAPEPLD,NPC1,IFNA14,LIN52
NARF,AL365361.1,LINC00974,AC108519.1
CCNQ,EID1,OR4B1,TTC14
CORO2A,ARAP3,TRAV8-3,DNAJC1
RPL4,TTC1,AC091062.1,GARS-DT
CFL2,KIF3C,BMP7-AS1,JPH4
ATP6V1C1,SEC24C,AC039056.1,SMARCA5
TRIM8,TSBP1-AS1,AC011120.1,PTPRN2
MAP3K21,PPFIA3,AC004707.1,RPL17
TBC1D3,RCOR3,OR2T29,MED13
ITGA9-AS1,TLE3,AC243547.1,FAM49B
MARF1,REX1BD,OR10G6,RPL36AL
GLI4,ANKZF1,AC023824.5,H3F3B
VSNL1,PNPLA8,OR6M1,MICOS10
KLHDC3,SMIM8,AC004765.1,PLPPR5
STRADB,AC011995.2,OCSTAMP,MIAT
APIP,STAT2,TPRG1-AS1,RPL13
C12orf10,DCAF7,KRT7,CCNI
FHL1,GPSM1,AC087498.1,GDAP1
Z94721.1,CD81,NPBWR1,COX16
VAV2,HNRNPH3,AC022211.3,PLPPR4
APPL2,EPB41,AC012451.1,CLCN3
DPP8,EHD3,MLNR,MAPK1IP1L
ZFP2,CRYAB,AC092825.1,MYEF2
CACNA2D2,DUSP26,AC087273.1,NLK
UPP1,HINT3,AC090193.1,HDAC3
TMED4,ZCCHC17,AL356475.1,STAT1
CPLANE1,MT-ND2,LINC00445,ADRA1A
SLC15A4,DUSP8,LINC02010,LY6H
FNIP2,MBD1,AC253572.1,GALNT18
GABARAP,SURF4,FANK1-AS1,NTN4
MICU3,FBXL6,IGKV2-23,ZFYVE16
ING4,CEP250,AC013553.3,ATG2B
MTSS1,P4HTM,Z82202.2,KIAA1549
AC024901.1,NUP188,HOXC11,SNU13
RNF144B,DUS1L,AC099671.1,SLC1A1
EXOC3,AUP1,RUFY4,ANKRD12
BCL11A,ST3GAL5,SLC18A1,CHD8
TMEM74B,COPS8,LINC02172,FUBP3
KLHDC10,PTPA,AC012574.2,ATG5
FEZ1,NDUFAF4,OR8J1,PODXL2
NEFL,LINC01945,AP005202.1,GLG1
NFATC2IP,TRAPPC2,AC090826.2,MAP3K4
ZNF136,P2RX7,AL359962.1,SRRM1
DGKD,THUMPD2,AC008543.5,EPHB2
ARHGAP26,HGS,LINC02799,SNX14
KAZN-AS1,DYNC1LI2,FP236315.1,USP45
BEST4,EXOSC6,AC091059.1,FAM222B
AC005537.1,SCPEP1,PI3,POGZ
RPL28,CABP7,FP325318.1,TMEM245
COQ4,GSK3A,AC010267.1,BMPR2
DENND4C,P4HB,CXCL10,WASHC1
GDPD5,SDF4,AC025822.2,GPATCH2L
ZYX,FAM161A,EPHX3,PRKAR1A
CRIPT,CHCHD10,TBX3,SS18L1
DRAP1,GPRIN1,AP001025.1,ARHGAP5
PCSK7,CIAO1,HTR3D,ZDHHC20
MAPK8IP3,SUMO2,GRIN1,FAM110B
SCRN3,NCR3LG1,MMEL1,BAG3
KLHDC9,TM2D3,AC017048.3,MYSM1
LMBR1,ZNF512B,AL355482.1,NRIP3
AL096794.1,SRSF4,AC093330.3,GORAB-AS1
RPL32,CSMD2,SLCO1B1,PRRC2B
TCAIM,CPNE1,METTL7B,TRIM25
AEBP2,AARSD1,AC010536.1,C1orf21
RIN3,ANKRD11,AC004522.4,DSCAML1
DYNC2LI1,EEF1G,TNFRSF1B,SLF1
BBC3,SRRT,GATA5,SMG7
DENND5A,C11orf49,MT1F,MAGED1
CACNG3,MTHFR,AC109472.1,CDK13
TBCC,CACNG8,AC124283.2,LARP4B
CCDC88A,MCM3AP-AS1,AC087235.2,PCLO
NORAD,MAP2K1,OR4F15,ALS2
TNFSF12,NRBP1,AC112172.2,WIPF2
ETFB,PNPLA2,AL353771.1,DCLK2
MTF2,TFDP1,SH3TC1,RIMKLB
B4GAT1,TRABD,AL365204.2,PTPRA
ADD2,C2orf74,AL450322.1,RNFT2
ZNF436-AS1,EXOC7,HOXC13-AS,BTAF1
CASD1,PAK6,AC003958.2,STK24
ZBTB16,DGCR8,Z82196.2,TMEM120B
SLC25A4,GOLGA3,RASSF6,NPEPPS
UFL1,CANX,AP000688.4,TCP1
GOLGA2,TDRP,AC132825.3,C1orf131
SLC7A14,VPS11,AL096869.1,ANKRD17
PLPP1,TMEM243,AC112178.1,RPS7
GPR162,ARF3,AL391069.1,CBFA2T2
KIAA0895L,GSTM3,AL356157.1,YWHAQ
CREG2,BEX4,AC106706.1,AZIN2
LRRC28,ZNF429,TRIM77,TPST1
SMIM14,APLP1,AL121762.2,AC005261.1
TAC1,ZNF66,AF131215.7,VSTM2A
ETS2,RNF187,CSTL1,ARMCX4
DISP2,MEAF6,AC016405.2,TJP1
FASTKD2,MIR22HG,AC138024.1,TIAM2
RAC1,BCL2L2,FRG2B,SCN1A
CYTH3,ATP6V0A2,SIX2,POGLUT1
NARS,TP53I11,TBC1D3E,ADAR
SLC26A4-AS1,LONRF2,AC008753.3,EIF1B
MYL12B,EPB41L1,TRAJ30,SSX2IP
DGKE,SPG7,TLR9,ARL5A
FOXJ3,ASIC4,AC107398.2,SAE1
ARL6IP5,DDX52,AC104051.2,RFLNA
PRCP,NDUFB8,AOC1,DYRK1A
NAP1L3,PPT1,AC016687.2,RNF11
TMTC4,UQCRH,EWSAT1,CEP350
BICRAL,ZNF655,WWTR1-IT1,NDUFA10
EI24,ITIH4,LIPK,PIBF1
PSMG3-AS1,EXOSC10,AC090377.1,SRPK1
RNASEH2B,TPT1,TSGA10IP,TNRC18
GAS1RR,SSR2,MCHR2-AS1,CNNM2
SLC25A5,SMG5,CA6,AGPAT5
RBM6,YIPF3,UGT2B15,TXNDC15
KCNT1,MED21,AC005921.4,CLVS1
SRSF1,ZFAND5,OSM,ZNF565
TMEM175,GET1,TGM6,RGS7BP
TNRC6A,GHITM,CCDC114,TMEM106B
NBPF11,ACACA,AC006238.2,ITGB1-DT
ARFGEF3,CLSTN1,FBXW7-AS1,MAST4
MCAM,RPL11,OR8B8,CCDC84
GSTA4,LINC01182,LINC00251,GIT2
SRGAP2C,NPTN,CTAGE6,URI1
UBE3A,TMSB4X,AC068492.1,FAM217B
LRP8,MYADM,LINC01096,YTHDC1
ZNF654,USP5,C17orf82,RPS3A
ANKS1A,PFN2,FGD2,AARS
LPP,RPL10A,AC025918.1,SPCS3
MAGEE1,KPNB1,PSORS1C2,PAIP2
ARL6IP4,COPA,AC096585.1,CIPC
CARF,CYC1,SLC6A7,NETO2
LRRN2,LANCL2,NKX2-1-AS1,CTTN
XYLT1,CACNA1C,AC097015.1,VPS8
PLEKHO1,PPIL2,HOXA-AS3,IQUB
AC005908.3,ROGDI,AC026583.1,DENR
EID1,PDXK,AL353052.2,CLIP2
PRKAR1B,EFNA3,AMY1C,HDAC5
SH3BP5,ARPC4,NLRP6,MTMR12
U2AF1L4,NCOA5,AL512347.1,GATAD1
ATP6AP1,SLC25A39,AL392048.1,NMT1
MEST,STARD10,ZNF705D,LINC01865
AC023790.2,EMC4,LINC00029,NEDD8
TENM1,GNPTG,AC247036.1,PLD3
HEXD,C5orf24,ASCL3,SLC25A37
CCNL2,EPN2,OVCA2,VPS13A
