ADRB1,TNN
AC008549.2,ERMN
AC007431.2,PTH
LINC01859,AC093525.6
DEDD,SPATA45
CYB561A3,MUC13
GTPBP8,OR2L13
AC174065.1,AC087491.1
MAP3K14-AS1,AC027682.2
AC124017.1,FZD10-AS1
LINC01732,USP27X-AS1
AL513323.1,TDRD12
AL450467.1,LINC01620
AC137932.2,CABP5
LINC02402,MFSD5
LINC00528,ATXN2-AS
AC104985.1,AL035409.1
AP000977.1,AC011447.3
ARAP1-AS1,AP000873.3
LINC01269,AP002761.3
ITPRIP-AS1,APOA1
AP005899.1,AC091053.2
ZNF716,AC003965.1
AL355838.1,LINC02054
PRKDC,ZYG11A
PERM1,AL024497.1
AL359834.1,AL133230.1
AC105137.2,PPFIBP2
ANKRD34C-AS1,AC022898.2
RAB33B,OBSCN
MINCR,AC037441.1
TSPAN1,MSC-AS1
ICK,PTGS1
AC009090.2,LINC02457
RBFOX3,AC016738.1
OR1I1,AC025465.1
CBX8,AC005006.1
ASGR1,C1orf174
PCDHGA6,Z84468.2
CDC45,MITD1
AC093766.1,AC112236.3
MBD3L1,NTF4
AL121672.3,AL390195.2
BRSK1,ZC3H12D
AC010729.1,AC107959.2
RAB22A,AC087588.3
AL161645.1,LINC01638
VPS25,AJ239318.1
AC008761.1,SIK2
AC124290.1,AP002518.1
AL139130.1,AC006538.3
EMP2,IL19
SLC25A24,AC034102.4
C21orf58,LINC01497
ITGB3,OSBPL11
CHRAC1,AC099344.1
AC092436.3,AC073365.1
KIAA1211L,AL583827.1
EEF2KMT,AC021683.3
C9orf129,CADM3-AS1
UPF3A,AP001496.4
TEPP,AL021918.5
THOC5,CCDC68
AC124319.2,AC004801.6
MACC1,ZNF595
AC006146.1,ACSM4
AC131210.1,LINC00599
ZNF174,FGB
AC010880.1,PDGFD
AC004771.2,AL356807.1
AL355597.1,CYS1
AP000944.1,RNF26
TNFRSF18,AP000265.1
AC007563.2,TIPARP-AS1
AC060234.3,DPYS
AL161909.2,AC022966.2
LINC02290,AL359378.1
FABP1,AC137932.3
LINC01680,AC008735.2
AL138960.1,LINC00574
AC253536.6,AL162412.1
AL033519.5,AC034228.2
AC068254.1,SSPN
TGIF2,AF233439.1
RNF141,AC008494.3
AC025031.4,TTC30B
TNFAIP8,CACNA1C-IT2
AC012557.1,AC015726.2
TP53TG5,CLEC4G
AC104088.2,AC127540.2
AL357556.4,AGPAT2
AC026120.3,LMOD2
SNRPE,AC025521.1
AC090692.2,AL591848.3
C11orf68,AC103746.1
AC100810.1,CLSPN
AC117394.2,LGI1
FILNC1,DLGAP2-AS1
RAB2A,ZC2HC1B
SCFD1,AC008667.3
TRIM63,AC110285.5
AC117500.2,AC096637.2
TAS2R7,AL158835.1
AP002993.1,CDK15
AL451127.1,AC005962.1
AC006369.2,SNX20
AC011196.1,AL355075.2
AC139712.3,ANKRD20A2
AL137786.3,AL138889.3
AC104777.2,FOXD3-AS1
SERPINA9,PTPRD-AS2
SMIM34B,STPG3
AC020663.2,AC011477.8
AC233976.2,AC079942.1
AC120498.2,AC092674.1
AC022695.2,FANCD2OS
PNMA6E,AC022140.1
AC063948.1,AC090515.5
AC092596.1,TBX10
F2,LRRC53
AC127520.1,AC129492.4
AC022960.2,KLHL10
AC024730.1,TRIB3
VN1R2,RAB9B
NCKAP5-IT1,CCNQ
LINC02279,HNRNPF
AC096564.2,LINC02455
OR5B12,AC005293.1
TJAP1,AC004817.1
AL451123.1,AL158800.1
CFTR,AC079466.1
LINC01485,LINC00474
AC010531.5,AC027682.3
AC092119.2,TPSAB1
AL355802.3,DEFB131A
AC012413.1,LCN8
DLG5-AS1,PMEL
MAPK1,TCF3
ENHO,AC099753.1
NKG7,SORT1
KCNMB4,AL358472.5
PSMD3,AL139275.1
AC018521.6,AC009292.2
IL4,SERINC2
AL354864.1,AL449403.3
AC010745.5,FP565260.3
NEK2,TTLL11-IT1
AF064866.1,AC113192.3
AC092718.5,AC123768.5
WWOX-AS1,RIMS3
AC008474.1,AL357497.1
MRPS10,AC126696.1
AC007666.1,AL390962.1
SLC10A3,AC012494.2
NTN3,AC010149.1
WFDC13,KIF23
G6PC,AC008434.1
KLK7,AL133406.2
AL138824.1,NKX2-1-AS1
FN3KRP,AC245052.7
API5,AL358075.1
AC040169.1,AC093599.2
AP001178.2,DIO3
LINC00587,BORCS6
AL136084.2,KIAA0513
LINC02286,AC009065.8
HAS3,AC126118.1
PCDHA4,AL590438.1
SLC22A8,AL137847.2
ZNF468,AL161752.1
SOX12,AC007881.3
EPB41L4A-AS1,AC064807.2
AC091152.2,AC002467.1
AP000679.1,AC008035.1
LAMA5-AS1,AC068234.2
AC106820.3,AC006517.2
AC005775.1,AC079322.1
TMEM184A,TMEM86A
AL133329.1,AC234772.2
DDN-AS1,DHH
AL162293.1,AC004706.3
PLAU,CHRNB2
LACC1,FBXO47
MFN2,IGBP1-AS2
AC234031.1,RBM19
C2orf81,RRP12
GPR27,ERAP1
AC006130.3,MYH8
AC023424.3,AL645634.2
AC022165.1,AL096828.1
LYZL4,A4GNT
TREX2,LINC01173
AC099489.3,LINC02439
ADAMTS2,LDLRAD1
AL353708.2,AL133485.2
AC025946.1,AL049548.1
CFAP74,AP005436.1
SIRPG,STK10
SERTAD2,AL031432.5
AC009060.1,ZNF750
ARL14EP,AC007448.5
AC243967.2,AC131238.1
AC092119.3,LINC02569
AL080316.1,AL023803.2
AC037459.2,LINC01381
NOX4,ADAD1
CCL4,TMSB15B-1
AC016747.2,VASH2
AC129102.1,LEP
MIR193BHG,AL049840.4
ZNF222,AL139424.3
FCN1,AC073575.1
AC068790.5,MYPN
IMPA1,ECHDC3
LINC02098,AC119396.2
AC006378.1,SLC5A5
LINC02236,RTL8C
CTHRC1,MIP
KCNJ13,VASH1
AL022341.2,RASL11A
AC104117.5,AC090987.1
FPR1,OVOL3
ANKRD34A,WNT8B
WDR76,LINC02308
AC245100.1,FO393401.1
STT3B,AC092418.2
ZDHHC5,HELLPAR
PLA2G2C,AL359258.2
RAB27A,LINC02270
TOR1B,AC136624.1
ZSCAN9,ATP5MGL
TRMT44,AC048341.2
MUSTN1,AC010442.1
LINC002481,AC008696.2
STK25,TRPV6
AC073641.1,AC005606.2
AC005840.2,C15orf32
LINC00487,AC137695.3
AC016722.1,DPYD
AP001020.1,AL121957.1
LINC2194,AC091685.1
MC2R,AC010266.2
AC011233.2,LINC00687
AC073869.5,NDUFC2
TMEM132D-AS1,AC131254.1
AL162591.2,HADH
AL592182.1,KLRC3
AC006538.4,MARVELD2
LINC02311,ZNF831
AP001107.6,AC025822.1
AC106895.1,TRIM55
AL138930.1,INHBE
Z85996.2,LINC00940
UPP2-IT1,AC092068.1
AC109927.2,PHETA1
AL021920.3,ILDR1
LINC00550,SPATA12
MSMP,AC066595.2
AL137857.1,AC020913.2
AC078950.1,TLR8
DVL2,AC025576.2
AC114485.1,LINC01039
FBXO36-IT1,AC002460.1
NPPB,FAM205A
AC243654.1,AC074035.1
AC027277.1,AL359987.1
AL512413.1,AC007656.4
AC126755.2,MIR1302-2HG
DOCK9-AS1,AC012301.2
AL009178.2,FAM170A
AC244035.4,AC005674.1
SERPINB5,AL590226.2
AL353807.2,C16orf90
AC026369.1,AL365184.2
LINC00251,AP003785.1
G6PD,AC137056.1
AL512283.3,AC108733.1
MTERF4,HTR1A
SMIM22,LINC02190
AL132657.1,ANXA3
AP001893.3,AC091939.1
AL160313.2,ACOD1
ASB11,CHAT
LINC01562,AL121938.1
AL021878.2,AC020978.1
AC017104.1,LINC02050
AC114760.2,OR13C5
RGS8,RNF113B
AC006116.11,MORC1-AS1
Z98885.3,AC010883.2
PLEKHJ1,AC010503.1
AC025430.1,AC087591.1
BMP8A,AC019064.1
AC099661.1,AC105020.2
AP001994.2,ARR3
FAM210B,AL355377.4
AL161662.1,BHMG1
TBC1D3I,TXLNA
AL928654.2,AC004672.1
AP000894.3,OR6J1
AC087762.1,AC011124.2
LXN,TBX21
CYP4F22,AJ006995.1
ZFP42,TMEM255A
AC104791.1,AC087242.1
UVRAG-DT,AC007569.1
CDC42BPA,AC242988.1
AL357052.1,AL591428.1
RSPH1,APEX2
AC008747.1,LINC02125
OCIAD2,IL17REL
LINC01150,SIGIRR
CYP2S1,AC104118.1
TMEM42,HBP1
SMAD5-AS1,AL137244.1
SYT6,LARP1
LINC02275,MYT1L
MYT1L,C19orf57
PRR13,AVEN
RASSF9,LINC01659
AL391840.1,DEPDC7
TACSTD2,MAGEH1
LINC02233,ZNF888
DNAJB12,HSD17B14
AGXT2,AL133342.1
AC090206.1,LINC01260
AC012676.4,AC112484.5
AC003988.1,LINC02755
LINC01465,TMPRSS11B
AC005962.2,AP001056.1
NRM,AC106037.2
AC107918.6,ZNF195
AC026367.1,AC034226.1
CARD9,METTL21C
AC026401.2,AL096828.3
AC022706.1,AC106874.1
AL590302.2,AL356123.1
LINC01538,RASAL2-AS1
AC010395.1,SREBF2-AS1
FTH1,LINC02712
LINC00311,CLDN9
HDAC2,NAA10
AC011139.1,AC004012.1
CPNE9,PPP1R3G
AUNIP,IGSF22
LINC01140,CCNA2
NUP133,ZFP64
AC112512.1,CLYBL-AS1
CNTN4,CARD14
AC026341.2,ASB11
NAT2,TBC1D8B
ADAM32,TEK
GPR1-AS,ZNF649-AS1
AC010974.2,CPXM1
AC010491.2,LINC01168
AL590705.2,AC073257.1
FLACC1,AC131159.1
NXNL1,LINC01761
RGS21,BX640514.2
RAF1,AC005899.3
AC025442.2,AC007879.4
TMEM14A,C8orf49
LINC00363,OR2Z1
CDC42EP3,AC004471.2
MED20,AC104350.1
AC090398.2,LINC01668
AC114802.1,LINC02695
TNR-IT1,AC004816.2
AC092473.2,CEACAM4
GPHB5,AL132775.2
KLK2,MIR31HG
ENOPH1,AC104135.1
ZNF611,FAM242E
AL136038.3,LINC02211
ZNF280A,C7orf65
EXOC3L4,AC090952.2
AL033519.4,ACVRL1
LINC01761,GRK1
LINC02695,AL138824.1
AL132775.2,DHRS9
ZFP57,ZNF703
AC004869.1,AL513303.1
LINC01938,SYN3
AC008737.1,FKBP1B
AC004816.2,OR3A3
MIR4307HG,PCDHB14
AC063960.1,CD36
FFAR2,TGIF1
AC131159.1,AC068870.2
SLC6A14,AC023403.1
AP000851.2,AL031714.1
VGLL1,AL162388.2
MAGEB17,AC104791.1
AP005210.2,AC020891.2
AF067845.1,TYMP
STX18-IT1,ADCY2
LINC02252,ZFAND5
AC106886.3,AL049836.1
LINC01291,AC079385.2
AC104984.2,SEMA3F
MTTP,PRPF18
LINC01504,AL353633.1
AL445648.1,SPINT1-AS1
TREM2,AC100835.1
Z94057.1,BCAT1
PAN3,TM4SF5
AC091982.1,AC147067.1
AC127540.1,GRM4
MTNR1B,KLK15
AC103855.3,AC139887.5
AC084824.3,AC025508.1
SNCB,FAM13A-AS1
AC027045.2,DCST1
AC022306.3,LINC01271
AC007036.2,RFESD
AC091576.1,AC007679.1
AL034548.1,AC104958.1
GNE,LINC01949
ETV2,NHLH1
SUB1,METTL9
RPS6KA2-AS1,AL449403.2
DDX52,AC067817.1
LINC02003,HRNR
AL360181.2,RPEL1
AC091074.2,FAAP20
AC011444.2,RNF113A
AC135782.1,C19orf47
AL031668.2,PAX9
AC006144.2,Z98749.1
APBA3,AC092123.1
AL139819.1,CABP1
AC073571.1,TNFRSF11A
SLC39A6,AC068790.5
CEP131,AC107071.1
LINC02265,GCNT3
AL160408.3,AC093915.1
SRGAP2,LINC01740
ASCC3,AC003956.1
AC007938.3,AC012588.1
SLC37A2,AL162718.2
NPIPA7,DMRT1
VCPIP1,TMEM119
AC009432.2,TSPYL6
LINC02853,FAM189B
DFFA,IL10RB-DT
TSGA10IP,PARP3
TMEM39B,AC007728.1
KLHL14,NPSR1-AS1
AC080079.2,CHST5
AL109947.1,SDR39U1
PYM1,LBH
NIPAL1,ZNF296
UPK1A,ANKRD30A
AC099563.2,PDC
AC127024.4,ATP13A4-AS1
LINC01280,CNOT10-AS1
ZNF160,AC107909.2
SH3YL1,SLC10A7
AL136526.1,LINC02609
PAK2,AL032819.1
YIPF3,ANKLE1
DIRC3-AS1,AC091100.1
AC066580.1,AL592078.2
EIF2A,AC008456.1
DOHH,HPGD
SYNDIG1L,SYNPO
AL353771.1,AC108488.3
AP001783.1,AC011824.1
LINC01597,CHTF8
AL591770.1,AL160313.2
PDCD10,AC010834.2
AL117341.1,GAPDHS
RSPH10B2,SLC1A5
C9orf116,AC005387.2
SLC25A23,DIP2A-IT1
AL499602.1,PIN1
SYNGR3,ERCC6L
AC004672.1,AC011473.1
TMEM234,AC025062.3
KCNH6,AC108053.1
WWC3,LIMS4
LINC01794,SMIM2
S1PR5,AC009032.1
AC007998.4,LYPD6
AP001208.1,AC007383.3
ZNF639,IGLV1-51
AC093567.1,AP002449.1
AC073071.1,AL157395.1
AC084018.4,AC074008.1
LINC02648,AL356108.1
AL035443.1,ADAMTS18
BRD7,CALML4
ARHGAP15,AC008906.1
AC011467.7,AL137003.2
AC103808.1,ESR2
AC090377.1,AC126768.2
AC117509.1,CD96
MRNIP,AL390728.5
FKBP7,PLAC4
HM13-AS1,HIST1H4H
AC010319.4,AC010531.4
PRSS53,AL008638.5
ATF1,BMP8A
MARS2,AC018904.1
ANKRD1,AC087071.1
CNFN,AC107398.2
AL590138.1,AP000688.1
AC097480.2,DIAPH1
LINC01243,AL162464.2
LINC00189,KCP
LIPF,LINC02012
HIST1H2AD,PIH1D3
AMPD1,FO681492.1
SNAP47-AS1,AC005757.1
AC087286.3,AC004921.1
FOXD2-AS1,AL136295.6
AP003122.2,EXTL3-AS1
AC087721.1,AC103974.1
AL162464.2,AL359237.1
SNX12,AC018552.2
AC008674.1,SMKR1
AL355773.1,AP001267.4
AL807761.3,CD3D
METTL11B,RCSD1
AL161729.2,PTPRB
AC099684.2,MIR133A1HG
AC115102.1,MAFA
RIOK3,AC116552.1
AC104237.1,OXGR1
TPBG,SOX15
PNMA2,AL357054.3
LINC02123,AC004461.2
STARD13-IT1,NLRC3
LINC01119,AL137786.2
CENPK,RNF151
AC007463.2,IL4
FRA10AC1,AL160153.1
AL590783.1,LYPD8
AL096701.4,AC009630.4
OSBPL9,AC015921.1
AL512625.1,AC103703.1
CHD1L,ZNF793-AS1
AC027228.1,LINC02808
C9orf40,RPS6KA1
MARVELD3,AL034417.3
AP000640.2,SPAG8
AL360219.1,C7orf26
AC004461.2,AC078962.3
MAP2K2,AC017048.3
HSPA12A,CCDC177
AL138724.1,AC073140.1
AC140121.1,RPN1
ZNF726,AL137157.1
AC004584.3,AC011374.1
PTPRB,AC093525.7
KPNA5,AC135166.1
PRPF38B,AC007375.3
TGM2,PCDHGA9
AGBL1-AS1,AC006566.1
AC046168.2,FAM193A
PSMD6-AS1,LINC01013
ENO4,GPR27
SUCO,EGFL6
MCHR2,AC134043.2
SAMD3,AC010136.1
AC009506.1,AC046130.1
AC010319.5,AC005332.3
KRTAP5-9,PABPC5-AS1
CBL,AC016134.1
ASH1L-AS1,AL158825.2
LPGAT1,PABPC4-AS1
RGS4,ZFP1
AC242842.1,SERPINB1
CCDC174,RAET1G
TRAIP,AC022447.5
ORC6,AC015982.2
PALM3,AC007681.1
LINC01496,AC018761.2
ERI3-IT1,RBM15-AS1
PROC,ATP4A
KLF17,KRBA2
SLC29A1,IL20RB
C5orf66,AL022316.1
TM9SF3,AC093484.3
TCF24,AP000281.2
SARNP,SIAH1
EFCAB7,AC009779.5
LIMS4,AL022311.1
AC026108.1,AC008532.1
AC073834.1,TBC1D8
SEH1L,PLEKHA1
CCP110,AC024592.1
AL136171.2,AL354893.2
MRPL30,AC010503.4
MMRN2,AC233701.1
SRP54,AC018362.2
AP003557.1,FAM114A1
AC010643.1,MYH11
ZNF526,AL157871.5
IPCEF1,AC022467.2
LRCH3,AF127936.2
AL160396.2,MITF
AC068389.3,AC007998.4
AC009159.2,AC008543.5
AL078581.3,AC092119.3
AC099524.1,AC090644.1
NUDCD2,AL132780.1
AP001136.1,IGSF6
AC092598.1,RAB24
F2RL1,AC083836.1
DIRAS2,AC130895.1
DNAJC17,ANKRD22
POT1,AC092364.1
AC239584.1,BX004807.1
AAR2,AL365434.1
AP003170.3,AP000345.2
ANKRD17,GLYCTK
ATP1B3-AS1,FAM221A
AL445430.2,AC090907.1
CCDC168,AIDA
AC023043.1,LINC02701
TMEM67,AL592466.1
AC011978.2,LINC01398
NIFK,AC069155.1
AL158825.2,AC083806.3
AC093426.1,OR4F17
SPG21,POTEF
AC008551.1,AC114550.3
NPTX1,AC092803.4
RNF167,PLGLB2
LINC01992,LCAT
AL391560.1,ARHGEF3-AS1
AC008766.1,AL121749.1
LINC02031,AC105101.2
AC069540.2,AC002398.1
LINC02063,LINC01678
AC138655.1,LINC02810
AP001496.1,SELE
AC024614.4,CCDC26
AC110597.3,CHMP3
LINC00895,SP6
GPR151,LINC01224
FAM8A1,AC124069.1
TKTL2,HOXB3
AL451064.1,AL158151.4
AL021155.5,RGS4
AC024941.2,AC105031.2
AL139423.2,AC098851.1
AL031056.2,NLRP8
COCH,ADGRA2
CXCR2,AC009145.3
AP003774.2,AL591501.1
AC084018.2,RGS8
DIAPH1,WWC2-AS1
AL390208.1,AC104129.1
KIFAP3,FHDC1
DIP2A-IT1,AL157385.2
DIMT1,AC010975.1
LINC00355,CATIP-AS1
LINC01990,ARL9
FAHD2A,AC096861.2
LINC01834,SFR1
AC005197.1,FO704657.1
DM1-AS,DOCK9-DT
VPS45,OR56A3
NPIPA3,TRIM75P
AL589990.1,AC000124.1
AQP6,CLDN14
AC013400.1,AC087393.2
AC114341.2,AC022540.1
SLC6A4,SNX22
PHEX,C9orf135
AL133342.1,AC026991.2
TCL6,AC007952.2
AL162171.1,CDCA5
AC109454.3,PCDHA10
CD244,LINC02360
RABEPK,AL023803.3
UBXN11,AC073263.2
AC026368.1,RUNX1
AL023806.4,AC073225.1
AL133405.1,KIAA1324
TMEM238,ZNRF1
PCAT5,AL137191.1
PSMC2,AL022328.3
RPAP1,CORIN
THSD8,C15orf39
AP002518.1,SPANXA2-OT1
AC004466.3,LCP2
U47924.3,CHODL
MTMR2,ZNF593
HEMGN,AC068473.4
AC025038.1,MAGEE2
RPA3,LINC02334
AC091932.1,COX6A2
OR14I1,FAM209B
DOK2,AC016737.2
AC096669.1,C19orf53
NWD2,AC079209.2
AC100778.3,SUN3
FAM230F,SRGAP3-AS4
SOWAHD,GNA15
DKK4,AC246817.1
AC122719.2,ID1
AC005343.4,AC018781.1
METTL1,AF064858.1
ECHDC1,DKK2
AGAP5,AL133516.1
AC078880.1,AC012464.1
NCBP2L,AC234917.1
TAL1,AL445489.1
SYNJ2BP,FAM161B
AC091891.1,AC092608.1
AC013762.1,AKR1D1
CLPX,SPINK1
CLCC1,AC092535.5
AC027290.1,AC092535.2
AC026979.3,AC103853.2
SETDB2,KBTBD6
AC093607.1,AC090617.1
AL360091.2,IL20RA
AC004233.1,MORC1
AC008525.1,AP003973.4
AC091096.1,FANCI
AL022328.4,CCDC189
JAK2,AC021678.2
PITX3,MISP3
AC008852.1,AC023983.2
AKR1B1,FAR1-IT1
CLDN16,AC004160.1
AC009041.2,THRSP
AL031775.2,RDH10-AS1
AC091132.1,AC117505.1
AL845552.2,AC012076.1
AC073348.2,SPRN
LINC02440,LUADT1
LINC02188,AC068189.2
AC018978.1,AC104667.1
LINC01520,AC022023.2
FAM78B,LINC00885
AL139241.1,MCF2L-AS1
AC008972.2,AC233702.7
AL353704.2,HMGCS2
C11orf24,AC007040.1
AC093802.1,SLC15A3
AC022211.2,SLC35A4
LINC01287,AL359711.2
AC093675.1,AC012213.1
KIF26B-AS1,EXOC3L2
LINC00211,GSDMA
AL357054.4,ITIH3
VTN,AC104809.2
LINC02661,NPDC1
AL162584.1,CXADR
AL355816.2,AL109615.3
SPDYE6,TP53INP1
ZC2HC1C,NDUFB11
NUB1,GDPD1
LBX1-AS1,EXOSC6
AC020913.3,SH3PXD2A-AS1
AC106858.1,AC005162.1
CALML3-AS1,PRIM1
PRRT1B,AC127496.1
AC016821.1,MAD1L1
NMRAL1,NLRP2B
CBX7,AC018690.1
UBR2,AL137182.1
SVOP,MAP3K14-AS1
IREB2,ALPK2
MRPL16,MMACHC
LINC01716,AC095055.1
LINC01144,AL137220.1
AC004801.4,LINC01574
AC114977.2,AL136531.1
AC016993.1,SGO1
AC022447.5,TRADD
RAD51AP1,LINC01836
OASL,LY96
P2RY13,AL451166.1
WWC1,SLC35C1
KLHL30,LINC01560
LINC02470,AL157400.1
CTSL,ZFYVE19
AC092422.1,AL731566.2
MAP1A,RASSF10
AC006435.3,AC010976.1
AL121987.1,HAS2
AC011841.1,HBG2
AC023906.5,AC008619.1
AC240274.1,HSH2D
AC013448.1,AC074344.2
AL596257.1,PASK
AC010336.8,LINC02839
AC117503.5,AC092118.1
SPIN2A,GRASP
LINC01765,AC007106.2
WRN,FHL5
TMEM52B,AL589684.1
RASL10B,FCGR1B
AL359921.1,IRF7
AC092112.1,ZNF79
AC022400.1,ING2
AC103691.2,CD247
LINC01346,SEC14L3
LINC02039,AP000465.1
AC018553.3,B3GNT10
ZP2,LINC02262
AC011477.8,CD79A
OR2A42,CCDC198
AL158832.1,SRY
LEUTX,GTSCR1
PIK3C3,AL162724.1
LINC02254,A3GALT2
HDAC11,VCX3A
AC121761.1,MAPK4
MIER3,AC012170.2
C20orf197,AC110023.1
INPP5J,AC138965.2
AC024243.1,AL096677.1
AC092757.3,H19
PART1,AC097528.1
AL009179.2,RIPPLY3
SPDL1,AC011841.1
IL20,AL138760.1
CASC23,NME5
CCL14,KCND3-IT1
AL353807.5,ESPN
AC005486.1,FOXN3-AS1
PRODH2,APOBEC3D
SH2D3A,AL513548.3
CHRNA6,OR2A12
AC244517.9,C16orf87
POU5F1,ZNF415
RNF224,ERP27
AEBP2,GYPB
MED23,AL590822.3
AP001381.1,AL024508.2
AC073569.1,USP12-AS1
AC098820.2,SLC16A2
AC079834.2,CD2
MBLAC1,TEX101
GSDMC,ATP2B1-AS1
MEDAG,CCNA1
SNHG17,AL591848.4
AC097500.1,CRH
AASDHPPT,HSD17B10
AL162274.2,ZNF683
SLC14A2,AC087664.1
SFT2D3,AC016751.2
KCNN4,AJ239322.2
AL121977.2,AP002957.1
LINC00402,GPRACR
PPP4R1-AS1,CHMP1B-AS1
PRICKLE2-AS2,IL37
EFCAB12,UBE2E2-AS1
AC007383.3,NLRP10
AC008705.2,AC116565.1
AP002812.3,AC127024.4
AL358472.3,CXCL13
AC104458.1,WDR87
AC131097.1,AC013436.1
AL355481.1,GIPC3
PROK1,AC007216.1
AL162311.1,ARL4D
AC009065.3,AL592463.1
AC011468.1,IRX4
AC026787.1,AL161668.4
C1orf174,FOXN3-AS2
AC079148.2,AL390816.2
ANKRA2,AC106738.1
AF250324.1,CASP4
AC087386.1,PI3
LINC02805,AC069404.1
AC125616.1,AC009093.5
ALMS1-IT1,CHTF18
MOCS3,OTX2
PRR7,CAV3
FXR2,AL136309.2
PGM5P4-AS1,DEFB134
RABL6,AL162391.1
ZNF576,CCDC183-AS1
AC097641.2,PRF1
LINC02091,AC010201.2
AC068759.1,CR381670.2
LINC02716,ZBTB10
F2RL2,AC073842.2
TNNT1,AL353803.2
AL020995.1,AL162231.1
NPIPB15,KIF27
AC090970.1,AC011632.1
BGLAP,CBY1
TNNC1,CLDN6
AC010333.1,CLSTN2-AS1
AC009318.3,LINC00165
AC087289.2,AC104777.2
SLC46A1,AC078874.1
AL021877.2,AP003351.1
CD8B2,AC011473.3
AL138963.4,TAS2R7
KLRF2,AC011495.3
AC084262.2,C10orf71
DEFB124,AL031716.1
AC013402.3,AC079988.1
AC243830.2,DLG3-AS1
SYNPR,AC008154.1
TMEM71,CDKN2A-DT
SPATA18,AL132639.3
DOK4,FAM170B
CCKBR,LAG3
AC131009.3,FYCO1
ERVFRD-1,AL136140.1
NUP93,NUDT11
AL591767.1,AL589642.2
AC211476.2,OR5BS1P
ESD,AP001057.1
RAP2B,NPPB
RP1L1,AC243654.1
AC037441.1,RAPGEF5
NDUFA6-DT,NPIPB8
ZNF329,AC007450.1
AC015726.1,AC104134.1
MRPL3,HAMP
AC092171.3,AC016682.1
TSPAN8,AC009570.1
AC034213.1,AL589826.2
AC092338.1,FAM83D
AL445223.1,ZNF497
KCNU1,AL136305.1
ALAD,EZR-AS1
FBXO3,AC104971.2
LINC02217,UNC5A
TRIM50,LINC02424
TLDC2,PHOX2A
GRXCR2,AC023595.1
AL596087.3,AC090337.2
AC015574.1,AL357033.1
ATP11C,AC015878.2
TMEM44-AS1,GPR17
U73166.1,FCN3
AL445248.1,AL050350.1
SLC35G1,XIAP-AS1
APCDD1L-DT,GOLGA6A
OLFML3,LINC00964
EGLN3-AS1,LINC01584
AC084866.1,AC079015.1
C17orf99,AL121830.1
PIGY-DT,LENG1
RIF1,ACCSL
AC064807.4,AC004837.2
LINC01555,AL590226.1
AC104823.1,AC092718.2
OR51I1,SKAP1-AS1
AC139887.1,SASH3
AC023908.1,AC003093.1
GPR150,AC116667.1
AMPD2,AC021037.1
AL390195.2,IBA57-DT
AC120498.4,AC010789.1
CADM1,AC140725.1
AC137932.1,TRPM6
NBL1,FAM241A
IL1RL1,SLC25A48-AS1
PHF19,AC068888.2
MAP11,DLEU2L
DENND6A-DT,PTPRJ
OCRL,AC093766.1
AP002793.1,AC022167.3
AL139381.1,AL137003.1
MAP3K12,SIRPB1
LINC02586,AC114271.1
AC002558.2,LINC01804
GPR137,TMEM78
BECN1,AC087276.1
DGAT2,MPIG6B
ACTR2,AC013468.1
NCBP2-AS1,Z98745.1
AC002306.1,AL590483.1
AC004241.4,AC007880.1
TMEM50A,LACTB2
AC112496.1,RNF157-AS1
CXorf40B,GUCY2D
PLXNB3,KLF1
PLP1,FGF10
AC074281.2,AC127540.1
AL669841.1,PRRG1
PERP,AC012464.3
SDF4,AC009090.6
DSCR8,FGD5-AS1
AC090246.1,NUTF2
AC027682.3,ZNF432
AC004847.1,LINC02232
AC027682.5,PTRH1
COL21A1,AC097634.1
AC092667.1,DGCR6L
AL390964.1,AC007128.2
AL021368.3,FAM169B
TMEM92,AC074050.3
AP000893.2,AP003472.2
AC144450.1,SNX16
AC008170.1,OCM
CCDC126,AC025434.1
DHX32,E2F3-IT1
AC093620.1,CCDC71
LINC02094,COG8
GIGYF1,AC026191.1
SSBP1,NET1
AC099552.5,CD70
RHEBL1,PSMB8-AS1
GUCD1,SOGA3
AL355297.4,MYOZ3
SEC62-AS1,AC107905.1
AC006150.1,LINC02759
LINC01979,AL359921.2
CLDN2,AC007036.1
AP001790.1,C8G
LINC02462,ATP6V1B1
AC110615.1,AL135838.1
AC066612.2,LINC02330
PCDHB5,FGF18
OVOL3,MIR202HG
SPECC1L,LINC01167
AP2S1,LINC02417
EDN1,AC008741.1
AC022154.1,AL441943.1
AL359208.1,AC091151.1
AC100788.1,AP001330.5
CCDC163,AP001625.1
AC005730.2,LINC01050
EXOC1L,AP001972.1
TMEM88,AP005273.1
AL161729.1,AL160400.1
PTTG2,LINC02157
TNFRSF14,LINC01335
TMEM233,AC084291.1
AC008574.1,AC007406.1
GDE1,AC015819.2
RAB2B,AL021920.1
AC232271.3,AC007876.1
GNG13,AC005232.1
LINC02770,GSC
LINC01790,AC004129.3
LINC01570,AP005121.2
AL121829.1,AL359853.1
AC131956.2,AL627443.3
CYYR1-AS1,AL355922.1
AC055854.1,HOXA6
AC097468.4,AC239585.2
PRAM1,AC022150.3
LEF1-AS1,AC103808.5
AC092720.2,AL583810.3
MYOCD,AC099681.3
CSMD1,KLK9
LINC01873,AL445647.1
SLC22A2,TTTY4
FABP4,AL358876.2
OR51B2,AP002528.1
ESRP2,IFNL3
